policy,effective_policy,seed,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,scenario_id,category,boundary_scale,gamma_terminal_cv,risk_horizon_h,reschedule_h,evidence,local_seed,initial_damage_fraction,heterogeneity_factors
fixed_pair,fixed_pair,1,True,True,1167.0,1539.0,372.0,23.3784571982765,2.9173048335915945,1539.0,26.20483693659512,1.9619527928857714,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1167.0,,1539.0,9.406669603711824,7.444716810826053,9.353450522057242,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",1,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,1,True,True,1474.0,1533.0,59.0,25.41799845899949,2.2707281277956692,1533.0,26.169241836215075,1.9433573843557985,20,18,"(np.int64(2), np.int64(0), np.int64(1))",1533.0,,1474.0,9.355004448467959,7.435440001695659,9.378797386051458,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",1,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,1,True,True,1192.0,1544.0,352.0,22.4351345580128,2.9886462021839986,1544.0,26.28426149084374,2.0300763697828916,22,20,"(np.int64(2), np.int64(0), np.int64(1))",1544.0,,1192.0,9.394345272209593,7.4299199244256275,9.45999629420852,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",1,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,2,True,True,1000.0,1414.0,414.0,22.811123155186625,3.38015640938779,1414.0,25.72575501752575,2.3386661364991745,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1000.0,,1414.0,9.354428370064985,7.016330255480796,9.35499639197997,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",2,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,2,True,True,1411.0,1412.0,1.0,25.70810787612318,2.3441555418800313,1412.0,25.72263979467555,2.3419816971205503,20,18,"(np.int64(2), np.int64(0), np.int64(1))",1412.0,,1411.0,9.354433209975438,7.013112443789781,9.355094140910332,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",2,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,2,True,True,1002.0,1410.0,408.0,21.336781298873085,3.392783590697878,1410.0,25.763785831593598,2.307089121651562,16,14,"(np.int64(2), np.int64(0), np.int64(1))",1410.0,,1002.0,9.357831759594882,7.05074263794332,9.355211434055395,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",2,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,3,True,True,955.0,1471.0,516.0,22.92181374621796,3.2753080773440937,1471.0,25.792592906106407,2.27607275622623,3,1,"(np.int64(0), np.int64(2), np.int64(1))",955.0,,1471.0,9.357349499558804,7.081276743332574,9.35396666321503,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",3,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,3,True,True,1424.0,1443.0,19.0,25.624511155836238,2.377691363326125,1443.0,25.714928556133334,2.3488183856574745,21,19,"(np.int64(0), np.int64(2), np.int64(1))",1424.0,,1443.0,9.354186808982787,7.005961680746537,9.354780066404011,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",3,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,3,True,True,1212.0,1575.0,363.0,23.154581139074228,2.5027042839215268,1575.0,26.463822979334306,1.6075896519990067,18,16,"(np.int64(2), np.int64(0), np.int64(1))",1575.0,,1212.0,9.358609179788344,7.751019527789337,9.354194271756626,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",3,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,4,True,True,990.0,1319.0,329.0,22.913184942739313,3.286178192148185,1319.0,26.20363406213599,1.9068877036398213,3,1,"(np.int64(0), np.int64(2), np.int64(1))",990.0,,1319.0,9.358470155221527,7.46913810163732,9.376025805277141,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",4,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,4,True,True,1319.0,1335.0,16.0,26.152310978944207,1.9518318647525845,1335.0,26.28013298867559,1.9211531252409033,20,18,"(np.int64(2), np.int64(0), np.int64(1))",1335.0,,1319.0,9.359346181136683,7.499816841149001,9.420969966389904,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",4,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,4,True,True,895.0,1319.0,424.0,20.63981201911432,3.742748494551745,1319.0,26.368544085613237,2.1862149080539464,12,10,"(np.int64(2), np.int64(0), np.int64(1))",1319.0,,895.0,9.599736921398723,7.413522013344776,9.355285150869737,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",4,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,5,True,True,956.0,1424.0,468.0,22.379815725138833,3.8207363860256054,1424.0,25.407930627844443,2.6660884605158426,3,1,"(np.int64(0), np.int64(2), np.int64(1))",956.0,,1424.0,9.359064643359996,6.692976182844154,9.355889801640295,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",5,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,5,True,True,1429.0,1435.0,6.0,25.3818519855851,2.6526686953143166,1435.0,25.421028058721017,2.6473085478447462,20,18,"(np.int64(2), np.int64(0), np.int64(1))",1435.0,,1429.0,9.356960424573753,6.709651876729007,9.354415757418257,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",5,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,5,True,True,836.0,1379.0,543.0,20.07009306069652,4.021556452585629,1379.0,25.292924419942423,2.7741957358983003,12,10,"(np.int64(2), np.int64(0), np.int64(1))",1379.0,,836.0,9.353530493702896,6.582599095170614,9.356794831068914,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",5,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,6,True,True,944.0,1348.0,404.0,22.826039670293177,3.5603142415888342,1348.0,25.609338400670612,2.648519483817994,3,1,"(np.int64(0), np.int64(2), np.int64(1))",944.0,,1348.0,9.451965543718783,6.803446059900789,9.35392679705104,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",6,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,6,True,True,1337.0,1341.0,4.0,25.438022826914583,2.5659908974692884,1341.0,25.54102925858166,2.600026690305726,20,18,"(np.int64(2), np.int64(0), np.int64(1))",1341.0,,1337.0,9.393743814907447,6.793717124601721,9.35356831907249,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",6,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,6,True,True,917.0,1337.0,420.0,20.873005036590104,3.631526165901583,1337.0,25.444988652392503,2.6275643459634264,12,10,"(np.int64(2), np.int64(0), np.int64(1))",1337.0,,917.0,9.359288418202341,6.731724072238915,9.353976161951248,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",6,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,7,True,True,1014.0,1382.0,368.0,22.640466873251814,3.560201553084771,1382.0,25.581274898715577,2.68102826045682,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1014.0,,1382.0,9.35912280094607,6.770561918656345,9.451590179113165,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",7,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,7,True,True,1382.0,1408.0,26.0,25.52798963724363,2.8114129831957886,1408.0,25.755736482066705,2.769566599197744,20,18,"(np.int64(2), np.int64(0), np.int64(1))",1408.0,,1382.0,9.361353277560182,6.812408302654389,9.581974901852133,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",7,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,7,True,True,993.0,1406.0,413.0,20.793200885104802,3.7300114128838686,1406.0,25.5638426532009,2.5523875426280815,14,12,"(np.int64(2), np.int64(0), np.int64(1))",1406.0,,993.0,9.354150942445457,6.828652084063681,9.381039626691763,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",7,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,8,True,True,1090.0,1457.0,367.0,22.82911848448954,3.3969649062157448,1457.0,25.34537155334525,2.7532335418336578,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1090.0,,1457.0,9.37183028313042,6.618596741296762,9.354944528918068,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",8,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,8,True,True,1438.0,1477.0,39.0,25.174972271285164,2.7681825627375964,1477.0,25.36026402506181,2.708171596772928,15,13,"(np.int64(0), np.int64(2), np.int64(1))",1438.0,,1477.0,9.353555718949432,6.649268354669726,9.357439951442654,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",8,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,8,True,True,1076.0,1510.0,434.0,21.227026170003704,3.595065491946241,1510.0,25.4950584621965,2.7393038003959154,14,12,"(np.int64(2), np.int64(0), np.int64(1))",1510.0,,1076.0,9.35670237143187,6.699526145184357,9.438829945580272,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",8,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,9,True,True,967.0,1361.0,394.0,23.05164889697474,3.1501925664464157,1361.0,25.711375691813195,2.6156646040590417,3,1,"(np.int64(0), np.int64(2), np.int64(1))",967.0,,1361.0,9.359709319488356,6.868000884132899,9.48366548819194,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",9,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,9,True,True,1361.0,1370.0,9.0,25.701563080529546,2.6802740130791314,1370.0,25.784604680316633,2.666574014207912,21,19,"(np.int64(0), np.int64(2), np.int64(1))",1361.0,,1370.0,9.54827489721203,6.881700883004118,9.354628900100487,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",9,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,9,True,True,858.0,1312.0,454.0,20.46664667018412,3.850230783348735,1312.0,25.35472346982617,2.712284721099726,10,8,"(np.int64(2), np.int64(0), np.int64(1))",1312.0,,858.0,9.356535339249652,6.6442506181499255,9.35393751242659,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",9,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,10,True,True,920.0,1312.0,392.0,23.328070326988417,2.8671719011885237,1312.0,26.026022093723498,2.041360895349036,3,1,"(np.int64(0), np.int64(2), np.int64(1))",920.0,,1312.0,9.356409701866248,7.315048806517212,9.354563585340038,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",10,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,10,True,True,1295.0,1305.0,10.0,25.911721770328462,2.1028975742380185,1305.0,25.978400502884554,2.0890144677327456,18,16,"(np.int64(2), np.int64(0), np.int64(1))",1305.0,,1295.0,9.354354095013262,7.267515970069272,9.356530437802018,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",10,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,10,True,True,1047.0,1379.0,332.0,23.37035102073041,2.690951840521005,1379.0,26.594648984764852,1.874781705940137,14,12,"(np.int64(2), np.int64(0), np.int64(1))",1379.0,,1047.0,9.354467201280078,7.682700038772319,9.557481744712456,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",10,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,11,True,True,1050.0,1454.0,404.0,23.352707594115778,2.8410858891098147,1454.0,26.083034132602293,2.230536340169744,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1050.0,,1454.0,9.355685329390575,7.2484062315209865,9.47894257169073,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",11,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,11,True,True,1436.0,1454.0,18.0,25.902577986247394,2.17890979227181,1454.0,26.13780579724343,2.2472087200906223,21,19,"(np.int64(0), np.int64(2), np.int64(1))",1436.0,,1454.0,9.393784614110833,7.2484062315209865,9.495614951611609,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",11,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,11,True,True,1008.0,1426.0,418.0,21.528348250023818,3.335014244882286,1426.0,25.625588324791465,2.443194430713196,10,8,"(np.int64(2), np.int64(0), np.int64(1))",1426.0,,1008.0,9.356598656341262,6.913404225628066,9.355585442822136,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",11,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,12,True,True,1017.0,1384.0,367.0,23.194804417781395,3.11560953668112,1384.0,25.853336317003297,2.3285302384051105,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1017.0,,1384.0,9.413995565009035,7.0854653266039245,9.353875425390338,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",12,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,12,True,True,1353.0,1358.0,5.0,25.700559161121937,2.331516399453638,1358.0,25.788540474194267,2.3612177945041397,21,19,"(np.int64(0), np.int64(2), np.int64(1))",1353.0,,1358.0,9.358732921416514,7.034294879136806,9.395512673640946,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",12,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,12,True,True,963.0,1318.0,355.0,21.50086959416353,3.325716941063771,1318.0,25.504812931094946,2.576779899022835,12,10,"(np.int64(2), np.int64(0), np.int64(1))",1318.0,,963.0,9.36129260125952,6.784512702236684,9.359007627598743,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",12,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,13,True,True,928.0,1372.0,444.0,23.040589350774034,3.2051656957555608,1372.0,25.826082107107535,2.290962590853277,3,1,"(np.int64(0), np.int64(2), np.int64(1))",928.0,,1372.0,9.381666111042575,7.090703520189298,9.35371247587566,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",13,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
health_greedy,health_greedy,13,True,True,1358.0,1367.0,9.0,25.741891882472395,2.292873288754743,1367.0,25.79471389145338,2.271485686808619,21,19,"(np.int64(0), np.int64(2), np.int64(1))",1358.0,,1367.0,9.355516672264171,7.084030985455552,9.355166233733657,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",13,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
order_blend_50,order_blend_50,13,True,True,1124.0,1436.0,312.0,22.953057048779492,2.582152508469889,1436.0,26.2616969828658,1.862893205671865,20,18,"(np.int64(2), np.int64(0), np.int64(1))",1436.0,,1124.0,9.385433037702148,7.522539832030283,9.353724113133367,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",13,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
fixed_pair,fixed_pair,14,True,True,1104.0,1556.0,452.0,23.01873764050964,3.174222229432239,1556.0,26.20518056654701,1.935118725223398,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1104.0,,1556.0,9.355268522748718,7.457396659287448,9.392515384510846,heterogeneity_gp_re_increased_perm_4,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",14,"(0.1, 0.4, 0.8)","(1.6281355435290994, 0.45365688105154717, 0.9182075754193537)"
