scenario_id,local_seed,category,policy,first_boundary_gain_h,second_boundary_gain_h,start_count_delta,assignment_change_delta
heterogeneity_gp_re_high_perm_4,11,heterogeneity,order_blend_50,231.0,-26.0,17,17
heterogeneity_gp_re_high_perm_4,12,heterogeneity,order_blend_50,218.0,30.0,17,17
heterogeneity_gp_re_high_perm_4,13,heterogeneity,order_blend_50,175.0,31.0,17,17
heterogeneity_gp_re_high_perm_4,14,heterogeneity,order_blend_50,131.0,-16.0,21,21
heterogeneity_gp_re_high_perm_4,15,heterogeneity,order_blend_50,168.0,-31.0,21,21
heterogeneity_gp_re_high_perm_4,16,heterogeneity,order_blend_50,368.0,195.0,17,17
heterogeneity_gp_re_high_perm_4,17,heterogeneity,order_blend_50,165.0,-26.0,19,19
heterogeneity_gp_re_high_perm_4,18,heterogeneity,order_blend_50,69.0,-13.0,15,15
heterogeneity_gp_re_high_perm_4,19,heterogeneity,order_blend_50,401.0,46.0,23,23
heterogeneity_gp_re_high_perm_5,0,heterogeneity,order_blend_50,422.0,216.0,22,22
heterogeneity_gp_re_high_perm_5,1,heterogeneity,order_blend_50,282.0,209.0,19,19
heterogeneity_gp_re_high_perm_5,2,heterogeneity,order_blend_50,368.0,190.0,22,22
heterogeneity_gp_re_high_perm_5,3,heterogeneity,order_blend_50,106.0,189.0,14,14
heterogeneity_gp_re_high_perm_5,4,heterogeneity,order_blend_50,24.0,191.0,18,18
heterogeneity_gp_re_high_perm_5,5,heterogeneity,order_blend_50,353.0,269.0,25,25
heterogeneity_gp_re_high_perm_5,6,heterogeneity,order_blend_50,375.0,248.0,25,25
heterogeneity_gp_re_high_perm_5,7,heterogeneity,order_blend_50,243.0,245.0,13,13
heterogeneity_gp_re_high_perm_5,8,heterogeneity,order_blend_50,0.0,205.0,20,20
heterogeneity_gp_re_high_perm_5,9,heterogeneity,order_blend_50,-224.0,177.0,12,12
heterogeneity_gp_re_high_perm_5,10,heterogeneity,order_blend_50,65.0,213.0,10,10
heterogeneity_gp_re_high_perm_5,11,heterogeneity,order_blend_50,248.0,281.0,14,14
heterogeneity_gp_re_high_perm_5,12,heterogeneity,order_blend_50,288.0,239.0,16,16
heterogeneity_gp_re_high_perm_5,13,heterogeneity,order_blend_50,431.0,212.0,22,22
heterogeneity_gp_re_high_perm_5,14,heterogeneity,order_blend_50,341.0,175.0,26,26
heterogeneity_gp_re_high_perm_5,15,heterogeneity,order_blend_50,272.0,220.0,24,24
heterogeneity_gp_re_high_perm_5,16,heterogeneity,order_blend_50,-420.0,85.0,4,4
heterogeneity_gp_re_high_perm_5,17,heterogeneity,order_blend_50,324.0,211.0,19,19
heterogeneity_gp_re_high_perm_5,18,heterogeneity,order_blend_50,225.0,187.0,18,18
heterogeneity_gp_re_high_perm_5,19,heterogeneity,order_blend_50,289.0,232.0,19,19
heterogeneity_gp_re_increased_perm_0,0,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,1,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,2,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,3,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,4,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,5,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,6,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,7,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,8,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,9,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,10,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,11,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,12,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,13,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,14,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,15,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,16,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,17,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,18,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,19,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,0,heterogeneity,order_blend_50,-275.0,52.0,0,0
heterogeneity_gp_re_increased_perm_1,1,heterogeneity,order_blend_50,-326.0,-24.0,0,0
heterogeneity_gp_re_increased_perm_1,2,heterogeneity,order_blend_50,-268.0,-19.0,0,0
heterogeneity_gp_re_increased_perm_1,3,heterogeneity,order_blend_50,-294.0,-29.0,0,0
heterogeneity_gp_re_increased_perm_1,4,heterogeneity,order_blend_50,-237.0,-19.0,0,0
heterogeneity_gp_re_increased_perm_1,5,heterogeneity,order_blend_50,-281.0,12.0,0,0
heterogeneity_gp_re_increased_perm_1,6,heterogeneity,order_blend_50,-267.0,-23.0,0,0
heterogeneity_gp_re_increased_perm_1,7,heterogeneity,order_blend_50,-317.0,2.0,0,0
heterogeneity_gp_re_increased_perm_1,8,heterogeneity,order_blend_50,-273.0,65.0,0,0
heterogeneity_gp_re_increased_perm_1,9,heterogeneity,order_blend_50,-228.0,-50.0,0,0
heterogeneity_gp_re_increased_perm_1,10,heterogeneity,order_blend_50,-240.0,-37.0,0,0
heterogeneity_gp_re_increased_perm_1,11,heterogeneity,order_blend_50,-258.0,-86.0,0,0
heterogeneity_gp_re_increased_perm_1,12,heterogeneity,order_blend_50,-303.0,-22.0,0,0
heterogeneity_gp_re_increased_perm_1,13,heterogeneity,order_blend_50,-192.0,21.0,0,0
heterogeneity_gp_re_increased_perm_1,14,heterogeneity,order_blend_50,-317.0,-1.0,0,0
heterogeneity_gp_re_increased_perm_1,15,heterogeneity,order_blend_50,-261.0,-14.0,0,0
heterogeneity_gp_re_increased_perm_1,16,heterogeneity,order_blend_50,-327.0,-56.0,0,0
heterogeneity_gp_re_increased_perm_1,17,heterogeneity,order_blend_50,-336.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,18,heterogeneity,order_blend_50,-270.0,25.0,0,0
heterogeneity_gp_re_increased_perm_1,19,heterogeneity,order_blend_50,-284.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,0,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,1,heterogeneity,order_blend_50,87.0,21.0,4,4
heterogeneity_gp_re_increased_perm_2,2,heterogeneity,order_blend_50,27.0,-15.0,4,4
heterogeneity_gp_re_increased_perm_2,3,heterogeneity,order_blend_50,71.0,-89.0,10,10
heterogeneity_gp_re_increased_perm_2,4,heterogeneity,order_blend_50,95.0,15.0,8,8
heterogeneity_gp_re_increased_perm_2,5,heterogeneity,order_blend_50,60.0,-6.0,8,8
heterogeneity_gp_re_increased_perm_2,6,heterogeneity,order_blend_50,83.0,25.0,2,2
heterogeneity_gp_re_increased_perm_2,7,heterogeneity,order_blend_50,54.0,48.0,2,2
heterogeneity_gp_re_increased_perm_2,8,heterogeneity,order_blend_50,108.0,-6.0,8,8
heterogeneity_gp_re_increased_perm_2,9,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,10,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,11,heterogeneity,order_blend_50,34.0,10.0,4,4
heterogeneity_gp_re_increased_perm_2,12,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,13,heterogeneity,order_blend_50,4.0,1.0,0,0
heterogeneity_gp_re_increased_perm_2,14,heterogeneity,order_blend_50,24.0,-70.0,2,2
heterogeneity_gp_re_increased_perm_2,15,heterogeneity,order_blend_50,89.0,-16.0,8,8
heterogeneity_gp_re_increased_perm_2,16,heterogeneity,order_blend_50,214.0,56.0,14,14
heterogeneity_gp_re_increased_perm_2,17,heterogeneity,order_blend_50,43.0,-55.0,2,2
heterogeneity_gp_re_increased_perm_2,18,heterogeneity,order_blend_50,86.0,24.0,8,8
heterogeneity_gp_re_increased_perm_2,19,heterogeneity,order_blend_50,207.0,77.0,8,8
heterogeneity_gp_re_increased_perm_3,0,heterogeneity,order_blend_50,714.0,85.0,22,22
heterogeneity_gp_re_increased_perm_3,1,heterogeneity,order_blend_50,536.0,-31.0,18,18
heterogeneity_gp_re_increased_perm_3,2,heterogeneity,order_blend_50,879.0,24.0,23,23
heterogeneity_gp_re_increased_perm_3,3,heterogeneity,order_blend_50,50.0,-122.0,0,0
heterogeneity_gp_re_increased_perm_3,4,heterogeneity,order_blend_50,247.0,-112.0,8,8
heterogeneity_gp_re_increased_perm_3,5,heterogeneity,order_blend_50,481.0,-86.0,18,18
heterogeneity_gp_re_increased_perm_3,6,heterogeneity,order_blend_50,396.0,-93.0,18,18
heterogeneity_gp_re_increased_perm_3,7,heterogeneity,order_blend_50,545.0,69.0,16,16
heterogeneity_gp_re_increased_perm_3,8,heterogeneity,order_blend_50,470.0,187.0,16,16
heterogeneity_gp_re_increased_perm_3,9,heterogeneity,order_blend_50,204.0,-75.0,6,6
heterogeneity_gp_re_increased_perm_3,10,heterogeneity,order_blend_50,3.0,-143.0,0,0
heterogeneity_gp_re_increased_perm_3,11,heterogeneity,order_blend_50,24.0,-116.0,0,0
heterogeneity_gp_re_increased_perm_3,12,heterogeneity,order_blend_50,286.0,-103.0,8,8
heterogeneity_gp_re_increased_perm_3,13,heterogeneity,order_blend_50,506.0,-125.0,18,18
heterogeneity_gp_re_increased_perm_3,14,heterogeneity,order_blend_50,651.0,-67.0,26,26
heterogeneity_gp_re_increased_perm_3,15,heterogeneity,order_blend_50,445.0,-48.0,12,12
heterogeneity_gp_re_increased_perm_3,16,heterogeneity,order_blend_50,-30.0,-64.0,0,0
heterogeneity_gp_re_increased_perm_3,17,heterogeneity,order_blend_50,359.0,-71.0,16,16
heterogeneity_gp_re_increased_perm_3,18,heterogeneity,order_blend_50,319.0,0.0,12,12
heterogeneity_gp_re_increased_perm_3,19,heterogeneity,order_blend_50,257.0,-53.0,10,10
heterogeneity_gp_re_increased_perm_4,0,heterogeneity,order_blend_50,-14.0,-21.0,15,15
heterogeneity_gp_re_increased_perm_4,1,heterogeneity,order_blend_50,25.0,5.0,19,19
heterogeneity_gp_re_increased_perm_4,2,heterogeneity,order_blend_50,2.0,-4.0,13,13
heterogeneity_gp_re_increased_perm_4,3,heterogeneity,order_blend_50,257.0,104.0,15,15
heterogeneity_gp_re_increased_perm_4,4,heterogeneity,order_blend_50,-95.0,0.0,9,9
heterogeneity_gp_re_increased_perm_4,5,heterogeneity,order_blend_50,-120.0,-45.0,9,9
heterogeneity_gp_re_increased_perm_4,6,heterogeneity,order_blend_50,-27.0,-11.0,9,9
heterogeneity_gp_re_increased_perm_4,7,heterogeneity,order_blend_50,-21.0,24.0,11,11
heterogeneity_gp_re_increased_perm_4,8,heterogeneity,order_blend_50,-14.0,53.0,11,11
heterogeneity_gp_re_increased_perm_4,9,heterogeneity,order_blend_50,-109.0,-49.0,7,7
heterogeneity_gp_re_increased_perm_4,10,heterogeneity,order_blend_50,127.0,67.0,11,11
heterogeneity_gp_re_increased_perm_4,11,heterogeneity,order_blend_50,-42.0,-28.0,7,7
heterogeneity_gp_re_increased_perm_4,12,heterogeneity,order_blend_50,-54.0,-66.0,9,9
heterogeneity_gp_re_increased_perm_4,13,heterogeneity,order_blend_50,196.0,64.0,17,17
heterogeneity_gp_re_increased_perm_4,14,heterogeneity,order_blend_50,-18.0,-22.0,13,13
heterogeneity_gp_re_increased_perm_4,15,heterogeneity,order_blend_50,-58.0,-7.0,11,11
heterogeneity_gp_re_increased_perm_4,16,heterogeneity,order_blend_50,204.0,242.0,13,13
heterogeneity_gp_re_increased_perm_4,17,heterogeneity,order_blend_50,-92.0,-71.0,9,9
heterogeneity_gp_re_increased_perm_4,18,heterogeneity,order_blend_50,16.0,30.0,11,11
heterogeneity_gp_re_increased_perm_4,19,heterogeneity,order_blend_50,-48.0,-91.0,11,11
heterogeneity_gp_re_increased_perm_5,0,heterogeneity,order_blend_50,546.0,300.0,30,30
heterogeneity_gp_re_increased_perm_5,1,heterogeneity,order_blend_50,399.0,279.0,34,34
heterogeneity_gp_re_increased_perm_5,2,heterogeneity,order_blend_50,504.0,225.0,25,25
heterogeneity_gp_re_increased_perm_5,3,heterogeneity,order_blend_50,444.0,418.0,30,30
heterogeneity_gp_re_increased_perm_5,4,heterogeneity,order_blend_50,236.0,338.0,26,26
heterogeneity_gp_re_increased_perm_5,5,heterogeneity,order_blend_50,659.0,189.0,33,33
heterogeneity_gp_re_increased_perm_5,6,heterogeneity,order_blend_50,478.0,270.0,32,32
heterogeneity_gp_re_increased_perm_5,7,heterogeneity,order_blend_50,448.0,182.0,30,30
heterogeneity_gp_re_increased_perm_5,8,heterogeneity,order_blend_50,367.0,299.0,30,30
heterogeneity_gp_re_increased_perm_5,9,heterogeneity,order_blend_50,417.0,351.0,34,34
heterogeneity_gp_re_increased_perm_5,10,heterogeneity,order_blend_50,353.0,356.0,22,22
heterogeneity_gp_re_increased_perm_5,11,heterogeneity,order_blend_50,410.0,366.0,28,28
heterogeneity_gp_re_increased_perm_5,12,heterogeneity,order_blend_50,416.0,368.0,26,26
heterogeneity_gp_re_increased_perm_5,13,heterogeneity,order_blend_50,420.0,238.0,22,22
heterogeneity_gp_re_increased_perm_5,14,heterogeneity,order_blend_50,507.0,266.0,30,30
heterogeneity_gp_re_increased_perm_5,15,heterogeneity,order_blend_50,497.0,74.0,28,28
heterogeneity_gp_re_increased_perm_5,16,heterogeneity,order_blend_50,-90.0,126.0,14,14
heterogeneity_gp_re_increased_perm_5,17,heterogeneity,order_blend_50,486.0,234.0,36,36
heterogeneity_gp_re_increased_perm_5,18,heterogeneity,order_blend_50,448.0,162.0,24,24
heterogeneity_gp_re_increased_perm_5,19,heterogeneity,order_blend_50,436.0,292.0,28,28
boundary_scale_0.80,0,boundary,order_blend_50,161.0,-3.0,4,4
boundary_scale_0.80,1,boundary,order_blend_50,279.0,8.0,6,6
boundary_scale_0.80,2,boundary,order_blend_50,271.0,-22.0,6,6
boundary_scale_0.80,3,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,4,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,5,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,6,boundary,order_blend_50,184.0,0.0,6,6
boundary_scale_0.80,7,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,8,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,9,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,10,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,11,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,12,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,13,boundary,order_blend_50,268.0,14.0,6,6
boundary_scale_0.80,14,boundary,order_blend_50,303.0,-3.0,6,6
boundary_scale_0.80,15,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,16,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,17,boundary,order_blend_50,254.0,2.0,5,5
boundary_scale_0.80,18,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_0.80,19,boundary,order_blend_50,221.0,0.0,3,3
boundary_scale_1.20,0,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,1,boundary,order_blend_50,393.0,-10.0,7,7
boundary_scale_1.20,2,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,3,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,4,boundary,order_blend_50,142.0,0.0,4,4
boundary_scale_1.20,5,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,6,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,7,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,8,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,9,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,10,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,11,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,12,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,13,boundary,order_blend_50,187.0,-2.0,4,4
boundary_scale_1.20,14,boundary,order_blend_50,366.0,15.0,3,3
boundary_scale_1.20,15,boundary,order_blend_50,321.0,16.0,7,7
boundary_scale_1.20,16,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,17,boundary,order_blend_50,399.0,-7.0,4,4
boundary_scale_1.20,18,boundary,order_blend_50,0.0,0.0,0,0
boundary_scale_1.20,19,boundary,order_blend_50,176.0,-22.0,4,4
gamma_cv_0.05,0,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,1,stochasticity,order_blend_50,319.0,0.0,4,4
gamma_cv_0.05,2,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,3,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,4,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,5,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,6,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,7,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,8,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,9,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,10,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,11,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,12,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,13,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,14,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,15,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,16,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,17,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,18,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.05,19,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,0,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,1,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,2,stochasticity,order_blend_50,259.0,-62.0,7,7
gamma_cv_0.20,3,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,4,stochasticity,order_blend_50,232.0,32.0,2,2
gamma_cv_0.20,5,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,6,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,7,stochasticity,order_blend_50,64.0,0.0,1,1
gamma_cv_0.20,8,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,9,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,10,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,11,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,12,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,13,stochasticity,order_blend_50,252.0,93.0,20,20
gamma_cv_0.20,14,stochasticity,order_blend_50,280.0,62.0,13,13
gamma_cv_0.20,15,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,16,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,17,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,18,stochasticity,order_blend_50,0.0,0.0,0,0
gamma_cv_0.20,19,stochasticity,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,0,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,1,scheduler,order_blend_50,240.0,12.0,2,2
risk_horizon_24h,2,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,3,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,4,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,5,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,6,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,7,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,8,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,9,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,10,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,11,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,12,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,13,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,14,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,15,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,16,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,17,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,18,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_24h,19,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_240h,0,scheduler,order_blend_50,331.0,-22.0,8,8
risk_horizon_240h,1,scheduler,order_blend_50,218.0,20.0,14,14
risk_horizon_240h,2,scheduler,order_blend_50,327.0,-3.0,12,12
risk_horizon_240h,3,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_240h,4,scheduler,order_blend_50,263.0,40.0,5,5
risk_horizon_240h,5,scheduler,order_blend_50,396.0,2.0,4,4
risk_horizon_240h,6,scheduler,order_blend_50,296.0,-4.0,12,12
risk_horizon_240h,7,scheduler,order_blend_50,247.0,19.0,1,1
risk_horizon_240h,8,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_240h,9,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_240h,10,scheduler,order_blend_50,158.0,-3.0,2,2
risk_horizon_240h,11,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_240h,12,scheduler,order_blend_50,24.0,0.0,2,2
risk_horizon_240h,13,scheduler,order_blend_50,333.0,0.0,16,16
risk_horizon_240h,14,scheduler,order_blend_50,337.0,-2.0,11,11
risk_horizon_240h,15,scheduler,order_blend_50,319.0,5.0,6,6
risk_horizon_240h,16,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_240h,17,scheduler,order_blend_50,318.0,9.0,10,10
risk_horizon_240h,18,scheduler,order_blend_50,0.0,0.0,0,0
risk_horizon_240h,19,scheduler,order_blend_50,308.0,-4.0,12,12
reschedule_12h,0,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,1,scheduler,order_blend_50,329.0,23.0,11,11
reschedule_12h,2,scheduler,order_blend_50,339.0,-1.0,4,4
reschedule_12h,3,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,4,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,5,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,6,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,7,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,8,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,9,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,10,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,11,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,12,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,13,scheduler,order_blend_50,333.0,3.0,12,12
reschedule_12h,14,scheduler,order_blend_50,340.0,3.0,8,8
reschedule_12h,15,scheduler,order_blend_50,326.0,10.0,1,1
reschedule_12h,16,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,17,scheduler,order_blend_50,340.0,12.0,3,3
reschedule_12h,18,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_12h,19,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,0,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,1,scheduler,order_blend_50,326.0,27.0,5,5
reschedule_48h,2,scheduler,order_blend_50,198.0,0.0,2,2
reschedule_48h,3,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,4,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,5,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,6,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,7,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,8,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,9,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,10,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,11,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,12,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,13,scheduler,order_blend_50,101.0,13.0,4,4
reschedule_48h,14,scheduler,order_blend_50,346.0,7.0,3,3
reschedule_48h,15,scheduler,order_blend_50,321.0,5.0,1,1
reschedule_48h,16,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,17,scheduler,order_blend_50,91.0,7.0,2,2
reschedule_48h,18,scheduler,order_blend_50,0.0,0.0,0,0
reschedule_48h,19,scheduler,order_blend_50,0.0,0.0,0,0
reference,0,reference,guarded_blend,0.0,0.0,0,0
reference,1,reference,guarded_blend,326.0,24.0,4,4
reference,2,reference,guarded_blend,168.0,0.0,2,2
reference,3,reference,guarded_blend,0.0,0.0,0,0
reference,4,reference,guarded_blend,0.0,0.0,0,0
reference,5,reference,guarded_blend,0.0,0.0,0,0
reference,6,reference,guarded_blend,0.0,0.0,0,0
reference,7,reference,guarded_blend,0.0,0.0,0,0
reference,8,reference,guarded_blend,0.0,0.0,0,0
reference,9,reference,guarded_blend,0.0,0.0,0,0
reference,10,reference,guarded_blend,0.0,0.0,0,0
reference,11,reference,guarded_blend,0.0,0.0,0,0
reference,12,reference,guarded_blend,0.0,0.0,0,0
reference,13,reference,guarded_blend,333.0,0.0,8,8
reference,14,reference,guarded_blend,345.0,8.0,4,4
reference,15,reference,guarded_blend,321.0,5.0,1,1
reference,16,reference,guarded_blend,0.0,0.0,0,0
reference,17,reference,guarded_blend,340.0,12.0,3,3
reference,18,reference,guarded_blend,0.0,0.0,0,0
reference,19,reference,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,0,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,1,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,2,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,3,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,4,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,5,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,6,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,7,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,8,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,9,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,10,initial_health,guarded_blend,0.0,0.0,0,0
