policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,month,local_seed,simulation_seed
fixed_pair,True,True,1085.0,1553.0,468.0,23.634258201583936,2.5606621247739465,1553.0,28.052015029172843,0.5571838032985319,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1553.0,1085.0,,9.62647504075733,9.356248750956718,9.069291237458797,2026-05,13,11013
order_blend_50,True,True,1085.0,1553.0,468.0,23.634258201583936,2.5606621247739465,1553.0,28.077575141894535,0.6253597888708065,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1085.0,1553.0,9.047983301033504,9.356248750956718,9.67334308990431,2026-05,13,11013
expected_n_plus_one,True,True,326.0,1553.0,1227.0,15.883340230499007,6.572749678458443,1553.0,28.05377839921411,0.5279639163489449,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1553.0,,326.0,9.612151533597721,9.084187617248777,9.357439248367614,2026-05,13,11013
fixed_pair,True,True,1206.0,1587.0,381.0,23.121051111693134,3.0718420611017585,1587.0,27.027965273137657,1.0370306487602132,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1206.0,1587.0,8.31820452541501,9.355235174175224,9.354525573547422,2026-05,14,11014
order_blend_50,True,True,1206.0,1587.0,381.0,23.121051111693134,3.0718420611017585,1587.0,27.027965273137657,1.0370306487602132,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1206.0,1587.0,8.31820452541501,9.355235174175224,9.354525573547422,2026-05,14,11014
expected_n_plus_one,True,True,436.0,1584.0,1148.0,16.26708493945652,6.1819049828239985,1584.0,26.91173948056538,1.1557117650717164,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1584.0,436.0,8.201069230232259,9.356780995303975,9.353889255029149,2026-05,14,11014
fixed_pair,True,True,1096.0,1523.0,427.0,22.587281998771743,3.637124263890952,1523.0,26.87484540788891,1.2205319606818978,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1096.0,1523.0,8.150459758427226,9.370991719109124,9.353393930352558,2026-05,15,11015
order_blend_50,True,True,1096.0,1523.0,427.0,22.587281998771743,3.637124263890952,1523.0,26.87484540788891,1.2205319606818978,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1096.0,1523.0,8.150459758427226,9.370991719109124,9.353393930352558,2026-05,15,11015
expected_n_plus_one,True,True,371.0,1534.0,1163.0,15.470985948413238,7.080670546227285,1534.0,26.960627208794314,1.227975199538502,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1534.0,371.0,8.177247341670649,9.378157325914517,9.40522254120915,2026-05,15,11015
fixed_pair,True,True,1439.0,1710.0,271.0,24.83916671949278,1.8721008482914065,1710.0,27.833089931539305,0.3226359092213791,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1710.0,1439.0,,9.400601084012417,9.354523672735851,9.077965174791037,2026-05,16,11016
order_blend_50,True,True,1710.0,1712.0,2.0,27.88895681847801,0.32248660420272657,1712.0,27.904883630228014,0.3153988972027246,16,14,"(np.int64(0), np.int64(1), np.int64(2))",1710.0,1712.0,,9.432368919921224,9.35554468758829,9.1169700227185,2026-05,16,11016
expected_n_plus_one,True,True,363.0,1714.0,1351.0,15.952189163575618,6.499188941321185,1714.0,27.882622350952236,0.1830891806044601,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1714.0,363.0,9.172224912005243,9.355314092609703,9.35508334633729,2026-05,16,11016
fixed_pair,True,True,1367.0,1399.0,32.0,26.07135817071067,1.87523745401859,1399.0,26.31557857516645,1.787775992347643,3,1,"(np.int64(0), np.int64(1), np.int64(2))",1367.0,1399.0,,9.357660278463035,9.37284714452553,7.585071152177886,2026-05,17,11017
order_blend_50,True,True,1505.0,1537.0,32.0,27.900106073560316,0.32077363251588764,1537.0,28.24543836596998,0.17748417317665144,16,14,"(np.int64(1), np.int64(0), np.int64(2))",1537.0,1505.0,,9.445438461797474,9.48874203867458,9.311257865497929,2026-05,17,11017
expected_n_plus_one,True,True,506.0,1505.0,999.0,16.938185746212483,5.605708386494406,1505.0,27.91282304160056,0.24564079108836978,4,2,"(np.int64(2), np.int64(1), np.int64(0))",,1505.0,506.0,9.154459004814099,9.400099795902468,9.358264240883996,2026-05,17,11017
fixed_pair,True,True,1321.0,1562.0,241.0,24.55096544214915,1.9526566523684732,1562.0,27.612831830355375,0.6135175834703226,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1562.0,1321.0,,9.356190460199862,9.435079476812918,8.821561893342595,2026-05,18,11018
order_blend_50,True,True,1428.0,1562.0,134.0,26.051938877451875,1.3270662576760888,1562.0,27.65402329336743,0.5971482421639411,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,1428.0,1562.0,8.85059708204802,9.355680887107448,9.447745324211962,2026-05,18,11018
expected_n_plus_one,True,True,402.0,1523.0,1121.0,16.56368908925276,5.884644676210399,1523.0,27.130881255801338,0.9312484420343452,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1523.0,402.0,8.423035818573261,9.354284260607606,9.35356117662047,2026-05,18,11018
fixed_pair,True,True,1304.0,1626.0,322.0,24.804070992215607,2.1110624821100377,1626.0,28.32851965334313,0.304000438972885,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1626.0,1304.0,,9.445549479207047,9.593485306554483,9.289484867581598,2026-05,19,11019
order_blend_50,True,True,1613.0,1620.0,7.0,27.94676458051415,0.08963695043259179,1620.0,28.05857106096059,0.015333257998571881,12,10,"(np.int64(0), np.int64(2), np.int64(1))",1613.0,,1620.0,9.35524655183709,9.343995625562464,9.359328883561036,2026-05,19,11019
expected_n_plus_one,True,True,370.0,1513.0,1143.0,16.2665166327123,6.182911614877056,1513.0,26.881098993716265,1.1808467574338142,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1513.0,,370.0,9.353728915782948,8.173261660249752,9.354108417683566,2026-05,19,11019
fixed_pair,True,True,695.0,898.0,203.0,23.30467142670943,2.884891461263063,898.0,27.127078976406164,0.9336736593171207,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,695.0,898.0,8.41991764266251,9.353570031764024,9.35359130197963,2026-06,0,12000
order_blend_50,True,True,695.0,898.0,203.0,23.30467142670943,2.884891461263063,898.0,27.127078976406164,0.9336736593171207,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,695.0,898.0,8.41991764266251,9.353570031764024,9.35359130197963,2026-06,0,12000
expected_n_plus_one,True,True,239.0,898.0,659.0,15.95911437053304,6.492009704364365,898.0,27.130836753648623,0.9360451369860101,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,898.0,239.0,8.41991764266251,9.35596277964852,9.354956331337592,2026-06,0,12000
fixed_pair,True,True,742.0,954.0,212.0,23.2892721032789,2.904336270274409,954.0,26.64658574075189,1.4232306896822182,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,742.0,954.0,7.933881138257619,9.355592774554433,9.357111827939837,2026-06,1,12001
order_blend_50,True,True,742.0,954.0,212.0,23.2892721032789,2.904336270274409,954.0,26.64658574075189,1.4232306896822182,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,742.0,954.0,7.933881138257619,9.355592774554433,9.357111827939837,2026-06,1,12001
expected_n_plus_one,True,True,275.0,953.0,678.0,15.980209838132106,6.479531588242509,953.0,26.640429952562833,1.4313678188185772,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,953.0,275.0,7.927897188257619,9.353267757229018,9.359265007076196,2026-06,1,12001
fixed_pair,True,True,632.0,896.0,264.0,22.656497059463103,3.5362877210607992,896.0,26.211591358029892,1.859811999137185,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,632.0,896.0,7.498299190426489,9.355180978039728,9.358111189563674,2026-06,2,12002
order_blend_50,True,True,632.0,896.0,264.0,22.656497059463103,3.5362877210607992,896.0,26.211591358029892,1.859811999137185,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,632.0,896.0,7.498299190426489,9.355180978039728,9.358111189563674,2026-06,2,12002
expected_n_plus_one,True,True,205.0,899.0,694.0,15.519794784974291,6.963063380802863,899.0,26.24082786817494,1.8544153463509767,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,899.0,205.0,7.516408030426489,9.353596460970984,9.370823376777466,2026-06,2,12002
fixed_pair,True,True,749.0,945.0,196.0,24.070622806157843,2.509140347770299,945.0,27.350784282853397,1.1021327009814552,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,749.0,945.0,8.446537463760393,9.548670164741848,9.355576654351156,2026-06,3,12003
order_blend_50,True,True,777.0,915.0,138.0,24.496414178535947,2.119107308418128,915.0,26.92969696227231,1.1486974446481586,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,777.0,915.0,8.211389364132822,9.358220789358505,9.36008680878098,2026-06,3,12003
expected_n_plus_one,True,True,228.0,915.0,687.0,16.12044214600242,6.339925882950583,915.0,26.931057229041055,1.1487001924100202,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,915.0,228.0,8.211389364132822,9.360089556542842,9.359578308365391,2026-06,3,12003
fixed_pair,True,True,602.0,813.0,211.0,22.481708884303302,3.7160367404587307,813.0,25.894371373839082,2.179095153881346,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,602.0,813.0,7.178807409899471,9.357661400158793,9.357902563780817,2026-06,4,12004
order_blend_50,True,True,602.0,813.0,211.0,22.481708884303302,3.7160367404587307,813.0,25.894371373839082,2.179095153881346,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,602.0,813.0,7.178807409899471,9.357661400158793,9.357902563780817,2026-06,4,12004
expected_n_plus_one,True,True,202.0,829.0,627.0,15.718216298355053,6.946534470749323,829.0,26.09344545052756,2.1854440654306577,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,829.0,202.0,7.276325613010418,9.355350159076066,9.461769678441076,2026-06,4,12004
fixed_pair,True,True,659.0,895.0,236.0,22.282193762754936,3.950470154610647,895.0,26.02688667511638,2.112139141688636,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,659.0,895.0,7.269813493483588,9.375120546460568,9.381952635172224,2026-06,5,12005
order_blend_50,True,True,659.0,895.0,236.0,22.282193762754936,3.950470154610647,895.0,26.02688667511638,2.112139141688636,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,659.0,895.0,7.269813493483588,9.375120546460568,9.381952635172224,2026-06,5,12005
expected_n_plus_one,True,True,242.0,935.0,693.0,16.085970968734053,6.959851506087007,935.0,26.521605731453008,2.140002843650702,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,935.0,242.0,7.512302687648717,9.35699751250487,9.652305531299419,2026-06,5,12005
fixed_pair,True,True,621.0,802.0,181.0,22.58082370969151,3.6161080904991634,802.0,25.831741959856572,2.237477758674144,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,621.0,802.0,7.119776729198971,9.357254487873115,9.354710742784484,2026-06,6,12006
order_blend_50,True,True,621.0,802.0,181.0,22.58082370969151,3.6161080904991634,802.0,25.831741959856572,2.237477758674144,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,621.0,802.0,7.119776729198971,9.357254487873115,9.354710742784484,2026-06,6,12006
expected_n_plus_one,True,True,208.0,808.0,600.0,15.746619310637737,6.808374233759829,808.0,25.921602262181946,2.245979593722576,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,808.0,208.0,7.160911472365096,9.353799723729178,9.406891066087672,2026-06,6,12006
fixed_pair,True,True,596.0,854.0,258.0,22.33880148165588,3.855308532140028,854.0,26.10529728608649,1.9594873136263589,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,596.0,854.0,7.396356281049374,9.355843594675733,9.353097410361382,2026-06,7,12007
order_blend_50,True,True,596.0,854.0,258.0,22.33880148165588,3.855308532140028,854.0,26.10529728608649,1.9594873136263589,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,596.0,854.0,7.396356281049374,9.355843594675733,9.353097410361382,2026-06,7,12007
expected_n_plus_one,True,True,148.0,882.0,734.0,15.246845725833461,7.506836356534954,882.0,26.477496889095917,1.893076468695206,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,882.0,148.0,7.613158866377891,9.358102687644932,9.506235335073097,2026-06,7,12007
fixed_pair,True,True,706.0,910.0,204.0,22.758327560633163,3.4353984176428813,910.0,26.30390479199945,1.7627138613494955,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,706.0,910.0,7.592937715566303,9.355651576915799,9.355315499517348,2026-06,8,12008
order_blend_50,True,True,706.0,910.0,204.0,22.758327560633163,3.4353984176428813,910.0,26.30390479199945,1.7627138613494955,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,706.0,910.0,7.592937715566303,9.355651576915799,9.355315499517348,2026-06,8,12008
expected_n_plus_one,True,True,186.0,910.0,724.0,15.344740962942556,7.107406225789175,910.0,26.304044421234064,1.7627011018467025,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,910.0,186.0,7.592937715566303,9.355638817413006,9.355467888254754,2026-06,8,12008
fixed_pair,True,True,724.0,944.0,220.0,24.48501149515614,1.8744304120300104,944.0,27.9677019427087,0.10675577667623948,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,724.0,944.0,9.252046464779003,9.356853236474455,9.358802241455242,2026-06,9,12009
order_blend_50,True,True,936.0,946.0,10.0,27.87024960978499,0.10460246695547326,946.0,28.02834196155743,0.0436806832642862,10,8,"(np.int64(2), np.int64(1), np.int64(0))",,946.0,936.0,9.314287151163489,9.357967834427775,9.356086975966166,2026-06,9,12009
expected_n_plus_one,True,True,264.0,914.0,650.0,17.040428549901584,5.6558535948827195,914.0,27.54504851576734,0.6075392501710102,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,914.0,264.0,8.789525756933932,9.35845775172847,9.397065007104942,2026-06,9,12009
fixed_pair,True,True,706.0,944.0,238.0,23.475607945773795,2.7188109735302666,944.0,27.346638726005317,0.7351185678618286,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,706.0,944.0,8.627761055356839,9.355998047429809,9.362879623218667,2026-06,10,12010
order_blend_50,True,True,706.0,944.0,238.0,23.475607945773795,2.7188109735302666,944.0,27.346638726005317,0.7351185678618286,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,706.0,944.0,8.627761055356839,9.355998047429809,9.362879623218667,2026-06,10,12010
expected_n_plus_one,True,True,207.0,967.0,760.0,16.00349562503092,6.743736936610459,967.0,27.674773162417555,0.6882239974890414,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,967.0,207.0,8.814786577220536,9.356976010487442,9.503010574709577,2026-06,10,12010
fixed_pair,True,True,676.0,941.0,265.0,23.16248162690105,3.03602699420604,941.0,27.30460665878211,0.76776063364278,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,676.0,941.0,8.590282264688543,9.358042898331323,9.356281495762243,2026-06,11,12011
order_blend_50,True,True,676.0,941.0,265.0,23.16248162690105,3.03602699420604,941.0,27.30460665878211,0.76776063364278,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,676.0,941.0,8.590282264688543,9.358042898331323,9.356281495762243,2026-06,11,12011
expected_n_plus_one,True,True,225.0,941.0,716.0,15.991308864848985,6.46146777876954,941.0,27.29960456967916,0.7655003510096083,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,941.0,225.0,8.590282264688543,9.353539689292464,9.355782615698152,2026-06,11,12011
fixed_pair,True,True,743.0,983.0,240.0,24.382753989764318,1.8721444484195349,983.0,28.000143137677064,0.09046710307239003,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,743.0,983.0,9.277554380870347,9.35456727286398,9.368021483942737,2026-06,12,12012
order_blend_50,True,True,983.0,988.0,5.0,28.000519738546444,0.06853734499380515,988.0,28.065899516043388,0.033884816826216024,7,5,"(np.int64(1), np.int64(0), np.int64(2))",988.0,983.0,,9.356756256098523,9.371514038385541,9.337629221559325,2026-06,12,12012
expected_n_plus_one,True,True,234.0,995.0,761.0,16.067481092591848,6.765239439669795,995.0,28.190701668922856,0.26620729215263594,3,1,"(np.int64(2), np.int64(0), np.int64(1))",995.0,,234.0,9.365399841036071,9.279547267867075,9.545754560019711,2026-06,12,12012
fixed_pair,True,True,673.0,906.0,233.0,22.438942692484602,3.84087941626016,906.0,26.04907855258823,2.10595574659589,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,673.0,906.0,7.292743895554268,9.398699642150158,9.357635014883805,2026-06,13,12013
order_blend_50,True,True,673.0,906.0,233.0,22.438942692484602,3.84087941626016,906.0,26.04907855258823,2.10595574659589,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,673.0,906.0,7.292743895554268,9.398699642150158,9.357635014883805,2026-06,13,12013
expected_n_plus_one,True,True,232.0,902.0,670.0,15.60097735946727,6.904851559255427,902.0,26.004363188908037,2.1141610898084684,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,902.0,232.0,7.268147663441769,9.353906772216032,9.382308753250237,2026-06,13,12013
fixed_pair,True,True,676.0,873.0,197.0,22.618822310355526,3.5807072668718254,873.0,25.973278605604385,2.2870167486893784,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,676.0,873.0,7.1638542402617755,9.358553376391454,9.450870988951154,2026-06,14,12014
order_blend_50,True,True,676.0,873.0,197.0,22.618822310355526,3.5807072668718254,873.0,25.973278605604385,2.2870167486893784,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,676.0,873.0,7.1638542402617755,9.358553376391454,9.450870988951154,2026-06,14,12014
expected_n_plus_one,True,True,190.0,873.0,683.0,15.44867520692784,6.999580630716942,873.0,25.968776415672625,2.2875457224377946,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,873.0,190.0,7.1638542402617755,9.45139996269957,9.35352221271128,2026-06,14,12014
fixed_pair,True,True,681.0,904.0,223.0,23.031375323704175,3.165049028039986,904.0,26.813045418460547,1.2558328917444062,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,681.0,904.0,8.101167871905451,9.357000763649857,9.35487678290524,2026-06,15,12015
order_blend_50,True,True,681.0,904.0,223.0,23.031375323704175,3.165049028039986,904.0,26.813045418460547,1.2558328917444062,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,681.0,904.0,8.101167871905451,9.357000763649857,9.35487678290524,2026-06,15,12015
expected_n_plus_one,True,True,194.0,904.0,710.0,15.241928235074333,7.2117334446861445,904.0,26.8119475138289,1.2550572618636764,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,904.0,194.0,8.101167871905451,9.354554508154322,9.356225133769128,2026-06,15,12015
fixed_pair,True,True,660.0,881.0,221.0,23.120331501124788,3.0744606394194713,881.0,26.486789926862876,1.5819155261452513,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,660.0,881.0,7.7743448713338585,9.356184658049907,9.35626039747911,2026-06,16,12016
order_blend_50,True,True,660.0,881.0,221.0,23.120331501124788,3.0744606394194713,881.0,26.486789926862876,1.5819155261452513,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,660.0,881.0,7.7743448713338585,9.356184658049907,9.35626039747911,2026-06,16,12016
expected_n_plus_one,True,True,220.0,885.0,665.0,15.801072205014172,6.714248810990283,885.0,26.55229189135746,1.575268356146764,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,885.0,220.0,7.811786445744352,9.353450643721992,9.387054801891116,2026-06,16,12016
fixed_pair,True,True,656.0,897.0,241.0,22.455679811501064,3.7383196823809435,897.0,25.997737553924473,2.068398835638753,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,656.0,897.0,7.287389499080028,9.355788334718781,9.354559720125662,2026-06,17,12017
order_blend_50,True,True,656.0,897.0,241.0,22.455679811501064,3.7383196823809435,897.0,25.997737553924473,2.068398835638753,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,656.0,897.0,7.287389499080028,9.355788334718781,9.354559720125662,2026-06,17,12017
expected_n_plus_one,True,True,219.0,898.0,679.0,15.842050707210555,6.6110554833817865,898.0,26.002786237538203,2.062416950105007,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,898.0,219.0,7.293530439080053,9.35330840927309,9.35594738918506,2026-06,17,12017
