event_id,canonical_row_6104,original_index,health_progress_h,i0_A_per_cm2,ih_A_per_cm2,R_ohm_reported_ohm_cm2,i0_A_per_cm2_monotone,ih_A_per_cm2_monotone,R_ohm_reported_ohm_cm2_monotone
LZW-E005027,4826,5027,0.6428727830085396,1.84749e-07,0.00341,0.05528,1.84749e-07,0.003413396226415094,0.05528
LZW-E005028,4827,5028,0.643310707247646,1.84746e-07,0.00341,0.05529,1.84744e-07,0.003413396226415094,0.05529
LZW-E005029,4828,5029,0.643310707247646,1.84744e-07,0.00341,0.05529,1.84744e-07,0.003413396226415094,0.05529
LZW-E005030,4829,5030,0.643310707247646,1.84744e-07,0.00341,0.05529,1.84744e-07,0.003413396226415094,0.05529
LZW-E005031,4830,5031,0.6437486314867528,1.84735e-07,0.00341,0.0553,1.84726e-07,0.0034199999999999994,0.0553
LZW-E005032,4831,5032,0.6437486314867528,1.84726e-07,0.00342,0.0553,1.84726e-07,0.0034199999999999994,0.0553
LZW-E005033,4832,5033,0.6437486314867528,1.84722e-07,0.00342,0.0553,1.84726e-07,0.0034199999999999994,0.0553
LZW-E005034,4833,5034,0.644624479964966,1.84714e-07,0.00342,0.05535,1.8471249999999998e-07,0.0034199999999999994,0.05532
LZW-E005035,4834,5035,0.644624479964966,1.8471600000000002e-07,0.00342,0.05532,1.8471249999999998e-07,0.0034199999999999994,0.05532
LZW-E005036,4835,5036,0.644624479964966,1.84718e-07,0.00342,0.05531,1.8471249999999998e-07,0.0034199999999999994,0.05532
LZW-E005037,4836,5037,0.644624479964966,1.84709e-07,0.00342,0.05532,1.8471249999999998e-07,0.0034199999999999994,0.05532
LZW-E005038,4837,5038,0.644624479964966,1.84707e-07,0.00342,0.05531,1.8471249999999998e-07,0.0034199999999999994,0.05532
LZW-E005039,4838,5039,0.644624479964966,1.84706e-07,0.00342,0.05531,1.8471249999999998e-07,0.0034199999999999994,0.05532
LZW-E005040,4839,5040,0.6468141011604992,1.84698e-07,0.00342,0.05537,1.84698e-07,0.0034199999999999994,0.05537
LZW-E005041,4840,5041,0.6472520253996057,1.84689e-07,0.00342,0.05538,1.84688e-07,0.0034199999999999994,0.05538
LZW-E005042,4841,5042,0.6472520253996057,1.84687e-07,0.00342,0.05538,1.84688e-07,0.0034199999999999994,0.05538
LZW-E005043,4842,5043,0.6472520253996057,1.84689e-07,0.00342,0.05538,1.84688e-07,0.0034199999999999994,0.05538
LZW-E005044,4843,5044,0.6473980001459747,1.84682e-07,0.00342,0.05542,1.846814e-07,0.0034199999999999994,0.05538333333333333
LZW-E005045,4844,5045,0.6473980001459747,1.84677e-07,0.00342,0.05546,1.846814e-07,0.0034199999999999994,0.05538333333333333
LZW-E005046,4845,5046,0.6473980001459747,1.8468e-07,0.00342,0.0554,1.846814e-07,0.0034199999999999994,0.05538333333333333
LZW-E005047,4846,5047,0.6473980001459747,1.84684e-07,0.00342,0.05536,1.846814e-07,0.0034199999999999994,0.05538333333333333
LZW-E005048,4847,5048,0.6473980001459747,1.84682e-07,0.00342,0.05536,1.846814e-07,0.0034199999999999994,0.05538333333333333
LZW-E005049,4848,5049,0.6473980001459747,1.84684e-07,0.00342,0.05535,1.846814e-07,0.0034199999999999994,0.05538333333333333
LZW-E005050,4849,5050,0.6473980001459747,1.84681e-07,0.00342,0.05536,1.846814e-07,0.0034199999999999994,0.05538333333333333
LZW-E005051,4850,5051,0.6473980001459747,1.8467e-07,0.00342,0.05537,1.846814e-07,0.0034199999999999994,0.05538333333333333
LZW-E005052,4851,5052,0.6473980001459747,1.84668e-07,0.00342,0.05537,1.846814e-07,0.0034199999999999994,0.05538333333333333
LZW-E005053,4852,5053,0.650755419312459,1.84654e-07,0.00342,0.05546,1.84654e-07,0.0034199999999999994,0.05546
LZW-E005054,4853,5054,0.6509013940588277,1.84644e-07,0.00342,0.05547,1.84637e-07,0.0034199999999999994,0.05546333333333334
LZW-E005055,4854,5055,0.6509013940588277,1.84637e-07,0.00342,0.05546,1.84637e-07,0.0034199999999999994,0.05546333333333334
LZW-E005056,4855,5056,0.6509013940588277,1.84637e-07,0.00342,0.05546,1.84637e-07,0.0034199999999999994,0.05546333333333334
LZW-E005057,4856,5057,0.6512809283993868,1.8463e-07,0.00342,0.05551,1.846125e-07,0.00343,0.055472
LZW-E005058,4857,5058,0.6512809283993868,1.84632e-07,0.00342,0.05548,1.846125e-07,0.00343,0.055472
LZW-E005059,4858,5059,0.6512809283993868,1.84635e-07,0.00342,0.05546,1.846125e-07,0.00343,0.055472
LZW-E005060,4859,5060,0.6512809283993868,1.84626e-07,0.00342,0.05547,1.846125e-07,0.00343,0.055472
LZW-E005061,4860,5061,0.6512809283993868,1.8462e-07,0.00343,0.05547,1.846125e-07,0.00343,0.055472
LZW-E005062,4861,5062,0.6512809283993868,1.84616e-07,0.00343,0.05546,1.846125e-07,0.00343,0.055472
LZW-E005063,4862,5063,0.6512809283993868,1.84609e-07,0.00343,0.05551,1.846125e-07,0.00343,0.055472
LZW-E005064,4863,5064,0.6512809283993868,1.84612e-07,0.00343,0.05547,1.846125e-07,0.00343,0.055472
LZW-E005065,4864,5065,0.6512809283993868,1.84614e-07,0.00343,0.05546,1.846125e-07,0.00343,0.055472
LZW-E005066,4865,5066,0.6512809283993868,1.84612e-07,0.00343,0.05547,1.846125e-07,0.00343,0.055472
LZW-E005067,4866,5067,0.6512809283993868,1.84614e-07,0.00343,0.05546,1.846125e-07,0.00343,0.055472
LZW-E005068,4867,5068,0.6512809283993868,1.84614e-07,0.00343,0.05546,1.846125e-07,0.00343,0.055472
LZW-E005069,4868,5069,0.6512809283993868,1.84611e-07,0.00343,0.05546,1.846125e-07,0.00343,0.055472
LZW-E005070,4869,5070,0.6512809283993868,1.84611e-07,0.00343,0.05547,1.846125e-07,0.00343,0.055472
LZW-E005071,4870,5071,0.6512809283993868,1.84608e-07,0.00343,0.05547,1.846125e-07,0.00343,0.055472
LZW-E005072,4871,5072,0.6516312677906722,1.84606e-07,0.00343,0.05548,1.84606e-07,0.00343,0.05548
LZW-E005073,4872,5073,0.6525071162688854,1.8460100000000005e-07,0.00343,0.0555,1.8458875e-07,0.00343,0.0555
LZW-E005074,4873,5074,0.6525071162688854,1.84589e-07,0.00343,0.0555,1.8458875e-07,0.00343,0.0555
LZW-E005075,4874,5075,0.6525071162688854,1.84588e-07,0.00343,0.0555,1.8458875e-07,0.00343,0.0555
LZW-E005076,4875,5076,0.6525071162688854,1.84589e-07,0.00343,0.0555,1.8458875e-07,0.00343,0.0555
LZW-E005077,4876,5077,0.6545507627180497,1.84581e-07,0.00343,0.05555,1.84582e-07,0.00343,0.05554666666666667
LZW-E005078,4877,5078,0.6545507627180497,1.84582e-07,0.00343,0.05555,1.84582e-07,0.00343,0.05554666666666667
LZW-E005079,4878,5079,0.6545507627180497,1.84583e-07,0.00343,0.05554,1.84582e-07,0.00343,0.05554666666666667
LZW-E005080,4879,5080,0.6546967374644186,1.8458e-07,0.00343,0.05555,1.8458e-07,0.00343,0.05555
LZW-E005081,4880,5081,0.6551346617035251,1.84578e-07,0.00343,0.05556,1.84578e-07,0.00343,0.05556
LZW-E005082,4881,5082,0.6551346617035251,1.84578e-07,0.00343,0.05556,1.84578e-07,0.00343,0.05556
LZW-E005083,4882,5083,0.6555725859426319,1.84575e-07,0.00343,0.05557,1.84574e-07,0.00343,0.05557
LZW-E005084,4883,5084,0.6555725859426319,1.84573e-07,0.00343,0.05557,1.84574e-07,0.00343,0.05557
LZW-E005085,4884,5085,0.6560105101817384,1.84561e-07,0.00343,0.05558,1.8455300000000002e-07,0.00343,0.05558
LZW-E005086,4885,5086,0.6560105101817384,1.8455300000000002e-07,0.00343,0.05558,1.8455300000000002e-07,0.00343,0.05558
LZW-E005087,4886,5087,0.6560105101817384,1.84548e-07,0.00344,0.05558,1.8455300000000002e-07,0.00343,0.05558
LZW-E005088,4887,5088,0.6567768776001751,1.84539e-07,0.00344,0.05563,1.84541e-07,0.0034400000000000003,0.0555975
LZW-E005089,4888,5089,0.6567768776001751,1.8454e-07,0.00344,0.05563,1.84541e-07,0.0034400000000000003,0.0555975
LZW-E005090,4889,5090,0.6567768776001751,1.84543e-07,0.00344,0.05556,1.84541e-07,0.0034400000000000003,0.0555975
LZW-E005091,4890,5091,0.6567768776001751,1.84542e-07,0.00344,0.05557,1.84541e-07,0.0034400000000000003,0.0555975
LZW-E005092,4891,5092,0.6575432450186117,1.84537e-07,0.00344,0.05562,1.84538e-07,0.0034400000000000003,0.055615
LZW-E005093,4892,5093,0.6575432450186117,1.84539e-07,0.00344,0.05561,1.84538e-07,0.0034400000000000003,0.055615
LZW-E005094,4893,5094,0.6577622071381651,1.84535e-07,0.00344,0.05562,1.84535e-07,0.0034400000000000003,0.05562
LZW-E005095,4894,5095,0.6582001313772716,1.84534e-07,0.00344,0.05563,1.84534e-07,0.0034400000000000003,0.05563
LZW-E005096,4895,5096,0.6582001313772716,1.84534e-07,0.00344,0.05563,1.84534e-07,0.0034400000000000003,0.05563
LZW-E005097,4896,5097,0.6586380556163783,1.84531e-07,0.00344,0.05564,1.84531e-07,0.0034400000000000003,0.05564
LZW-E005098,4897,5098,0.658930005109116,1.8452e-07,0.00344,0.05565,1.84519e-07,0.0034400000000000003,0.055646666666666664
LZW-E005099,4898,5099,0.658930005109116,1.84519e-07,0.00344,0.05565,1.84519e-07,0.0034400000000000003,0.055646666666666664
LZW-E005100,4899,5100,0.658930005109116,1.84518e-07,0.00344,0.05564,1.84519e-07,0.0034400000000000003,0.055646666666666664
LZW-E005101,4900,5101,0.6606087146923583,1.84511e-07,0.00344,0.05569,1.845115e-07,0.0034400000000000003,0.055685000000000005
LZW-E005102,4901,5102,0.6606087146923583,1.84512e-07,0.00344,0.05568,1.845115e-07,0.0034400000000000003,0.055685000000000005
LZW-E005103,4902,5103,0.6608276768119116,1.8451e-07,0.00344,0.05569,1.8451e-07,0.0034400000000000003,0.05569
LZW-E005104,4903,5104,0.6608276768119116,1.8451e-07,0.00344,0.05569,1.8451e-07,0.0034400000000000003,0.05569
LZW-E005105,4904,5105,0.6612656010510181,1.84508e-07,0.00344,0.0557,1.8450700000000003e-07,0.0034400000000000003,0.0557
LZW-E005106,4905,5106,0.6612656010510181,1.8450600000000002e-07,0.00344,0.0557,1.8450700000000003e-07,0.0034400000000000003,0.0557
LZW-E005107,4906,5107,0.6617035252901248,1.84505e-07,0.00344,0.05571,1.844905e-07,0.0034400000000000003,0.05571
LZW-E005108,4907,5108,0.6617035252901248,1.84494e-07,0.00344,0.05571,1.844905e-07,0.0034400000000000003,0.05571
LZW-E005109,4908,5109,0.6617035252901248,1.84487e-07,0.00344,0.05571,1.844905e-07,0.0034400000000000003,0.05571
LZW-E005110,4909,5110,0.6617035252901248,1.8448200000000002e-07,0.00345,0.05571,1.844905e-07,0.0034400000000000003,0.05571
LZW-E005111,4910,5111,0.662579373768338,1.84474e-07,0.00345,0.05576,1.8447549999999998e-07,0.00345,0.05573
LZW-E005112,4911,5112,0.662579373768338,1.84475e-07,0.00345,0.05575,1.8447549999999998e-07,0.00345,0.05573
LZW-E005113,4912,5113,0.662579373768338,1.84477e-07,0.00345,0.0557,1.8447549999999998e-07,0.00345,0.05573
LZW-E005114,4913,5114,0.662579373768338,1.84476e-07,0.00345,0.05571,1.8447549999999998e-07,0.00345,0.05573
LZW-E005115,4914,5115,0.662579373768338,1.84473e-07,0.00345,0.05574,1.8447549999999998e-07,0.00345,0.05573
LZW-E005116,4915,5116,0.662579373768338,1.84475e-07,0.00345,0.05572,1.8447549999999998e-07,0.00345,0.05573
LZW-E005117,4916,5117,0.6625793737683381,1.84472e-07,0.00345,0.05573,1.84472e-07,0.00345,0.05573
LZW-E005118,4917,5118,0.6630172980074445,1.8447e-07,0.00345,0.05574,1.8447e-07,0.00345,0.05574
LZW-E005119,4918,5119,0.6643310707247645,1.84466e-07,0.00345,0.05577,1.84466e-07,0.00345,0.05577
LZW-E005120,4919,5120,0.6643310707247645,1.84466e-07,0.00345,0.05577,1.84466e-07,0.00345,0.05577
LZW-E005121,4920,5121,0.6647689949638713,1.84463e-07,0.00345,0.05578,1.84449e-07,0.00345,0.05578
LZW-E005122,4921,5122,0.6647689949638713,1.84451e-07,0.00345,0.05578,1.84449e-07,0.00345,0.05578
LZW-E005123,4922,5123,0.6647689949638713,1.84447e-07,0.00345,0.05578,1.84449e-07,0.00345,0.05578
LZW-E005124,4923,5124,0.6647689949638713,1.84447e-07,0.00345,0.05578,1.84449e-07,0.00345,0.05578
LZW-E005125,4924,5125,0.6661314259299806,1.8444e-07,0.00345,0.05583,1.844392e-07,0.00345,0.05581111111111111
LZW-E005126,4925,5126,0.6661314259299806,1.84437e-07,0.00345,0.05584,1.844392e-07,0.00345,0.05581111111111111
LZW-E005127,4926,5127,0.6661314259299806,1.84439e-07,0.00345,0.05581,1.844392e-07,0.00345,0.05581111111111111
LZW-E005128,4927,5128,0.6661314259299806,1.84441e-07,0.00345,0.0558,1.844392e-07,0.00345,0.05581111111111111
LZW-E005129,4928,5129,0.6661314259299806,1.84439e-07,0.00345,0.05581,1.844392e-07,0.00345,0.05581111111111111
LZW-E005130,4929,5130,0.6661314259299806,1.8444e-07,0.00345,0.0558,1.844392e-07,0.00345,0.05581111111111111
LZW-E005131,4930,5131,0.6661314259299806,1.84431e-07,0.00345,0.05581,1.844392e-07,0.00345,0.05581111111111111
LZW-E005132,4931,5132,0.6661314259299806,1.84425e-07,0.00345,0.0558,1.844392e-07,0.00345,0.05581111111111111
LZW-E005133,4932,5133,0.6661314259299806,1.84422e-07,0.00345,0.0558,1.844392e-07,0.00345,0.05581111111111111
LZW-E005134,4933,5134,0.6691482373549374,1.84402e-07,0.00345,0.05588,1.84402e-07,0.00345,0.05588
LZW-E005135,4934,5135,0.6699365009853293,1.84394e-07,0.00345,0.05592,1.84396e-07,0.00345,0.055897999999999996
LZW-E005136,4935,5136,0.6699365009853293,1.84397e-07,0.00345,0.05589,1.84396e-07,0.00345,0.055897999999999996
LZW-E005137,4936,5137,0.6699365009853293,1.84395e-07,0.00345,0.0559,1.84396e-07,0.00345,0.055897999999999996
LZW-E005138,4937,5138,0.6699365009853293,1.84397e-07,0.00345,0.05589,1.84396e-07,0.00345,0.055897999999999996
LZW-E005139,4938,5139,0.6699365009853293,1.84397e-07,0.00345,0.05589,1.84396e-07,0.00345,0.055897999999999996
LZW-E005140,4939,5140,0.6700240858331507,1.84394e-07,0.00345,0.0559,1.84381e-07,0.00345,0.0559
LZW-E005141,4940,5141,0.6700240858331507,1.84383e-07,0.00345,0.0559,1.84381e-07,0.00345,0.0559
LZW-E005142,4941,5142,0.6700240858331507,1.84378e-07,0.00345,0.0559,1.84381e-07,0.00345,0.0559
LZW-E005143,4942,5143,0.6700240858331507,1.8438000000000001e-07,0.00345,0.0559,1.84381e-07,0.00345,0.0559
LZW-E005144,4943,5144,0.6716298080432085,1.84373e-07,0.00345,0.05595,1.84374e-07,0.00345,0.05593666666666667
LZW-E005145,4944,5145,0.6716298080432085,1.84375e-07,0.00345,0.05593,1.84374e-07,0.00345,0.05593666666666667
LZW-E005146,4945,5146,0.6716298080432085,1.84373e-07,0.00345,0.05593,1.84374e-07,0.00345,0.05593666666666667
LZW-E005147,4946,5147,0.6717757827895771,1.84365e-07,0.00345,0.05594,1.843625e-07,0.00345,0.05594
LZW-E005148,4947,5148,0.6717757827895771,1.84361e-07,0.00345,0.05594,1.843625e-07,0.00345,0.05594
LZW-E005149,4948,5149,0.6717757827895771,1.84364e-07,0.00345,0.05594,1.843625e-07,0.00345,0.05594
LZW-E005150,4949,5150,0.6726516312677907,1.84356e-07,0.00345,0.05596,1.84356e-07,0.00345,0.05596
LZW-E005151,4950,5151,0.6748412524633236,1.84348e-07,0.00345,0.05601,1.84348e-07,0.00345,0.05601
LZW-E005152,4951,5152,0.6748412524633236,1.84348e-07,0.00345,0.05601,1.84348e-07,0.00345,0.05601
LZW-E005153,4952,5153,0.6752791767024305,1.84345e-07,0.00345,0.05602,1.8434550000000001e-07,0.00345,0.05602
LZW-E005154,4953,5154,0.6752791767024305,1.84346e-07,0.00345,0.05602,1.8434550000000001e-07,0.00345,0.05602
LZW-E005155,4954,5155,0.6752791767024305,1.84344e-07,0.00345,0.05602,1.8434550000000001e-07,0.00345,0.05602
LZW-E005156,4955,5156,0.6761550251806435,1.84341e-07,0.00345,0.05604,1.8434133333333334e-07,0.00345,0.05604
LZW-E005157,4956,5157,0.6761550251806435,1.84341e-07,0.00345,0.05604,1.8434133333333334e-07,0.00345,0.05604
LZW-E005158,4957,5158,0.6761550251806435,1.84342e-07,0.00345,0.05604,1.8434133333333334e-07,0.00345,0.05604
LZW-E005159,4958,5159,0.6765929494197503,1.84338e-07,0.00345,0.05605,1.84338e-07,0.00345,0.05605
LZW-E005160,4959,5160,0.6770308736588568,1.84337e-07,0.00345,0.05606,1.84321e-07,0.0034538499999999996,0.05606
LZW-E005161,4960,5161,0.6770308736588568,1.84326e-07,0.00345,0.05606,1.84321e-07,0.0034538499999999996,0.05606
LZW-E005162,4961,5162,0.6770308736588568,1.84316e-07,0.00346,0.05606,1.84321e-07,0.0034538499999999996,0.05606
LZW-E005163,4962,5163,0.6770308736588568,1.84312e-07,0.00346,0.05606,1.84321e-07,0.0034538499999999996,0.05606
LZW-E005164,4963,5164,0.6818480402890298,1.84289e-07,0.00346,0.05617,1.84289e-07,0.0034576999999999997,0.05617
LZW-E005165,4964,5165,0.6824736463448964,1.84281e-07,0.00346,0.05622,1.842838e-07,0.0034576999999999997,0.056184285714285714
LZW-E005166,4965,5166,0.6824736463448964,1.84282e-07,0.00346,0.05621,1.842838e-07,0.0034576999999999997,0.056184285714285714
LZW-E005167,4966,5167,0.6824736463448964,1.84285e-07,0.00346,0.05618,1.842838e-07,0.0034576999999999997,0.056184285714285714
LZW-E005168,4967,5168,0.6824736463448964,1.84287e-07,0.00346,0.05616,1.842838e-07,0.0034576999999999997,0.056184285714285714
LZW-E005169,4968,5169,0.6824736463448964,1.84284e-07,0.00346,0.05617,1.842838e-07,0.0034576999999999997,0.056184285714285714
LZW-E005170,4969,5170,0.6824736463448964,1.84283e-07,0.00346,0.05618,1.842838e-07,0.0034576999999999997,0.056184285714285714
LZW-E005171,4970,5171,0.6824736463448964,1.84283e-07,0.00346,0.05617,1.842838e-07,0.0034576999999999997,0.056184285714285714
LZW-E005172,4971,5172,0.682723888767243,1.84278e-07,0.00346,0.05619,1.84278e-07,0.0034576999999999997,0.05619
LZW-E005173,4972,5173,0.6831618130063498,1.84277e-07,0.00346,0.0562,1.8427650000000002e-07,0.0034576999999999997,0.0562
LZW-E005174,4973,5174,0.6831618130063498,1.8427600000000005e-07,0.00346,0.0562,1.8427650000000002e-07,0.0034576999999999997,0.0562
LZW-E005175,4974,5175,0.6835997372454564,1.84267e-07,0.00346,0.05621,1.84265e-07,0.0034576999999999997,0.056209999999999996
LZW-E005176,4975,5176,0.6835997372454564,1.84264e-07,0.00346,0.05621,1.84265e-07,0.0034576999999999997,0.056209999999999996
LZW-E005177,4976,5177,0.6835997372454564,1.84266e-07,0.00346,0.05621,1.84265e-07,0.0034576999999999997,0.056209999999999996
LZW-E005178,4977,5178,0.6857893584409894,1.84255e-07,0.00346,0.05626,1.84255e-07,0.0034576999999999997,0.05626
LZW-E005179,4978,5179,0.6884169038756295,1.84247e-07,0.00346,0.05632,1.84247e-07,0.0034576999999999997,0.05632
LZW-E005180,4979,5180,0.6886358659951828,1.84245e-07,0.00346,0.05633,1.8424549999999998e-07,0.0034576999999999997,0.056325
LZW-E005181,4980,5181,0.6886358659951828,1.84246e-07,0.00346,0.05632,1.8424549999999998e-07,0.0034576999999999997,0.056325
LZW-E005182,4981,5182,0.688854828114736,1.84242e-07,0.00346,0.05633,1.8424125e-07,0.0034576999999999997,0.05633
LZW-E005183,4982,5183,0.688854828114736,1.84243e-07,0.00346,0.05633,1.8424125e-07,0.0034576999999999997,0.05633
LZW-E005184,4983,5184,0.688854828114736,1.8424e-07,0.00346,0.05633,1.8424125e-07,0.0034576999999999997,0.05633
LZW-E005185,4984,5185,0.688854828114736,1.8424e-07,0.00346,0.05633,1.8424125e-07,0.0034576999999999997,0.05633
LZW-E005186,4985,5186,0.6892927523538427,1.84232e-07,0.00346,0.05634,1.84223e-07,0.0034576999999999997,0.05634
LZW-E005187,4986,5187,0.6892927523538427,1.84223e-07,0.00346,0.05634,1.84223e-07,0.0034576999999999997,0.05634
LZW-E005188,4987,5188,0.6892927523538427,1.84221e-07,0.00347,0.05634,1.84223e-07,0.0034576999999999997,0.05634
LZW-E005189,4988,5189,0.6895117144733959,1.84214e-07,0.00346,0.05638,1.842166e-07,0.0034576999999999997,0.056345
LZW-E005190,4989,5190,0.6895117144733959,1.84216e-07,0.00347,0.05635,1.842166e-07,0.0034576999999999997,0.056345
LZW-E005191,4990,5191,0.6895117144733959,1.84218e-07,0.00347,0.05634,1.842166e-07,0.0034576999999999997,0.056345
LZW-E005192,4991,5192,0.6895117144733959,1.84217e-07,0.00347,0.05634,1.842166e-07,0.0034576999999999997,0.056345
LZW-E005193,4992,5193,0.6895117144733959,1.84218e-07,0.00347,0.05633,1.842166e-07,0.0034576999999999997,0.056345
LZW-E005194,4993,5194,0.6895117144733959,1.8421e-07,0.00347,0.05634,1.842166e-07,0.0034576999999999997,0.056345
LZW-E005195,4994,5195,0.6895117144733959,1.84208e-07,0.00347,0.05634,1.842166e-07,0.0034576999999999997,0.056345
LZW-E005196,4995,5196,0.6895117144733959,1.84211e-07,0.00346,0.05634,1.842166e-07,0.0034576999999999997,0.056345
LZW-E005197,4996,5197,0.690825487190716,1.84203e-07,0.00346,0.05638,1.842035e-07,0.0034576999999999997,0.056375
LZW-E005198,4997,5198,0.690825487190716,1.8420400000000005e-07,0.00346,0.05637,1.842035e-07,0.0034576999999999997,0.056375
LZW-E005199,4998,5199,0.6910444493102692,1.84197e-07,0.00346,0.05638,1.8419849999999998e-07,0.0034576999999999997,0.05638
LZW-E005200,4999,5200,0.6910444493102692,1.842e-07,0.00346,0.05638,1.8419849999999998e-07,0.0034576999999999997,0.05638
LZW-E005201,5000,5201,0.6932340705058024,1.8419e-07,0.00346,0.05643,1.8419e-07,0.0034576999999999997,0.05643
LZW-E005202,5001,5202,0.6954236917013357,1.8418100000000005e-07,0.00346,0.05648,1.8418100000000005e-07,0.0034576999999999997,0.05648
LZW-E005203,5002,5203,0.6971753886577621,1.84178e-07,0.00346,0.05652,1.84178e-07,0.0034576999999999997,0.05652
LZW-E005204,5003,5204,0.6976133128968686,1.84169e-07,0.00346,0.05653,1.84167e-07,0.0034576999999999997,0.05653
LZW-E005205,5004,5205,0.6976133128968686,1.84166e-07,0.00346,0.05653,1.84167e-07,0.0034576999999999997,0.05653
LZW-E005206,5005,5206,0.6976133128968686,1.84168e-07,0.00346,0.05653,1.84167e-07,0.0034576999999999997,0.05653
LZW-E005207,5006,5207,0.6979481961385384,1.84161e-07,0.00346,0.05657,1.8415633333333334e-07,0.0034576999999999997,0.056537647058823526
LZW-E005208,5007,5208,0.6979481961385384,1.84161e-07,0.00346,0.05657,1.8415633333333334e-07,0.0034576999999999997,0.056537647058823526
LZW-E005209,5008,5209,0.6979481961385384,1.84159e-07,0.00346,0.05658,1.8415633333333334e-07,0.0034576999999999997,0.056537647058823526
