template_id,template_source,source_seed,segment_id,start_offset,start_timestamp,end_timestamp,raw_power_mean_kw,raw_power_max_kw,positive_share,duration_h,role_0_source_stack,role_1_source_stack,role_0_continuous_mean_pct,role_1_continuous_mean_pct,role_0_load_shift_damage_pct,role_1_load_shift_damage_pct,role_0_operational_start_damage_pct,role_1_operational_start_damage_pct,internal_start_count,tracking_mae_kw,tracking_max_abs_kw,tracking_within_tolerance_share,constraint_violation_steps,safety_override_steps,planning_runtime_s
real_calibration_window_046,real_calibration_window,2026,16,224,2025-05-19 18:50:33,2025-05-19 18:55:32,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,62.99948299862445
real_calibration_window_047,real_calibration_window,2026,10,8088,2025-05-19 10:11:27,2025-05-19 10:16:26,11.510869333333334,11.52,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.5093731676000969,0.5549814963039523,1.0,0,0,56.86487589823082
zuo_fast_30s_000,zuo_fast_30s,22026,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.000185,0.0002524166666666,0.0005337,0.0003558,0.0,0.0,0,1.2770989835871,4.37251962460023,1.0,0,0,43.44494629977271
zuo_fast_30s_001,zuo_fast_30s,22027,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001972499999999,0.0002524166666666,0.0004150999999999,0.0001779,0.0,0.0,0,1.6637380026158273,4.37251962460023,1.0,0,0,45.08309250161983
zuo_fast_30s_002,zuo_fast_30s,22028,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002156666666666,0.0001542499999999,0.0004151,0.0004744,0.0,0.0,0,1.125152842312481,4.372517406594838,1.0,0,0,36.92080709896982
zuo_fast_30s_003,zuo_fast_30s,22029,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001726666666666,0.0002401666666666,0.0004744,0.0002372,0.0,0.0,0,1.4738262618704456,4.372518627639465,1.0,0,0,37.044622203102335
zuo_fast_30s_004,zuo_fast_30s,22030,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0002095,0.0002401666666666,0.0005337,0.0002965,0.0,0.0,0,2.0101130892071986,4.372520343655552,1.0,0,0,34.3041973982472
zuo_fast_30s_005,zuo_fast_30s,22031,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.00015425,0.0002034166666666,0.0004744,0.0002965,0.0,0.0,0,1.0848881982742355,4.372520343655552,1.0,0,0,44.02469430142082
zuo_fast_30s_006,zuo_fast_30s,22032,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001788333333333,0.0002156666666666,0.0004744,0.0002965,0.0,0.0,0,1.274798990877402,4.372515745796747,1.0,0,0,44.22632550029084
zuo_fast_30s_007,zuo_fast_30s,22033,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001665833333333,0.0002034166666666,0.0004150999999999,0.0001186,0.0,0.0,0,0.8478942769190035,4.3725145869685065,1.0,0,0,57.21227340120822
