policy,seed,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct
expected_n_plus_one,46,True,True,374.0,1485.0,1111.0,16.094684752608124,6.627897934136568,1485.0,28.15840642141795,0.32966773969859986,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1485.0,374.0,9.169026522229059,9.498694261927659,9.490685637261235
fixed_pair,47,True,True,963.0,1347.0,384.0,23.10614367368845,3.1389667462192774,1347.0,27.649119538137594,0.521152408643502,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,963.0,1347.0,8.873311665881225,9.381343797731642,9.394464074524727
order_blend_50,47,True,True,963.0,1347.0,384.0,23.10614367368845,3.1389667462192774,1347.0,27.649119538137594,0.521152408643502,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,963.0,1347.0,8.873311665881225,9.381343797731642,9.394464074524727
expected_n_plus_one,47,True,True,266.0,1347.0,1081.0,15.66806471260815,6.786896086466429,1347.0,27.63149241703792,0.5283501918492544,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1347.0,266.0,8.873133765881244,9.401483957730498,9.356874693426178
fixed_pair,48,True,True,1007.0,1300.0,293.0,22.99685507427007,3.191865204102494,1300.0,26.393485535497298,1.6677369766467747,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1007.0,1300.0,7.6862999159432315,9.35314872696406,9.354036892590006
order_blend_50,48,True,True,1007.0,1300.0,293.0,22.99685507427007,3.191865204102494,1300.0,26.393485535497298,1.6677369766467747,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1007.0,1300.0,7.6862999159432315,9.35314872696406,9.354036892590006
expected_n_plus_one,48,True,True,336.0,1299.0,963.0,15.669634066559675,6.783346784803474,1299.0,26.392805000995324,1.673902229506595,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1299.0,336.0,7.681982490063868,9.354937791360994,9.355884719570463
fixed_pair,49,True,True,904.0,1261.0,357.0,22.559209954284864,3.630628024442685,1261.0,26.232880546889824,1.8345083510993287,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,904.0,1261.0,7.5223323093244705,9.353707577141552,9.3568406604238
order_blend_50,49,True,True,904.0,1261.0,357.0,22.559209954284864,3.630628024442685,1261.0,26.232880546889824,1.8345083510993287,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,904.0,1261.0,7.5223323093244705,9.353707577141552,9.3568406604238
expected_n_plus_one,49,True,True,199.0,1289.0,1090.0,15.219726813733727,7.426573350416884,1289.0,26.47881551766506,1.7809200316909077,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1289.0,199.0,7.671624344273287,9.354646797427577,9.452544375964195
fixed_pair,50,True,True,835.0,1232.0,397.0,22.23414734094237,3.957687942975995,1232.0,26.29115524318491,1.7715039947099092,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,835.0,1232.0,7.583202235027051,9.35470622973696,9.3532467784209
order_blend_50,50,True,True,835.0,1232.0,397.0,22.23414734094237,3.957687942975995,1232.0,26.29115524318491,1.7715039947099092,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,835.0,1232.0,7.583202235027051,9.35470622973696,9.3532467784209
expected_n_plus_one,50,True,True,277.0,1238.0,961.0,15.63728362345462,6.814264826816206,1238.0,26.31591952473802,1.750979227289971,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1238.0,277.0,7.604885889211873,9.355865116501844,9.355168519024302
fixed_pair,51,True,True,1130.0,1475.0,345.0,23.989221008708334,2.2031943313185662,1475.0,27.504580420860123,0.563781288257827,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1130.0,1475.0,8.792901437405533,9.354996257791228,9.35668272566336
order_blend_50,51,True,True,1442.0,1474.0,32.0,27.1238347997526,0.7291023410935757,1474.0,27.50092865162044,0.5674413912150413,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,1442.0,1474.0,8.789177011576188,9.356618402791229,9.355133237253025
expected_n_plus_one,51,True,True,404.0,1473.0,1069.0,16.680422845224758,5.771603461813809,1473.0,27.492028697677533,0.5720075335184749,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1473.0,404.0,8.783399913889697,9.353221336379665,9.355407447408172
fixed_pair,52,True,True,1009.0,1366.0,357.0,22.404922755817374,3.7845746215826823,1366.0,26.56070801301918,1.5893685758961826,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1009.0,1366.0,7.808901080322597,9.353537276477805,9.39826965621878
order_blend_50,52,True,True,1009.0,1366.0,357.0,22.404922755817374,3.7845746215826823,1366.0,26.56070801301918,1.5893685758961826,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1009.0,1366.0,7.808901080322597,9.353537276477805,9.39826965621878
expected_n_plus_one,52,True,True,281.0,1366.0,1085.0,15.259509626199797,7.192119582667384,1366.0,26.546261912843196,1.573250853875523,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1366.0,281.0,7.808901080322597,9.38215193419812,9.355208898322479
fixed_pair,53,True,True,1099.0,1423.0,324.0,23.817002667987076,2.3759243915395523,1423.0,27.176448442457115,0.8937263063996088,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1099.0,1423.0,8.463735009258206,9.355252117541092,9.357461315657815
order_blend_50,53,True,True,1099.0,1423.0,324.0,23.817002667987076,2.3759243915395523,1423.0,27.176448442457115,0.8937263063996088,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1099.0,1423.0,8.463735009258206,9.355252117541092,9.357461315657815
expected_n_plus_one,53,True,True,388.0,1422.0,1034.0,16.348322867383203,6.129594791074105,1422.0,27.178200633426567,0.9120909219289253,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1422.0,388.0,8.456262201188618,9.353585309120405,9.368353123117544
fixed_pair,54,True,True,862.0,1175.0,313.0,22.505910419554368,3.779029662150384,1175.0,25.936159551244362,2.2217819324614485,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,862.0,1175.0,7.179476696168704,9.401258628630153,9.355424226445505
order_blend_50,54,True,True,862.0,1175.0,313.0,22.505910419554368,3.779029662150384,1175.0,25.936159551244362,2.2217819324614485,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,862.0,1175.0,7.179476696168704,9.401258628630153,9.355424226445505
expected_n_plus_one,54,True,True,325.0,1197.0,872.0,15.85465459648323,6.848545984020948,1197.0,26.086761228928626,2.228769033879627,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1197.0,325.0,7.252225550261351,9.353541094526296,9.480994584140978
fixed_pair,55,True,True,1227.0,1475.0,248.0,24.92350366039677,1.874123743184688,1475.0,27.813928679082707,0.6583304651156077,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1475.0,1227.0,,9.55785628828459,9.356546567629133,8.899525823168982
order_blend_50,55,True,True,1475.0,1525.0,50.0,27.8359608113797,0.4324679808865195,1525.0,28.232010498541474,0.24465182865431068,16,14,"(np.int64(0), np.int64(2), np.int64(1))",1475.0,,1525.0,9.560876375893068,9.316224547238757,9.354909575409648
expected_n_plus_one,55,True,True,400.0,1475.0,1075.0,16.331351235454235,6.116815034231026,1475.0,27.848226835552513,0.4255753962055593,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1475.0,,400.0,9.460162401513276,9.034587005307717,9.35347742873152
fixed_pair,56,True,True,1127.0,1500.0,373.0,24.044560062353465,2.6728894571796555,1500.0,27.82478474208341,0.8111202065976411,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1127.0,1500.0,8.806393140946696,9.617513347544337,9.400878253592378
order_blend_50,56,True,True,1127.0,1500.0,373.0,24.044560062353465,2.6728894571796555,1500.0,27.82478474208341,0.8111202065976411,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1127.0,1500.0,8.806393140946696,9.617513347544337,9.400878253592378
expected_n_plus_one,56,True,True,377.0,1482.0,1105.0,15.963941762857706,6.716610599507444,1482.0,27.561405767551435,0.7343524513627937,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1482.0,377.0,8.73531802370867,9.3564172687713,9.469670475071464
fixed_pair,57,True,True,1109.0,1494.0,385.0,23.602089612455607,2.5901229923913407,1494.0,27.416232322133137,0.6476495465469672,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1109.0,1494.0,8.707245343654284,9.354894890201251,9.354092088277602
order_blend_50,57,True,True,1109.0,1494.0,385.0,23.602089612455607,2.5901229923913407,1494.0,27.416232322133137,0.6476495465469672,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1109.0,1494.0,8.707245343654284,9.354894890201251,9.354092088277602
expected_n_plus_one,57,True,True,398.0,1490.0,1092.0,15.972878763673744,6.474776747270541,1490.0,27.396617800385872,0.6647879364613747,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1490.0,398.0,8.689303907281733,9.354091843743108,9.353222049361031
fixed_pair,58,True,True,1025.0,1392.0,367.0,24.31320339151048,1.8825555017571718,1392.0,28.0441662531204,0.049267439242612454,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1392.0,1025.0,,9.368382828975705,9.356668034411603,9.319115389733092
order_blend_50,58,True,True,1392.0,1392.0,0.0,28.04002485794461,0.054786572713583226,1392.0,28.040024857944605,0.054786572713583226,5,3,"(np.int64(0), np.int64(2), np.int64(1))",1392.0,,1392.0,9.367046713851963,9.31226014113838,9.360718002954263
expected_n_plus_one,58,True,True,309.0,1413.0,1104.0,15.621898101769515,7.217279649919149,1413.0,28.267243171159265,0.22422571407895298,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1413.0,309.0,9.324757455654268,9.393502545771778,9.548983169733221
fixed_pair,59,True,True,1087.0,1366.0,279.0,24.567682411182165,1.871804276780777,1366.0,27.818046813592904,0.495881954942055,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1087.0,1366.0,8.983968878712814,9.354227101225222,9.479850833654869
order_blend_50,59,True,True,1366.0,1379.0,13.0,27.815654570354752,0.2720500357426463,1379.0,27.983251941336967,0.16585943528725622,7,5,"(np.int64(0), np.int64(2), np.int64(1))",1366.0,,1379.0,9.397115155641247,9.23125572035399,9.35488106534173
expected_n_plus_one,59,True,True,373.0,1366.0,993.0,16.158711975174676,6.293343541123681,1366.0,27.81716113692736,0.47338708069633917,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1366.0,373.0,8.994176002096477,9.467563082792816,9.355422052038067
fixed_pair,60,True,True,988.0,1283.0,295.0,23.117926504614253,3.140274475611159,1283.0,26.276033207219463,1.8660913919059734,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,988.0,1283.0,7.5217976859845095,9.387889077890483,9.366346443344472
order_blend_50,60,True,True,988.0,1283.0,295.0,23.117926504614253,3.140274475611159,1283.0,26.276033207219463,1.8660913919059734,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,988.0,1283.0,7.5217976859845095,9.387889077890483,9.366346443344472
expected_n_plus_one,60,True,True,258.0,1283.0,1025.0,15.341083358013407,7.108047442437676,1283.0,26.27410053902166,1.8765454729382114,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1283.0,258.0,7.5217976859845095,9.39834315892272,9.35395969411443
fixed_pair,61,True,True,1201.0,1592.0,391.0,24.105367762373422,2.139112929744166,1592.0,27.95883606707761,0.1565959074819787,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1201.0,1592.0,9.224433026354593,9.381028933836571,9.353374106886445
order_blend_50,61,True,True,1577.0,1583.0,6.0,27.858725949854133,0.18158398986484947,1583.0,27.90233967502425,0.1613129096748267,8,6,"(np.int64(2), np.int64(1), np.int64(0))",,1583.0,1577.0,9.19355896805937,9.353908829230681,9.354871877734197
expected_n_plus_one,61,True,True,387.0,1585.0,1198.0,16.12061901576488,6.329165594299819,1585.0,27.909820405407118,0.15351816705238797,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1585.0,387.0,9.201007819716745,9.354525986769133,9.354286598921238
fixed_pair,62,True,True,957.0,1271.0,314.0,22.650308946974473,3.5398991725158524,1271.0,26.49016837695141,1.7972612306599123,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,957.0,1271.0,7.669507249384279,9.35389264752294,9.466768480044191
order_blend_50,62,True,True,957.0,1271.0,314.0,22.650308946974473,3.5398991725158524,1271.0,26.49016837695141,1.7972612306599123,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,957.0,1271.0,7.669507249384279,9.35389264752294,9.466768480044191
expected_n_plus_one,62,True,True,160.0,1271.0,1111.0,14.759077796760197,7.698243410926153,1271.0,26.476590748538072,1.7795213520374498,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1271.0,160.0,7.669507249384279,9.449028601421729,9.358054897732064
fixed_pair,63,True,True,1038.0,1363.0,325.0,23.562737772444315,2.6660709502847943,1363.0,26.855562068966393,1.3368295199088198,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1038.0,1363.0,8.07276979995762,9.373192949142332,9.40959931986644
order_blend_50,63,True,True,1038.0,1363.0,325.0,23.562737772444315,2.6660709502847943,1363.0,26.855562068966393,1.3368295199088198,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1038.0,1363.0,8.07276979995762,9.373192949142332,9.40959931986644
expected_n_plus_one,63,True,True,268.0,1363.0,1095.0,15.671151593105954,6.856632035879352,1363.0,26.838886050708844,1.3205163084239224,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1363.0,268.0,8.07276979995762,9.372830142369681,9.393286108381542
fixed_pair,64,True,True,1174.0,1508.0,334.0,23.942924337699313,2.2537627922132577,1508.0,27.950672592229587,0.40386063399091654,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1174.0,1508.0,9.094839902752303,9.357132152734064,9.49870053674322
order_blend_50,64,True,True,1508.0,1521.0,13.0,27.953670079043555,0.356793349879176,1521.0,28.096306315726086,0.2912908177721718,4,2,"(np.int64(2), np.int64(1), np.int64(0))",,1521.0,1508.0,9.2258060299231,9.353403438107712,9.517096847695273
expected_n_plus_one,64,True,True,433.0,1508.0,1075.0,16.2849486030567,6.167108099840393,1508.0,27.95543165201778,0.31350960940089223,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1508.0,,433.0,9.456759308040617,9.143249698639725,9.355422645337436
fixed_pair,65,True,True,1095.0,1286.0,191.0,22.41937856129067,3.8108997074355795,1286.0,25.677128171884522,2.4277238894507063,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1095.0,1286.0,6.946203832690196,9.373927722140902,9.356996617053426
order_blend_50,65,True,True,1095.0,1286.0,191.0,22.41937856129067,3.8108997074355795,1286.0,25.677128171884522,2.4277238894507063,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1095.0,1286.0,6.946203832690196,9.373927722140902,9.356996617053426
expected_n_plus_one,65,True,True,394.0,1280.0,886.0,15.625957984214828,6.863209183319443,1280.0,25.64984191766417,2.4532734649858323,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1280.0,394.0,6.920704412670192,9.355159627337953,9.373977877656024
fixed_pair,66,True,True,1208.0,1479.0,271.0,24.690686738062762,1.872839120694266,1479.0,27.938432459873617,0.6553216114944913,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1479.0,1208.0,,9.619246063114698,9.355261945138711,8.963924451620207
order_blend_50,66,True,True,1479.0,1503.0,24.0,27.96262655894789,0.35369175009003406,1503.0,28.18337863831797,0.23661525650184956,9,7,"(np.int64(0), np.int64(2), np.int64(1))",1479.0,,1503.0,9.53293014284909,9.29631488634724,9.35413360912164
expected_n_plus_one,66,True,True,346.0,1479.0,1133.0,15.82879421607279,6.6249513219167335,1479.0,27.97277745252585,0.5221578048592672,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1479.0,346.0,9.047176292391466,9.569334097250733,9.356267062883651
fixed_pair,67,True,True,1025.0,1348.0,323.0,23.307210439694828,2.8883398223893684,1348.0,26.941440206977767,1.3519550834343157,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1025.0,1348.0,8.116460702361788,9.356563718819876,9.468415785796104
order_blend_50,67,True,True,1025.0,1348.0,323.0,23.307210439694828,2.8883398223893684,1348.0,26.941440206977767,1.3519550834343157,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1025.0,1348.0,8.116460702361788,9.356563718819876,9.468415785796104
expected_n_plus_one,67,True,True,361.0,1348.0,987.0,16.245455911331014,6.336814692035405,1348.0,26.94280440934869,1.3040688932103102,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1348.0,361.0,8.116460702361788,9.405814111414802,9.420529595572098
fixed_pair,68,True,True,1087.0,1387.0,300.0,24.07812624813332,2.111298371667581,1387.0,27.439684809330245,0.6223930524123542,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1087.0,1387.0,8.731895429619831,9.353500897678227,9.354288482032185
order_blend_50,68,True,True,1300.0,1388.0,88.0,26.509226502100216,1.0662656966363855,1388.0,27.447408350461927,0.6228585733487861,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,1300.0,1388.0,8.734793889025324,9.35765246237411,9.354961999062493
expected_n_plus_one,68,True,True,301.0,1389.0,1088.0,15.977081174836036,6.545104602437441,1389.0,27.5448624731374,0.6767456609059721,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1389.0,301.0,8.738814814852901,9.415560475758873,9.390487182525627
fixed_pair,69,True,True,1046.0,1343.0,297.0,23.313452779429415,2.8779617313047074,1343.0,26.46421766472197,1.6071208952986638,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1046.0,1343.0,7.751300463139234,9.35449584314484,9.358421358437898
order_blend_50,69,True,True,1046.0,1343.0,297.0,23.313452779429415,2.8779617313047074,1343.0,26.46421766472197,1.6071208952986638,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1046.0,1343.0,7.751300463139234,9.35449584314484,9.358421358437898
expected_n_plus_one,69,True,True,223.0,1345.0,1122.0,15.356585559200765,7.094687276920229,1345.0,26.47141740743354,1.5944018464682594,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1345.0,223.0,7.760992424507948,9.355394270976207,9.355030711949386
fixed_pair,70,True,True,1192.0,1559.0,367.0,23.96955968539034,2.3177062042273304,1559.0,27.60582000141852,0.5533165790842922,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1192.0,1559.0,8.849104953502321,9.402421532586613,9.354293515329585
order_blend_50,70,True,True,1210.0,1547.0,337.0,24.189008300388018,2.2078121624329494,1547.0,27.52335521756087,0.5534183273801272,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,1210.0,1547.0,8.807484081076582,9.36090240845671,9.354968728027579
expected_n_plus_one,70,True,True,390.0,1552.0,1162.0,16.186904659865768,6.282902363972684,1552.0,27.54606128706751,0.5428169955936468,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1552.0,390.0,8.821480810214467,9.360282671044928,9.364297805808114
fixed_pair,71,True,True,1150.0,1510.0,360.0,23.424647312445728,2.7651809460246826,1510.0,27.07297002440648,0.9916846267503594,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1150.0,1510.0,8.36379134032157,9.353702717012983,9.355475967071929
order_blend_50,71,True,True,1150.0,1510.0,360.0,23.424647312445728,2.7651809460246826,1510.0,27.07297002440648,0.9916846267503594,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1150.0,1510.0,8.36379134032157,9.353702717012983,9.355475967071929
expected_n_plus_one,71,True,True,376.0,1510.0,1134.0,15.74251258404556,6.706656453108294,1510.0,27.07375422038761,0.9921927272786562,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1510.0,376.0,8.36379134032157,9.355984067600225,9.353978812465815
fixed_pair,72,True,True,1109.0,1433.0,324.0,23.81097450216389,2.3791384938380915,1433.0,27.73868761686299,0.32374896626819094,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1109.0,1433.0,9.030546782408015,9.353845085778769,9.354295748676206
order_blend_50,72,True,True,1109.0,1433.0,324.0,23.81097450216389,2.3791384938380915,1433.0,27.73868761686299,0.32374896626819094,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1109.0,1433.0,9.030546782408015,9.353845085778769,9.354295748676206
expected_n_plus_one,72,True,True,356.0,1432.0,1076.0,15.9674070771937,6.486419596502884,1432.0,27.60880035860638,0.4586412583464572,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1432.0,356.0,8.897666372390724,9.354826355478474,9.35630763073718
fixed_pair,73,True,True,908.0,1312.0,404.0,22.454122922300115,3.7366164056853055,1312.0,25.948440108177806,2.1146357753283587,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,908.0,1312.0,7.23982304053948,9.354158251770487,9.354458815867838
order_blend_50,73,True,True,908.0,1312.0,404.0,22.454122922300115,3.7366164056853055,1312.0,25.948440108177806,2.1146357753283587,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,908.0,1312.0,7.23982304053948,9.354158251770487,9.354458815867838
expected_n_plus_one,73,True,True,263.0,1315.0,1052.0,15.589331038445788,6.861076208864853,1315.0,25.95989420701886,2.1036015995054056,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1315.0,263.0,7.250996318038804,9.354299971435847,9.35459791754421
fixed_pair,74,True,True,1135.0,1450.0,315.0,23.973624045705915,2.2250305135711548,1450.0,27.50839269067039,0.5620588917261742,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1135.0,1450.0,8.796056975690139,9.358115867416313,9.354219847563941
order_blend_50,74,True,True,1450.0,1463.0,13.0,27.509043270741007,0.5838327473042195,1463.0,27.72382861529828,0.5045839254564317,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,1450.0,1463.0,8.92821948899926,9.432803414455691,9.362805711843333
expected_n_plus_one,74,True,True,366.0,1452.0,1086.0,15.996622048864275,6.454699387689755,1452.0,27.527948905898576,0.5386201381561229,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1452.0,366.0,8.817136877788274,9.355757015944397,9.355055012165904
fixed_pair,75,True,True,1180.0,1489.0,309.0,24.70598368951999,1.8720570386695297,1489.0,27.920834957801503,0.2460259388282786,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1180.0,1489.0,9.160164577929626,9.354479863113975,9.406190516757905
order_blend_50,75,True,True,1489.0,1492.0,3.0,27.954549622000584,0.20084318806108215,1492.0,28.04938707964235,0.19060560670421545,21,19,"(np.int64(2), np.int64(0), np.int64(1))",1492.0,,1489.0,9.374687575618609,9.242046948659764,9.43265255536398
expected_n_plus_one,75,True,True,401.0,1456.0,1055.0,16.735968291973066,5.7121409601227615,1456.0,27.46229659559955,0.6023892627015499,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1456.0,401.0,8.753229206480599,9.355618469182149,9.353448919936802
fixed_pair,76,True,True,1050.0,1390.0,340.0,23.05236835684739,3.148174979900917,1390.0,26.565476657347684,1.507491852334197,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1050.0,1390.0,7.851568403817734,9.359060256151931,9.35484799737802
order_blend_50,76,True,True,1050.0,1390.0,340.0,23.05236835684739,3.148174979900917,1390.0,26.565476657347684,1.507491852334197,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1050.0,1390.0,7.851568403817734,9.359060256151931,9.35484799737802
expected_n_plus_one,76,True,True,361.0,1407.0,1046.0,15.591540297239247,6.990870195301824,1407.0,26.70175465963922,1.4953291334956447,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1407.0,361.0,7.925270406663779,9.355884712816016,9.420599540159424
fixed_pair,77,True,True,1034.0,1376.0,342.0,23.173321308103233,3.0641226385791986,1376.0,26.704918823902307,1.4043835939034626,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1034.0,1376.0,7.973126967215531,9.377510561118994,9.354281295567782
order_blend_50,77,True,True,1034.0,1376.0,342.0,23.173321308103233,3.0641226385791986,1376.0,26.704918823902307,1.4043835939034626,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1034.0,1376.0,7.973126967215531,9.377510561118994,9.354281295567782
expected_n_plus_one,77,True,True,378.0,1402.0,1024.0,15.973827300509804,6.725412806930028,1402.0,26.9326487925646,1.381104333780904,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1402.0,378.0,8.097910013827901,9.355724431127893,9.479014347608805
fixed_pair,78,True,True,1098.0,1386.0,288.0,24.009011583760074,2.1795402528816252,1386.0,27.736706346126596,0.3225895293720846,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1386.0,1098.0,,9.353115684700025,9.353064506098628,9.03052615532794
order_blend_50,78,True,True,1098.0,1386.0,288.0,24.009011583760074,2.1795402528816252,1386.0,27.736656696918608,0.32295273487517306,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1386.0,1098.0,,9.353272462847578,9.353064506098628,9.030319727972405
expected_n_plus_one,78,True,True,341.0,1386.0,1045.0,15.562548348878511,6.885974800840904,1386.0,27.749245236515648,0.31145751205941963,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1386.0,,341.0,9.353391011077877,9.042198356689177,9.353655868748596
fixed_pair,79,True,True,1193.0,1535.0,342.0,24.577912559206467,1.8709878233439028,1535.0,27.972291259024253,0.09049774225948504,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1193.0,1535.0,9.26419143448821,9.353410647788348,9.354689176747694
order_blend_50,79,True,True,1526.0,1532.0,6.0,27.906361782927142,0.13064469048737593,1532.0,27.95201025229769,0.10821592829651472,10,8,"(np.int64(0), np.int64(1), np.int64(2))",1526.0,1532.0,,9.353348719004273,9.353438730794965,9.24522280249845
expected_n_plus_one,79,True,True,410.0,1542.0,1132.0,16.388355451229295,6.067275767347391,1542.0,28.019824058968563,0.047625779463075446,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1542.0,,410.0,9.353030032077175,9.309584123714156,9.357209903177232
fixed_pair,80,True,True,997.0,1363.0,366.0,22.73856453266119,3.5295684650118178,1363.0,26.572268264556456,1.5687020754890364,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,997.0,1363.0,7.824153011125245,9.392855086614281,9.35526016681693
order_blend_50,80,True,True,997.0,1363.0,366.0,22.73856453266119,3.5295684650118178,1363.0,26.572268264556456,1.5687020754890364,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,997.0,1363.0,7.824153011125245,9.392855086614281,9.35526016681693
expected_n_plus_one,80,True,True,261.0,1357.0,1096.0,15.069607137838247,7.383136634082787,1357.0,26.515107322936704,1.5517063236896158,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1357.0,261.0,7.80405985615979,9.355281286927507,9.355766179849406
fixed_pair,81,True,True,994.0,1210.0,216.0,23.52262228334889,2.666037363236339,1210.0,26.503817190989,1.6457871590245583,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,994.0,1210.0,7.752455810447025,9.353118411070392,9.398242969471584
order_blend_50,81,True,True,994.0,1210.0,216.0,23.52262228334889,2.666037363236339,1210.0,26.503817190989,1.6457871590245583,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,994.0,1210.0,7.752455810447025,9.353118411070392,9.398242969471584
expected_n_plus_one,81,True,True,307.0,1257.0,950.0,15.64699822392817,7.3147987888634844,1257.0,26.92846659871153,1.6462719109683182,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1257.0,307.0,7.964020889316398,9.354152909110415,9.610292800284716
fixed_pair,82,True,True,931.0,1282.0,351.0,22.8232703266895,3.5053902489215503,1282.0,26.46535883741272,1.7343170350152732,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,931.0,1282.0,7.688801840568029,9.423118875583302,9.353438121261387
