block_id,policy,fleet_progress_budget,step,elapsed_s,timestamp,vehicle_target_power_kw,mapped_demand_kw,actual_total_power_kw,tracking_error_kw,stack_1_current_a,stack_1_power_kw,stack_1_h_before,stack_1_h_increment,stack_1_h_after,stack_2_current_a,stack_2_power_kw,stack_2_h_before,stack_2_h_increment,stack_2_h_after,stack_3_current_a,stack_3_power_kw,stack_3_h_before,stack_3_h_increment,stack_3_h_after
external_2026-04_s3,performance_adaptive,0.03,137,1370,2026-04-11 08:03:52,40.0,69.96084550047084,67.74671145932989,-2.2141340411409516,370.0,43.29242268563717,0.3103121168703905,0.00014523490162198006,0.3104573517720125,195.0,24.454288773692717,0.36754219734076077,8.203782565074717e-05,0.3676242351664115,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,138,1380,2026-04-11 08:04:02,40.0,69.96084550047084,67.74647833441429,-2.2143671660565474,370.0,43.29222147776905,0.3104573517720125,0.00014523472639240288,0.3106025864984049,195.0,24.454256856645245,0.3676242351664115,8.203800088032437e-05,0.3677062731672918,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,139,1390,2026-04-11 08:04:12,40.0,69.96084550047084,67.74622124169423,-2.2146242587766096,370.0,43.29199630216902,0.3106025864984049,0.00014523452213773563,0.3107478210205426,195.0,24.45422493952521,0.3677062731672918,8.203820513499162e-05,0.3677883113724268,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,140,1400,2026-04-11 08:04:22,40.0,69.96084550047084,67.7459552015787,-2.2148902988921435,370.0,43.291762179258164,0.3107478210205426,0.00014523430704676266,0.3108930553275894,195.0,24.45419302232053,0.3677883113724268,8.203842022596457e-05,0.36787034979265276,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,141,1410,2026-04-11 08:04:32,40.0,69.96084550047084,67.7456891612412,-2.2151563392296367,370.0,43.291528056213856,0.3108930553275894,0.0001452340919541285,0.3110382894195435,195.0,24.45416110502735,0.36787034979265276,8.203863531859876e-05,0.36795238842797134,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,142,1420,2026-04-11 08:04:42,40.0,69.96084550047084,67.74545097702027,-2.21539452345057,370.0,43.291321789374166,0.3110382894195435,0.0001452339105934913,0.311183523330137,195.0,24.4541291876461,0.36795238842797134,8.203881667923595e-05,0.3680344272446506,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,143,1430,2026-04-11 08:04:52,40.0,69.96084550047084,67.74522103311709,-2.2156244673537486,370.0,43.291123762927185,0.311183523330137,0.00014523373921079854,0.3113287570693478,195.0,24.454097270189905,0.3680344272446506,8.203898806192869e-05,0.3681164662327125,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,144,1440,2026-04-11 08:05:02,40.0,69.96084550047084,67.74499108934032,-2.215854411130522,370.0,43.29092573667766,0.3113287570693478,0.00014523356782733377,0.3114739906371751,195.0,24.454065352662653,0.3681164662327125,8.203915944539343e-05,0.36819850539215787,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,145,1450,2026-04-11 08:05:12,40.0,69.96084550047084,67.74476114569184,-2.2160843547789995,370.0,43.29072771062761,0.3114739906371751,0.00014523339644309977,0.31161922403361825,195.0,24.454033435064236,0.36819850539215787,8.203933082962749e-05,0.3682805447229875,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,146,1460,2026-04-11 08:05:22,40.0,69.96084550047084,67.74453120217021,-2.216314298300631,370.0,43.29052968477658,0.31161922403361825,0.00014523322505809804,0.31176445725867635,195.0,24.45400151739362,0.3682805447229875,8.203950221462918e-05,0.3683625842252021,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,147,1470,2026-04-11 08:05:32,40.0,69.96084550047084,67.74429915486243,-2.216546345608407,370.0,43.29033165912345,0.31176445725867635,0.00014523305818278125,0.3119096903168591,195.0,24.453967495738976,0.3683625842252021,8.203966908994597e-05,0.36844462389429206,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,148,1480,2026-04-11 08:05:42,40.0,69.96084550047084,67.74405045580234,-2.216795044668501,370.0,43.2901207194215,0.3119096903168591,0.0001452328836801318,0.31205492320053924,195.0,24.45392973638084,0.36844462389429206,8.203984359259544e-05,0.3685266637378847,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,149,1490,2026-04-11 08:05:52,40.0,69.96084550047084,67.74379465951377,-2.2170508409570715,370.0,43.289905268100064,0.31205492320053924,0.0001452327092556424,0.3122001559097949,195.0,24.453889391413703,0.3685266637378847,8.204001801708483e-05,0.36860870375590177,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,150,1500,2026-04-11 08:06:02,40.0,69.96084550047084,67.743538875819,-2.2173066246518403,370.0,43.289689829507665,0.3122001559097949,0.0001452325348455411,0.31234538844464044,195.0,24.453849046311333,0.36860870375590177,8.204019242718616e-05,0.36869074394832896,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,151,1510,2026-04-11 08:06:12,40.0,69.96084550047084,67.74329747694976,-2.2175480235210756,370.0,43.28948877588317,0.31234538844464044,0.0001452323778553107,0.31249062082249573,195.0,24.453808701066592,0.36869074394832896,8.204034941741656e-05,0.36877278429774635,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,152,1520,2026-04-11 08:06:22,40.0,69.96084550047084,67.74306153581645,-2.2177839646543873,370.0,43.28929318012797,0.31249062082249573,0.00014523222747402187,0.31263585304996977,195.0,24.453768355688474,0.36877278429774635,8.204049979870536e-05,0.36885482479754506,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,153,1530,2026-04-11 08:06:32,40.0,69.96084550047084,67.74282559474426,-2.218019905726578,370.0,43.289097584557304,0.31263585304996977,0.0001452320770921736,0.31278108512706193,195.0,24.45372801018695,0.36885482479754506,8.204065018055365e-05,0.3689368654477256,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,154,1540,2026-04-11 08:06:42,40.0,69.96084550047084,67.74258965373531,-2.2182558467355307,370.0,43.2889019891733,0.31278108512706193,0.00014523192670976842,0.3129263170537717,195.0,24.453687664562015,0.3689368654477256,8.204080056295883e-05,0.36901890624828854,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,155,1550,2026-04-11 08:06:52,40.0,69.96084550047084,67.74234993137671,-2.218495569094131,370.0,43.28870639397459,0.3129263170537717,0.00014523178443371444,0.3130715488382054,195.0,24.45364353740212,0.36901890624828854,8.204094283901283e-05,0.36910094719112757,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,156,1560,2026-04-11 08:07:02,40.0,69.96084550047084,67.7420976253388,-2.2187478751320384,370.0,43.28851079895086,0.3130715488382054,0.0001452316691352715,0.3132167805073407,195.0,24.453586826387948,0.36910094719112757,8.204105813745576e-05,0.36918298824926504,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,157,1570,2026-04-11 08:07:12,40.0,69.96084550047084,67.74184906450006,-2.21899643597078,370.0,43.28831520406595,0.3132167805073407,0.00014523154580711387,0.3133620120531478,195.0,24.453533860434103,0.36918298824926504,8.204118146561338e-05,0.36926502943073064,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,158,1580,2026-04-11 08:07:22,40.0,69.96084550047084,67.74160970013006,-2.2192358003407833,370.0,43.28811202250381,0.3133620120531478,0.00014523137730845635,0.3135072434304562,195.0,24.45349767762624,0.36926502943073064,8.204134996427088e-05,0.3693470707806949,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,159,1590,2026-04-11 08:07:32,40.0,69.96084550047084,67.74135816981047,-2.219487330660371,370.0,43.28789228455509,0.3135072434304562,0.00014523117934448713,0.3136524746098007,195.0,24.453465885255376,0.3693470707806949,8.20415479282401e-05,0.36942911232862313,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,160,1600,2026-04-11 08:07:42,40.0,69.96084550047084,67.74112135569557,-2.2197241447752702,370.0,43.287687262891644,0.3136524746098007,0.0001452309992022166,0.31379770560900294,195.0,24.453434092803928,0.36942911232862313,8.204172807051066e-05,0.36951115405669366,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,161,1610,2026-04-11 08:07:52,40.0,69.96084550047084,67.74089385960471,-2.219951640866128,370.0,43.28749155932591,0.31379770560900294,0.00014523083034411805,0.31394293643934706,195.0,24.453402300278796,0.36951115405669366,8.204189692860918e-05,0.3695931959536223,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,162,1620,2026-04-11 08:08:02,40.0,69.96084550047084,67.74066636365238,-2.2201791368184587,370.0,43.28729585596843,0.31394293643934706,0.00014523066148528705,0.31408816710083237,195.0,24.453370507683946,0.3695931959536223,8.204206578744019e-05,0.3696752380194097,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,163,1630,2026-04-11 08:08:12,40.0,69.96084550047084,67.74043886784166,-2.220406632629178,370.0,43.287100152822546,0.31408816710083237,0.00014523049262572818,0.3142333975934581,195.0,24.45333871501911,0.3696752380194097,8.204223464699905e-05,0.3697572802540567,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,164,1640,2026-04-11 08:08:22,40.0,69.96084550047084,67.74021137217069,-2.220634128300148,370.0,43.28690444988572,0.3142333975934581,0.0001452303237654369,0.31437862791722354,195.0,24.45330692228497,0.3697572802540567,8.204240350729034e-05,0.369839322657564,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,165,1650,2026-04-11 08:08:32,40.0,69.96084550047084,67.73998387664123,-2.220861623829606,370.0,43.286708747159715,0.31437862791722354,0.00014523015490441538,0.31452385807212796,195.0,24.45327512948152,0.369839322657564,8.204257236831187e-05,0.3699213652299323,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,166,1660,2026-04-11 08:08:42,40.0,69.96084550047084,67.73975638125229,-2.221089119218547,370.0,43.28651304464353,0.31452385807212796,0.00014522998604266234,0.3146690880581706,195.0,24.45324333660876,0.3699213652299323,8.204274123006487e-05,0.3700034079711624,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,167,1670,2026-04-11 08:08:52,40.0,69.96084550047084,67.73952656656127,-2.221318933909572,370.0,43.28631502289458,0.3146690880581706,0.00014522981437097875,0.3148143178725416,195.0,24.45321154366669,0.3700034079711624,8.20429129017485e-05,0.37008545088406414,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,168,1680,2026-04-11 08:09:02,40.0,69.96084550047084,67.73928586076747,-2.221559639703372,370.0,43.28610611011412,0.3148143178725416,0.000145229629507506,0.31495954750204913,195.0,24.45317975065334,0.37008545088406414,8.204309776522123e-05,0.37016749398182935,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,169,1690,2026-04-11 08:09:12,40.0,69.96084550047084,67.73904290113482,-2.2218025993360158,370.0,43.285894943570554,0.31495954750204913,0.0001452294419131987,0.31510477694396233,195.0,24.453147957564273,0.37016749398182935,8.204328535952857e-05,0.3702495372671889,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,170,1700,2026-04-11 08:09:22,40.0,69.96084550047084,67.73879994147012,-2.222045559000719,370.0,43.285683777071476,0.31510477694396233,0.00014522925431776368,0.3152500061982801,195.0,24.45311616439864,0.3702495372671889,8.204347295496355e-05,0.3703315807401439,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,171,1710,2026-04-11 08:09:32,40.0,69.96084550047084,67.73855698173162,-2.2222885187392194,370.0,43.28547261057519,0.3152500061982801,0.00014522906672115058,0.31539523526500124,195.0,24.453084371156436,0.3703315807401439,8.204366055157671e-05,0.3704136244006955,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,172,1720,2026-04-11 08:09:42,40.0,69.96084550047084,67.73831405170847,-2.2225314487623677,370.0,43.285261473870804,0.31539523526500124,0.0001452288791594394,0.3155404641441607,195.0,24.453052577837664,0.3704136244006955,8.204384811328781e-05,0.37049566824880875,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,173,1730,2026-04-11 08:09:52,40.0,69.96084550047084,67.73807172342238,-2.2227737770484595,370.0,43.28505093898031,0.3155404641441607,0.0001452286923254619,0.3156856928364862,195.0,24.453020784442067,0.37049566824880875,8.204403494726535e-05,0.370577712283756,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,174,1740,2026-04-11 08:10:02,40.0,69.96084550047084,67.73782864951895,-2.2230168509518933,370.0,43.284840424126834,0.3156856928364862,0.0001452285071559636,0.31583092134364216,195.0,24.45298822539212,0.370577712283756,8.204422011676367e-05,0.3706597565038728,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,175,1750,2026-04-11 08:10:12,40.0,69.96084550047084,67.73757721916024,-2.2232682813105953,370.0,43.28462990941152,0.31583092134364216,0.00014522833990171126,0.31597614968354387,195.0,24.452947309748726,0.3706597565038728,8.2044387371016e-05,0.3707418008912438,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,176,1760,2026-04-11 08:10:22,40.0,69.96084550047084,67.73732268784062,-2.223522812630222,370.0,43.284419394818144,0.31597614968354387,0.000145228179295057,0.31612137786283895,195.0,24.452903293022466,0.3707418008912438,8.204454797767021e-05,0.3708238454392215,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,177,1770,2026-04-11 08:10:32,40.0,69.96084550047084,67.73706815634091,-2.2237773441299282,370.0,43.28420888033293,0.31612137786283895,0.00014522801868794476,0.3162666058815269,195.0,24.452859276007985,0.3708238454392215,8.204470858478251e-05,0.3709058901478063,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,178,1780,2026-04-11 08:10:42,40.0,69.96084550047084,67.73681431767916,-2.224031182791677,370.0,43.2839983659544,0.3162666058815269,0.00014522785659453754,0.31641183373812143,195.0,24.452815951724755,0.3709058901478063,8.204487067818969e-05,0.3709879350184845,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,179,1790,2026-04-11 08:10:52,40.0,69.96084550047084,67.73656972857509,-2.2242757718957478,370.0,43.28378814129377,0.31641183373812143,0.0001452276756408713,0.3165570614137623,195.0,24.45278158728132,0.3709879350184845,8.204505163185594e-05,0.3710699800701163,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,health_reserve_0.20,0.03,0,0,2026-04-11 07:41:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,1,10,2026-04-11 07:41:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,2,20,2026-04-11 07:41:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,3,30,2026-04-11 07:41:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,4,40,2026-04-11 07:41:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,5,50,2026-04-11 07:41:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,6,60,2026-04-11 07:42:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,7,70,2026-04-11 07:42:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,8,80,2026-04-11 07:42:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,9,90,2026-04-11 07:42:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,10,100,2026-04-11 07:42:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,11,110,2026-04-11 07:42:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,12,120,2026-04-11 07:43:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,13,130,2026-04-11 07:43:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,14,140,2026-04-11 07:43:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,15,150,2026-04-11 07:43:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,16,160,2026-04-11 07:43:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,17,170,2026-04-11 07:43:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,18,180,2026-04-11 07:44:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,19,190,2026-04-11 07:44:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,20,200,2026-04-11 07:44:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,21,210,2026-04-11 07:44:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,22,220,2026-04-11 07:44:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,23,230,2026-04-11 07:44:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,24,240,2026-04-11 07:45:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,25,250,2026-04-11 07:45:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,26,260,2026-04-11 07:45:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,27,270,2026-04-11 07:45:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,28,280,2026-04-11 07:45:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,29,290,2026-04-11 07:45:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,30,300,2026-04-11 07:46:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,31,310,2026-04-11 07:46:12,20.0,34.98042275023542,35.95635954375335,0.9759367935179313,120.0,15.583409391876174,0.3,4.924975717285069e-05,0.30004924975717284,160.0,20.37295015187718,0.36,6.438660646351294e-05,0.3600643866064635,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,32,320,2026-04-11 07:46:22,20.0,34.98042275023542,35.9563290844147,0.9759063341792782,120.0,15.583396518941543,0.30004924975717284,4.924975820970713e-05,0.30009849951538253,160.0,20.372932565473153,0.3600643866064635,6.438660542665648e-05,0.3601287732118902,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,33,330,2026-04-11 07:46:32,20.0,34.98042275023542,35.95629862507307,0.9758758748376479,120.0,15.58338364600664,0.30009849951538253,4.924975924656855e-05,0.3001477492746291,160.0,20.37291497906643,0.3601287732118902,6.438660438979508e-05,0.36019315981628,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,34,340,2026-04-11 07:46:42,20.0,34.98042275023542,35.956268165690844,0.9758454154554244,120.0,15.58337077303454,0.3001477492746291,4.924976028336978e-05,0.3001969990349125,160.0,20.372897392656302,0.36019315981628,6.438660335299384e-05,0.360257546419633,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,35,350,2026-04-11 07:46:52,20.0,34.98042275023542,35.95623770630152,0.9758149560661025,120.0,15.583357900061007,0.3001969990349125,4.924976132017794e-05,0.3002462487962327,160.0,20.372879806240515,0.360257546419633,6.438660231618569e-05,0.36032193302194915,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,36,360,2026-04-11 07:47:02,20.0,34.98042275023542,35.95620724687347,0.9757844966380489,120.0,15.583345027051434,0.3002462487962327,4.924976235692702e-05,0.3002954985585896,160.0,20.372862219822036,0.36032193302194915,6.438660127943662e-05,0.3603863196232286,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,37,370,2026-04-11 07:47:12,20.0,34.98042275023542,35.95617678743872,0.975754037203302,120.0,15.583332154039269,0.3002954985585896,4.9249763393678826e-05,0.30034474832198327,160.0,20.37284463339945,0.3603863196232286,6.438660024268478e-05,0.36045070622347125,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,38,380,2026-04-11 07:47:22,20.0,34.98042275023542,35.95614632796413,0.9757235777287079,120.0,15.583319280992223,0.30034474832198327,4.9249764430376735e-05,0.30039399808641365,160.0,20.372827046971906,0.36045070622347125,6.43865992059869e-05,0.36051509282267724,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,39,390,2026-04-11 07:47:32,20.0,34.98042275023542,35.956115868483096,0.9756931182476762,120.0,15.583306407941423,0.30039399808641365,4.924976546707335e-05,0.3004432478518807,160.0,20.37280946054167,0.36051509282267724,6.438659816929027e-05,0.3605794794208465,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,40,400,2026-04-11 07:47:42,20.0,34.98042275023542,35.95608910109152,0.9756663508561019,120.0,15.583297226984902,0.3004432478518807,4.924977311521447e-05,0.3004924976249959,160.0,20.372791874106618,0.3605794794208465,6.438659052114914e-05,0.36064386601136766,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,41,410,2026-04-11 07:47:52,20.0,34.98042275023542,35.95606284608305,0.9756400958476306,120.0,15.583288558413926,0.3004924976249959,4.924978168089999e-05,0.30054174740667683,160.0,20.372774287669124,0.36064386601136766,6.438658195546364e-05,0.3607082525933231,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,42,420,2026-04-11 07:48:02,20.0,34.98042275023542,35.95603727134622,0.9756145211107992,120.0,15.583280570115225,0.30054174740667683,4.924979146476428e-05,0.3005909971981416,160.0,20.372756701230994,0.3607082525933231,6.438657217159934e-05,0.36077263916549474,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,43,430,2026-04-11 07:48:12,20.0,34.98042275023542,35.956011818855856,0.9755890686204367,120.0,15.583272704066122,0.3005909971981416,4.92498014675596e-05,0.3006402469996091,160.0,20.372739114789734,0.36077263916549474,6.438656216880402e-05,0.3608370257276635,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,health_reserve_0.20,0.03,44,440,2026-04-11 07:48:22,20.0,34.98042275023542,35.95598664933563,0.9755638991002087,120.0,15.583264838012077,0.3006402469996091,4.92498110827622e-05,0.3006894968106919,160.0,20.372721811323554,0.3608370257276635,6.438655255360143e-05,0.3609014122802171,0.0,0.0,0.42,0.0,0.42
