i0_A_per_cm2,ih_A_per_cm2,R_ohm_cm2
1.8320399999999998e-07,0.00354,0.05811
1.83194e-07,0.00354,0.0581
1.83187e-07,0.00355,0.0581
1.83178e-07,0.00355,0.05816
1.83176e-07,0.00355,0.05818
1.83178e-07,0.00355,0.05815
1.8318099999999998e-07,0.00355,0.05813
1.8317699999999997e-07,0.00355,0.05814
1.83179e-07,0.00355,0.05813
1.83169e-07,0.00355,0.05813
1.83166e-07,0.00355,0.05813
1.83166e-07,0.00355,0.05813
1.83153e-07,0.00355,0.05817
1.83145e-07,0.00355,0.05822
1.83139e-07,0.00355,0.0583
1.83129e-07,0.00355,0.05831
1.83125e-07,0.00355,0.05831
1.83127e-07,0.00355,0.05831
1.8311900000000001e-07,0.00355,0.05835
1.8312e-07,0.00355,0.05834
1.83123e-07,0.00355,0.05829
1.83124e-07,0.00355,0.05828
1.83121e-07,0.00355,0.05829
1.83108e-07,0.00355,0.0583
1.831e-07,0.00355,0.0583
1.831e-07,0.00355,0.0583
1.83092e-07,0.00355,0.05835
1.8309299999999998e-07,0.00355,0.05835
1.8308199999999997e-07,0.00355,0.05835
1.83075e-07,0.00355,0.05835
1.8307099999999999e-07,0.00356,0.05835
1.83063e-07,0.00356,0.05839
1.83054e-07,0.00356,0.05847
1.83058e-07,0.00356,0.05843
1.83056e-07,0.00356,0.05843
1.83058e-07,0.00356,0.05842
1.83058e-07,0.00356,0.05842
1.83055e-07,0.00356,0.05843
1.8304199999999998e-07,0.00356,0.05844
1.83036e-07,0.00356,0.05843
1.83037e-07,0.00356,0.05843
1.8303e-07,0.00356,0.05848
1.83032e-07,0.00356,0.05846
1.83033e-07,0.00356,0.05845
1.83033e-07,0.00356,0.05845
1.8302099999999998e-07,0.00356,0.05846
1.83017e-07,0.00356,0.05845
1.83017e-07,0.00356,0.05845
1.83008e-07,0.00356,0.05851
1.83004e-07,0.00356,0.05853
1.83004e-07,0.00356,0.05853
1.83004e-07,0.00356,0.05852
1.8300099999999999e-07,0.00356,0.05854
1.8299899999999998e-07,0.00356,0.05854
1.82986e-07,0.00356,0.05855
1.82976e-07,0.00356,0.05855
1.82969e-07,0.00357,0.05854
1.8296e-07,0.00357,0.0586
1.82961e-07,0.00357,0.05859
1.82965e-07,0.00357,0.05853
1.82968e-07,0.00357,0.05849
1.8297e-07,0.00357,0.05847
1.8296699999999997e-07,0.00357,0.05849
1.82966e-07,0.00357,0.05849
1.82961e-07,0.00357,0.05852
1.82961e-07,0.00357,0.05852
1.82958e-07,0.00357,0.05853
1.82946e-07,0.00357,0.05853
1.82941e-07,0.00357,0.05853
1.82942e-07,0.00357,0.05853
1.82934e-07,0.00357,0.05858
1.82937e-07,0.00357,0.05855
1.82939e-07,0.00357,0.05854
1.82937e-07,0.00357,0.05854
1.82938e-07,0.00357,0.05853
1.8294e-07,0.00357,0.05852
1.82937e-07,0.00357,0.05853
1.82935e-07,0.00357,0.05854
1.82935e-07,0.00357,0.05854
1.8293199999999999e-07,0.00357,0.05855
1.8292999999999998e-07,0.00357,0.05856
1.8292999999999998e-07,0.00357,0.05856
1.82919e-07,0.00357,0.05857
1.82913e-07,0.00357,0.05856
1.8290599999999998e-07,0.00358,0.05856
1.82897e-07,0.00357,0.05862
1.82898e-07,0.00357,0.05861
1.8289899999999998e-07,0.00357,0.0586
1.82901e-07,0.00358,0.05859
1.82897e-07,0.00357,0.0586
1.8289599999999997e-07,0.00358,0.0586
1.8289599999999997e-07,0.00358,0.0586
1.82895e-07,0.00358,0.05861
1.82891e-07,0.00358,0.05862
1.8287999999999998e-07,0.00357,0.05862
1.8287899999999998e-07,0.00357,0.05862
1.82881e-07,0.00357,0.05863
1.82867e-07,0.00357,0.05869
1.8285899999999998e-07,0.00357,0.05874
1.8285999999999998e-07,0.00357,0.05874
1.8285599999999998e-07,0.00357,0.05875
1.8285599999999998e-07,0.00357,0.05874
1.82853e-07,0.00357,0.05875
1.82851e-07,0.00357,0.05876
1.8285199999999998e-07,0.00357,0.05876
1.8284e-07,0.00357,0.05877
1.82831e-07,0.00358,0.05876
1.82825e-07,0.00358,0.05876
1.82817e-07,0.00358,0.05882
1.82818e-07,0.00358,0.05881
1.8282e-07,0.00358,0.05878
1.82818e-07,0.00358,0.05879
1.82816e-07,0.00358,0.05881
1.82817e-07,0.00358,0.0588
1.8282e-07,0.00358,0.05879
1.82816e-07,0.00358,0.0588
1.82814e-07,0.00358,0.05881
1.8280899999999998e-07,0.00358,0.05883
1.82794e-07,0.00358,0.05883
1.8279099999999999e-07,0.00358,0.05883
1.8279099999999999e-07,0.00358,0.05883
1.82782e-07,0.00358,0.05889
1.8278399999999998e-07,0.00358,0.05886
1.8278099999999997e-07,0.00358,0.05888
1.8278e-07,0.00358,0.05889
1.82778e-07,0.00358,0.05889
1.82775e-07,0.00358,0.0589
1.82773e-07,0.00358,0.05891
1.82759e-07,0.00358,0.05892
1.82749e-07,0.00359,0.05891
1.8274099999999998e-07,0.00359,0.05891
1.82732e-07,0.00359,0.05897
1.82735e-07,0.00359,0.05894
1.8273699999999998e-07,0.00359,0.05892
1.82736e-07,0.00359,0.05892
1.8273699999999998e-07,0.00359,0.05891
1.82727e-07,0.00359,0.05891
1.82724e-07,0.00359,0.05891
1.82724e-07,0.00359,0.05891
1.8271699999999998e-07,0.00359,0.05896
1.82719e-07,0.00359,0.05893
1.8271599999999998e-07,0.00359,0.05894
1.8271599999999998e-07,0.00359,0.05894
1.8271699999999998e-07,0.00359,0.05894
1.8271599999999998e-07,0.00359,0.05894
1.8271399999999998e-07,0.00359,0.05895
1.8271399999999998e-07,0.00359,0.05895
1.82702e-07,0.00359,0.05895
1.8269699999999998e-07,0.00359,0.05895
1.82691e-07,0.0036,0.05895
1.82682e-07,0.0036,0.05901
1.82671e-07,0.0036,0.0591
1.8267399999999999e-07,0.0036,0.05907
1.82677e-07,0.0036,0.05905
1.82667e-07,0.0036,0.05905
1.82667e-07,0.00359,0.05905
1.8266899999999998e-07,0.00359,0.05905
1.82655e-07,0.00359,0.05912
1.82647e-07,0.00359,0.05916
1.8264e-07,0.00359,0.05925
1.82631e-07,0.00359,0.05925
1.82624e-07,0.00359,0.05925
1.8262699999999998e-07,0.00359,0.05925
1.82619e-07,0.00359,0.0593
1.82621e-07,0.00359,0.05929
1.82624e-07,0.00359,0.05922
1.8262699999999998e-07,0.00359,0.05919
1.8262599999999998e-07,0.00359,0.05919
1.8262699999999998e-07,0.00359,0.05918
1.82624e-07,0.00359,0.05919
1.8261e-07,0.00359,0.0592
1.8260199999999998e-07,0.0036,0.05919
1.8260099999999998e-07,0.0036,0.05919
1.82593e-07,0.0036,0.05924
1.82596e-07,0.0036,0.05922
1.82597e-07,0.0036,0.0592
1.82586e-07,0.00359,0.05921
1.8258e-07,0.0036,0.05921
1.8257499999999998e-07,0.0036,0.05921
1.82565e-07,0.0036,0.05927
1.8256699999999997e-07,0.0036,0.05925
1.82568e-07,0.0036,0.05923
1.82569e-07,0.0036,0.05923
1.82565e-07,0.0036,0.05924
1.8255399999999998e-07,0.0036,0.05925
1.8255399999999998e-07,0.0036,0.05925
1.82556e-07,0.0036,0.05925
1.82543e-07,0.0036,0.05931
1.8253399999999999e-07,0.0036,0.05936
1.8253299999999998e-07,0.0036,0.05937
1.82528e-07,0.0036,0.05938
1.8252699999999998e-07,0.0036,0.05939
1.82519e-07,0.0036,0.05939
1.82516e-07,0.0036,0.05939
1.82517e-07,0.00359,0.05939
1.8250799999999998e-07,0.00359,0.05945
1.82504e-07,0.00359,0.05946
1.82505e-07,0.00359,0.05945
1.8250599999999998e-07,0.00359,0.05945
1.82504e-07,0.00359,0.05945
1.8250299999999998e-07,0.00359,0.05946
1.82502e-07,0.00359,0.05946
1.82491e-07,0.00359,0.05946
1.82481e-07,0.0036,0.05946
1.8247599999999997e-07,0.0036,0.05946
1.82466e-07,0.0036,0.05952
1.82467e-07,0.0036,0.05951
1.82469e-07,0.0036,0.05947
1.82472e-07,0.0036,0.05944
1.82472e-07,0.0036,0.05944
1.82474e-07,0.0036,0.05942
1.8247599999999997e-07,0.0036,0.05941
1.82472e-07,0.0036,0.05942
1.82472e-07,0.0036,0.05942
1.8247e-07,0.0036,0.05942
1.82471e-07,0.0036,0.05942
1.82467e-07,0.0036,0.05943
1.82465e-07,0.0036,0.05944
1.82454e-07,0.0036,0.05945
1.8245e-07,0.00361,0.05944
1.82453e-07,0.0036,0.05945
1.82444e-07,0.0036,0.0595
1.82443e-07,0.0036,0.05951
1.82444e-07,0.0036,0.0595
1.82446e-07,0.0036,0.05949
1.82442e-07,0.0036,0.0595
1.82442e-07,0.0036,0.0595
1.8243799999999998e-07,0.0036,0.05951
1.82437e-07,0.0036,0.05951
1.82437e-07,0.0036,0.05951
1.82426e-07,0.0036,0.05952
1.82419e-07,0.00361,0.05951
1.82413e-07,0.00361,0.05951
1.82404e-07,0.00361,0.05957
1.82406e-07,0.00361,0.05954
1.8240799999999997e-07,0.00361,0.05953
1.82398e-07,0.00361,0.05953
1.82396e-07,0.00361,0.05953
1.82398e-07,0.00361,0.05953
1.8239e-07,0.00361,0.05958
1.82387e-07,0.00361,0.05961
1.82377e-07,0.00361,0.05961
1.82374e-07,0.00361,0.05961
1.82376e-07,0.0036,0.05961
1.8236899999999998e-07,0.0036,0.05966
1.8237e-07,0.0036,0.05964
1.82374e-07,0.0036,0.05958
1.82378e-07,0.0036,0.05954
1.82375e-07,0.0036,0.05954
1.82377e-07,0.0036,0.05953
1.82373e-07,0.0036,0.05954
1.82372e-07,0.0036,0.05955
1.82372e-07,0.0036,0.05955
1.8237e-07,0.0036,0.05955
1.82358e-07,0.0036,0.05956
1.82352e-07,0.00361,0.05956
1.8234799999999999e-07,0.00361,0.05956
1.82339e-07,0.00361,0.05961
1.82339e-07,0.00361,0.05962
1.82339e-07,0.00361,0.05961
1.82338e-07,0.00361,0.05961
1.82339e-07,0.00361,0.05959
1.8233999999999998e-07,0.00361,0.05959
1.8233999999999998e-07,0.00361,0.05959
1.8233699999999997e-07,0.00361,0.0596
1.82336e-07,0.00361,0.0596
1.82331e-07,0.00361,0.05962
1.82319e-07,0.00361,0.05962
1.8231599999999998e-07,0.00361,0.05962
1.82319e-07,0.00361,0.05962
1.8231e-07,0.00361,0.05968
1.82306e-07,0.00361,0.05971
1.82306e-07,0.00361,0.0597
1.82303e-07,0.00361,0.05971
1.82295e-07,0.00361,0.05975
1.82295e-07,0.00361,0.05975
1.82291e-07,0.00361,0.05976
1.8229e-07,0.00361,0.05977
1.8227799999999999e-07,0.00361,0.05977
1.8226899999999998e-07,0.00361,0.05977
1.8226e-07,0.00362,0.05976
1.8222599999999998e-07,0.00362,0.05988
1.82216e-07,0.00361,0.05995
1.82215e-07,0.00361,0.05995
1.82219e-07,0.00361,0.05988
1.8222199999999998e-07,0.00361,0.05985
1.8222e-07,0.00361,0.05986
1.8222199999999998e-07,0.00361,0.05983
1.82223e-07,0.00362,0.05982
1.8222e-07,0.00361,0.05983
1.82219e-07,0.00362,0.05983
1.82219e-07,0.00362,0.05983
1.8222e-07,0.00362,0.05983
1.8222e-07,0.00362,0.05983
1.82216e-07,0.00362,0.05984
1.82203e-07,0.00361,0.05985
1.82197e-07,0.00362,0.05985
1.8219799999999997e-07,0.00362,0.05985
1.82189e-07,0.00362,0.05991
1.82188e-07,0.00362,0.05991
1.82189e-07,0.00362,0.0599
1.82191e-07,0.00362,0.05988
1.82191e-07,0.00362,0.05988
1.82179e-07,0.00362,0.05989
1.82172e-07,0.00362,0.05989
1.82173e-07,0.00362,0.05989
1.82163e-07,0.00362,0.05994
1.8216099999999999e-07,0.00362,0.05995
1.8215799999999998e-07,0.00362,0.05996
1.82156e-07,0.00362,0.05997
1.8215799999999998e-07,0.00362,0.05993
1.8216099999999999e-07,0.00362,0.0599
1.82162e-07,0.00362,0.05988
1.82151e-07,0.00362,0.05989
1.82144e-07,0.00362,0.05989
1.8213499999999998e-07,0.00363,0.05988
1.82101e-07,0.00363,0.06
1.8209200000000001e-07,0.00363,0.06006
1.82094e-07,0.00363,0.06003
1.82097e-07,0.00363,0.06001
1.82094e-07,0.00363,0.06002
1.8208e-07,0.00362,0.06002
1.82082e-07,0.00362,0.06003
1.82064e-07,0.00362,0.06014
1.82052e-07,0.00362,0.06015
1.82047e-07,0.00362,0.06014
1.82048e-07,0.00362,0.06015
1.8203999999999998e-07,0.00362,0.0602
1.8203599999999998e-07,0.00362,0.06021
1.82037e-07,0.00362,0.0602
1.82026e-07,0.00362,0.0602
1.8201499999999998e-07,0.00363,0.0602
1.8201799999999998e-07,0.00363,0.0602
1.82009e-07,0.00362,0.06025
1.8201199999999998e-07,0.00362,0.06022
1.82014e-07,0.00363,0.06021
1.8201099999999997e-07,0.00363,0.06022
1.8201e-07,0.00363,0.06022
1.8201e-07,0.00363,0.06022
1.82007e-07,0.00363,0.06023
1.82005e-07,0.00363,0.06024
1.82005e-07,0.00363,0.06024
1.8199199999999998e-07,0.00363,0.06025
1.81982e-07,0.00363,0.06024
1.8197399999999999e-07,0.00364,0.06024
1.81965e-07,0.00364,0.0603
1.8196799999999998e-07,0.00364,0.06027
1.81969e-07,0.00364,0.06026
1.81969e-07,0.00364,0.06026
1.81966e-07,0.00364,0.06027
1.81952e-07,0.00364,0.06027
1.81952e-07,0.00363,0.06027
1.81952e-07,0.00363,0.06027
1.81943e-07,0.00363,0.06033
1.8194399999999998e-07,0.00363,0.06032
1.8193999999999997e-07,0.00363,0.06033
1.8193999999999997e-07,0.00363,0.06034
1.81939e-07,0.00363,0.06034
1.8192699999999999e-07,0.00363,0.06035
1.8192399999999998e-07,0.00363,0.06035
1.8192499999999998e-07,0.00363,0.06035
1.81916e-07,0.00363,0.06041
1.81912e-07,0.00363,0.06042
1.81913e-07,0.00363,0.06041
1.81911e-07,0.00363,0.06042
1.81907e-07,0.00363,0.06045
1.81907e-07,0.00363,0.06045
1.8190499999999999e-07,0.00363,0.06045
1.81891e-07,0.00363,0.06046
1.8188099999999999e-07,0.00364,0.06046
1.8187299999999998e-07,0.00364,0.06045
1.81863e-07,0.00364,0.06051
1.81866e-07,0.00364,0.06048
1.81868e-07,0.00364,0.06047
1.81866e-07,0.00364,0.06047
1.81866e-07,0.00364,0.06047
1.81863e-07,0.00364,0.06048
1.8185e-07,0.00364,0.06049
1.8184899999999998e-07,0.00364,0.06049
1.8185e-07,0.00364,0.06049
1.81841e-07,0.00364,0.06055
1.81841e-07,0.00364,0.06055
1.81842e-07,0.00364,0.06054
1.81838e-07,0.00364,0.06055
1.81839e-07,0.00364,0.06055
1.81835e-07,0.00364,0.06056
1.8183399999999999e-07,0.00364,0.06056
1.8183199999999998e-07,0.00364,0.06057
1.8182e-07,0.00364,0.06058
1.8180999999999998e-07,0.00364,0.06057
1.8180499999999998e-07,0.00365,0.06057
1.81795e-07,0.00365,0.06063
1.81797e-07,0.00365,0.06061
1.818e-07,0.00365,0.06059
1.81799e-07,0.00365,0.06059
1.8180099999999997e-07,0.00365,0.06058
1.81792e-07,0.00365,0.06058
1.81793e-07,0.00364,0.06058
1.81795e-07,0.00364,0.06058
1.81787e-07,0.00364,0.06063
1.81789e-07,0.00364,0.06062
1.8178e-07,0.00364,0.06062
1.8178099999999998e-07,0.00364,0.06062
1.8178399999999998e-07,0.00363,0.06062
1.81776e-07,0.00363,0.06068
1.81777e-07,0.00363,0.06066
1.8177399999999997e-07,0.00363,0.06067
1.81776e-07,0.00363,0.06065
1.81777e-07,0.00363,0.06064
1.81773e-07,0.00363,0.06065
1.8177e-07,0.00363,0.06067
1.8176399999999999e-07,0.00363,0.06069
1.8176e-07,0.00363,0.0607
1.81759e-07,0.00363,0.06071
1.81745e-07,0.00363,0.06072
1.8173299999999998e-07,0.00364,0.06072
1.81729e-07,0.00364,0.06071
1.817e-07,0.00364,0.06085
1.8168999999999998e-07,0.00364,0.06091
1.8169099999999998e-07,0.00364,0.0609
1.8169099999999998e-07,0.00364,0.0609
1.81692e-07,0.00364,0.0609
1.8168899999999998e-07,0.00364,0.06091
1.81677e-07,0.00364,0.06091
1.81673e-07,0.00364,0.06091
1.81676e-07,0.00364,0.06091
1.8166699999999998e-07,0.00364,0.06097
1.81665e-07,0.00364,0.06098
1.8166599999999998e-07,0.00364,0.06097
1.8166199999999998e-07,0.00364,0.06098
1.81658e-07,0.00364,0.06101
1.81657e-07,0.00364,0.06101
1.8164499999999998e-07,0.00364,0.06102
1.81641e-07,0.00364,0.06102
1.81644e-07,0.00364,0.06102
1.81631e-07,0.00364,0.06108
1.81621e-07,0.00364,0.06114
1.81612e-07,0.00364,0.06121
1.81609e-07,0.00364,0.06122
1.81609e-07,0.00364,0.06121
1.8161e-07,0.00364,0.06121
1.8161e-07,0.00364,0.06121
1.81608e-07,0.00364,0.06121
1.81606e-07,0.00364,0.06122
1.81592e-07,0.00364,0.06123
1.8158e-07,0.00364,0.06122
1.8157499999999998e-07,0.00365,0.06122
1.81565e-07,0.00365,0.06128
1.81566e-07,0.00365,0.06127
1.8156399999999997e-07,0.00365,0.06127
1.8156399999999997e-07,0.00365,0.06127
1.81561e-07,0.00365,0.06128
1.8156e-07,0.00365,0.06129
1.8156e-07,0.00365,0.06128
1.81556e-07,0.00365,0.0613
1.81545e-07,0.00365,0.0613
1.81541e-07,0.00365,0.0613
1.8154399999999997e-07,0.00364,0.0613
1.81534e-07,0.00364,0.06136
1.81535e-07,0.00364,0.06136
1.8153099999999999e-07,0.00364,0.06137
1.81532e-07,0.00364,0.06135
1.8153300000000001e-07,0.00364,0.06135
1.81529e-07,0.00364,0.06136
1.81529e-07,0.00364,0.06136
1.8152799999999998e-07,0.00364,0.06137
1.8152699999999998e-07,0.00364,0.06137
1.81516e-07,0.00364,0.06138
1.8150699999999999e-07,0.00365,0.06137
1.81501e-07,0.00365,0.06137
1.81491e-07,0.00365,0.06143
1.81494e-07,0.00365,0.0614
1.8149599999999997e-07,0.00365,0.06139
1.81485e-07,0.00365,0.06139
1.81482e-07,0.00365,0.06139
1.8148299999999998e-07,0.00365,0.06139
1.81474e-07,0.00365,0.06145
1.81475e-07,0.00365,0.06144
1.81464e-07,0.00365,0.06145
1.8146099999999999e-07,0.00365,0.06145
1.81464e-07,0.00365,0.06145
1.81455e-07,0.00365,0.0615
1.81454e-07,0.00365,0.06151
1.8145699999999998e-07,0.00365,0.06145
1.8145999999999999e-07,0.00365,0.06141
1.81464e-07,0.00365,0.06138
1.81462e-07,0.00365,0.06139
1.81463e-07,0.00365,0.06138
1.8146099999999999e-07,0.00365,0.06139
1.81448e-07,0.00365,0.06139
1.81451e-07,0.00364,0.06139
1.8143299999999998e-07,0.00364,0.06151
1.81427e-07,0.00364,0.06151
1.81424e-07,0.00364,0.06151
1.8142e-07,0.00365,0.06151
1.81393e-07,0.00364,0.06159
1.8138399999999998e-07,0.00364,0.06165
1.8138499999999998e-07,0.00364,0.06164
1.81386e-07,0.00364,0.06163
1.81375e-07,0.00364,0.06164
1.8136399999999998e-07,0.00365,0.06163
1.81359e-07,0.00365,0.06163
1.8135e-07,0.00365,0.06169
1.81352e-07,0.00365,0.06166
1.81353e-07,0.00365,0.06165
1.8135e-07,0.00365,0.06166
1.81352e-07,0.00365,0.06165
1.81352e-07,0.00365,0.06165
1.81349e-07,0.00365,0.06166
1.81335e-07,0.00365,0.06166
1.81329e-07,0.00365,0.06166
1.8132999999999997e-07,0.00365,0.06166
1.8132099999999999e-07,0.00365,0.06172
1.8131999999999999e-07,0.00365,0.06172
1.81315e-07,0.00365,0.06174
1.81316e-07,0.00365,0.06173
1.81305e-07,0.00365,0.06174
1.81303e-07,0.00365,0.06174
1.81305e-07,0.00365,0.06174
1.8129599999999998e-07,0.00365,0.0618
1.8129599999999998e-07,0.00365,0.06179
1.81292e-07,0.00365,0.0618
1.81292e-07,0.00365,0.0618
1.81291e-07,0.00365,0.06181
1.81291e-07,0.00365,0.06181
1.8128999999999998e-07,0.00365,0.06181
1.81276e-07,0.00365,0.06182
1.81264e-07,0.00366,0.06181
1.81257e-07,0.00366,0.06181
1.81224e-07,0.00366,0.06192
1.8121499999999997e-07,0.00366,0.06198
1.81217e-07,0.00366,0.06195
1.8121499999999997e-07,0.00366,0.06196
1.81208e-07,0.00366,0.062
1.8121e-07,0.00366,0.06199
1.81211e-07,0.00366,0.06198
1.81207e-07,0.00366,0.062
1.81194e-07,0.00366,0.062
1.81189e-07,0.00366,0.062
1.8119e-07,0.00366,0.062
1.81182e-07,0.00366,0.06205
1.81184e-07,0.00366,0.06202
1.81184e-07,0.00366,0.06202
1.81184e-07,0.00366,0.06202
1.8117399999999998e-07,0.00366,0.06203
1.8117499999999998e-07,0.00366,0.06203
1.8117799999999998e-07,0.00365,0.06203
1.81165e-07,0.00365,0.06209
1.81156e-07,0.00365,0.06215
1.8115699999999999e-07,0.00365,0.06214
1.8116e-07,0.00365,0.06211
1.81162e-07,0.00365,0.06209
1.81163e-07,0.00365,0.06209
1.81152e-07,0.00365,0.06209
1.81143e-07,0.00366,0.06209
1.81145e-07,0.00365,0.06209
1.8112999999999998e-07,0.00365,0.06216
1.81121e-07,0.00365,0.06221
1.81121e-07,0.00365,0.06221
1.81117e-07,0.00365,0.06222
1.8110999999999999e-07,0.00365,0.06225
1.81113e-07,0.00365,0.06222
1.81115e-07,0.00365,0.06221
1.8110399999999998e-07,0.00365,0.06221
1.81095e-07,0.00366,0.06221
1.8108900000000001e-07,0.00366,0.0622
1.8107899999999998e-07,0.00366,0.06226
1.81082e-07,0.00366,0.06223
1.8108399999999998e-07,0.00366,0.06222
1.8108299999999998e-07,0.00366,0.06222
1.81085e-07,0.00366,0.06221
1.81081e-07,0.00366,0.06222
1.8107999999999998e-07,0.00366,0.06222
1.8107999999999998e-07,0.00366,0.06222
1.81068e-07,0.00366,0.06222
1.8106299999999998e-07,0.00366,0.06222
1.8106500000000001e-07,0.00366,0.06222
1.8105599999999998e-07,0.00366,0.06228
1.8105899999999998e-07,0.00366,0.06225
1.81055e-07,0.00366,0.06226
1.8105599999999998e-07,0.00366,0.06225
1.81055e-07,0.00366,0.06226
1.81055e-07,0.00366,0.06226
1.81053e-07,0.00366,0.06226
1.81053e-07,0.00366,0.06226
1.8104099999999999e-07,0.00366,0.06227
1.8103199999999998e-07,0.00367,0.06227
1.81026e-07,0.00367,0.06226
1.8101699999999999e-07,0.00367,0.06232
1.81019e-07,0.00367,0.0623
1.81021e-07,0.00367,0.06229
1.81019e-07,0.00367,0.06229
1.8102e-07,0.00367,0.06228
1.81019e-07,0.00367,0.06229
1.81019e-07,0.00367,0.06228
1.8101599999999998e-07,0.00367,0.06229
1.81014e-07,0.00367,0.0623
1.8100899999999998e-07,0.00367,0.06232
1.80997e-07,0.00367,0.06232
1.8099199999999998e-07,0.00367,0.06232
1.80995e-07,0.00367,0.06232
1.80986e-07,0.00367,0.06238
1.80987e-07,0.00367,0.06236
1.80983e-07,0.00367,0.06237
1.80982e-07,0.00367,0.06238
1.80976e-07,0.00367,0.06239
1.80975e-07,0.00367,0.0624
1.80973e-07,0.00367,0.06241
1.8096099999999998e-07,0.00367,0.06242
1.80953e-07,0.00367,0.06242
1.80948e-07,0.00367,0.06241
1.80918e-07,0.00367,0.06251
1.80908e-07,0.00367,0.06257
1.8091e-07,0.00367,0.06254
1.80911e-07,0.00367,0.06253
1.80908e-07,0.00367,0.06254
1.8089699999999998e-07,0.00367,0.06255
1.80892e-07,0.00367,0.06255
1.80895e-07,0.00367,0.06255
1.80886e-07,0.00367,0.06261
1.80887e-07,0.00367,0.06259
1.80884e-07,0.00367,0.0626
1.80882e-07,0.00367,0.06261
1.8087299999999998e-07,0.00367,0.06261
1.80871e-07,0.00367,0.06261
1.80875e-07,0.00366,0.06261
1.8086599999999997e-07,0.00366,0.06267
1.80867e-07,0.00366,0.06266
1.80863e-07,0.00366,0.06267
1.80863e-07,0.00366,0.06267
1.8086999999999998e-07,0.00366,0.06264
1.8086599999999997e-07,0.00366,0.06265
1.80865e-07,0.00366,0.06266
1.80864e-07,0.00366,0.06267
1.8085299999999999e-07,0.00366,0.06267
1.80844e-07,0.00367,0.06267
1.80838e-07,0.00367,0.06267
1.80828e-07,0.00367,0.06273
1.8082999999999999e-07,0.00367,0.06272
1.80831e-07,0.00367,0.0627
1.80832e-07,0.00367,0.06269
1.80823e-07,0.00367,0.0627
1.80823e-07,0.00367,0.0627
1.8082599999999998e-07,0.00367,0.0627
1.8081799999999997e-07,0.00366,0.06275
1.8082e-07,0.00366,0.06273
1.80811e-07,0.00366,0.06273
1.8080699999999999e-07,0.00367,0.06273
1.80811e-07,0.00366,0.06273
1.8080299999999998e-07,0.00366,0.06278
1.8080499999999998e-07,0.00366,0.06276
1.8081e-07,0.00366,0.06273
1.8080699999999999e-07,0.00366,0.06274
1.8081e-07,0.00366,0.06271
1.8081e-07,0.00366,0.06271
1.8081e-07,0.00366,0.06271
1.8080499999999998e-07,0.00366,0.06272
1.80793e-07,0.00366,0.06273
1.80795e-07,0.00366,0.06273
1.8078199999999998e-07,0.00366,0.06277
1.80766e-07,0.00366,0.06287
1.8075699999999998e-07,0.00366,0.06288
1.80753e-07,0.00366,0.06287
1.80748e-07,0.00366,0.06287
1.80738e-07,0.00366,0.06294
1.80741e-07,0.00366,0.0629
1.80743e-07,0.00366,0.06289
1.80732e-07,0.00366,0.06289
1.80722e-07,0.00367,0.06289
1.80719e-07,0.00367,0.06289
1.8070999999999998e-07,0.00367,0.06294
1.80712e-07,0.00367,0.06292
1.8071299999999999e-07,0.00367,0.06291
1.8071399999999999e-07,0.00367,0.06291
1.8070999999999998e-07,0.00367,0.06292
1.80698e-07,0.00367,0.06292
1.80694e-07,0.00367,0.06292
1.80697e-07,0.00367,0.06292
1.8068799999999998e-07,0.00366,0.06297
1.8068699999999998e-07,0.00366,0.06298
1.80682e-07,0.00366,0.063
1.80682e-07,0.00366,0.06299
1.80673e-07,0.00366,0.063
1.80672e-07,0.00366,0.063
1.80676e-07,0.00366,0.063
1.8066699999999999e-07,0.00366,0.06305
1.80669e-07,0.00366,0.06303
1.80669e-07,0.00366,0.06304
1.80668e-07,0.00366,0.06304
1.80668e-07,0.00366,0.06304
1.80665e-07,0.00366,0.06305
1.8066299999999998e-07,0.00366,0.06305
1.8065e-07,0.00366,0.06306
1.8063899999999998e-07,0.00367,0.06306
1.80634e-07,0.00367,0.06305
1.80624e-07,0.00367,0.06311
1.80625e-07,0.00367,0.0631
1.80627e-07,0.00367,0.06308
1.80626e-07,0.00367,0.06309
1.80626e-07,0.00367,0.06308
1.80627e-07,0.00367,0.06308
1.80624e-07,0.00367,0.06309
1.80622e-07,0.00367,0.0631
1.8061899999999998e-07,0.00367,0.06311
1.80604e-07,0.00367,0.06311
1.806e-07,0.00367,0.06311
1.80601e-07,0.00367,0.06311
1.8059199999999998e-07,0.00367,0.06317
1.80594e-07,0.00367,0.06315
1.8059e-07,0.00367,0.06316
1.8059e-07,0.00367,0.06316
1.80581e-07,0.00367,0.06316
1.80578e-07,0.00367,0.06316
1.8058e-07,0.00366,0.06316
1.8057099999999998e-07,0.00366,0.06322
1.80567e-07,0.00366,0.06324
1.80567e-07,0.00366,0.06323
1.8056799999999998e-07,0.00366,0.06322
1.80566e-07,0.00366,0.06323
1.80566e-07,0.00366,0.06323
1.80554e-07,0.00366,0.06324
1.8054499999999998e-07,0.00367,0.06323
1.8054099999999998e-07,0.00367,0.06323
1.80531e-07,0.00367,0.06329
1.80532e-07,0.00367,0.06328
1.80533e-07,0.00367,0.06327
