event_id,canonical_row_6104,original_index,raw_event_start_index_1based,source_segment_row_1based,source_file,event_class_code,current_A,previous_current_A,next_current_A,voltage_V,voltage_as_input_allowed,temperature_C,h2_pressure,air_pressure,I_step_A,abs_I_step_A,qt_num_cum,bz_num_cum,time_0A_cum,time_25A_cum,time_90A_cum,time_120A_cum,time_160A_cum,time_195A_cum,time_270A_cum,time_370A_cum,i0,ih,R_ohm,deleted_3700_3900_flag,deletion_boundary_after_flag,valid_for_theta_alignment,model_input_01_h2_pressure,model_input_02_h2_pressure,model_input_03_o2_pressure,model_input_04_o2_pressure,model_input_05_stack_temperature,model_input_06_stack_temperature,model_input_07_o2_temperature,model_input_08_o2_temperature,model_input_09_h2_temperature,model_input_10_h2_temperature
LZW-E001271,1271,1271,2228442,133,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.9633333333333,120.205,24.945,122.06666666666666,False,68.19666666666666,129.87166666666667,113.83,-170.0,170.0,262.0,1009.0,25692.0,21685.0,519067.0,391244.0,92552.0,972991.0,190346.0,9062.0,1.9029900000000003e-07,0.00233,0.04194,False,False,True,130.30666666666667,129.43666666666667,120.71,106.95,66.54333333333334,69.85,67.09333333333332,70.06333333333332,64.61833333333333,66.55
LZW-E001272,1272,1272,2229966,133,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.945,194.9633333333333,0.0,140.0,False,45.90416666666667,121.54166666666666,106.91499999999999,-24.9,24.9,262.0,1010.0,25692.0,21873.0,519067.0,391244.0,92552.0,972991.0,190346.0,9062.0,1.90297e-07,0.00233,0.04194,False,False,True,121.29666666666668,121.78666666666663,111.80666666666666,102.02333333333333,45.41833333333333,46.39,53.385,55.29333333333334,54.188333333333325,49.785
LZW-E001273,1273,1273,2230157,133,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.945,0.0,159.0,False,46.099999999999994,112.7,98.5,0.0,0.0,263.0,1010.0,25735.0,21873.0,519067.0,391244.0,92552.0,972991.0,190346.0,9062.0,1.90297e-07,0.00233,0.04194,False,False,True,112.2,113.2,100.1,96.9,45.8,46.4,51.5,52.8,52.7,48.2
LZW-E001274,1274,1274,2232711,134,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.14666666666668,165.0,False,24.5,122.5,111.15,159.8,159.8,264.0,1010.0,25766.0,21873.0,519067.0,391244.0,92552.0,972991.0,190346.0,9062.0,1.9029500000000002e-07,0.00234,0.04194,False,False,True,122.7,122.3,116.3,106.0,24.1,24.9,25.9,26.9,27.1,26.9
LZW-E001275,1275,1275,2232776,134,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.14666666666668,0.0,194.96166666666667,125.95,False,57.85333333333334,130.67583333333334,114.30833333333332,35.099999999999994,35.099999999999994,264.0,1011.0,25766.0,21873.0,519067.0,391244.0,93297.0,972991.0,190346.0,9062.0,1.90294e-07,0.00234,0.04195,False,False,True,131.21166666666667,130.14,121.84666666666666,106.76999999999998,56.74,58.96666666666667,50.73166666666667,56.96666666666667,49.84333333333334,54.54
LZW-E001276,1276,1276,2233542,134,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.96166666666667,160.14666666666668,90.12,123.0,False,69.09166666666667,130.48333333333335,114.76416666666668,-105.0,105.0,264.0,1012.0,25766.0,21873.0,519067.0,391244.0,93297.0,975803.0,190346.0,9062.0,1.90294e-07,0.00234,0.04195,False,False,True,130.88500000000002,130.08166666666665,121.60166666666667,107.92666666666668,67.455,70.72833333333332,66.72999999999999,69.74666666666666,63.29999999999999,66.66666666666667
LZW-E001277,1277,1277,2236372,134,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.12,194.96166666666667,269.93333333333334,130.96666666666667,False,59.35249999999999,123.02166666666666,107.98333333333335,180.2,180.2,264.0,1013.0,25766.0,21873.0,520225.0,391244.0,93297.0,975803.0,190346.0,9062.0,1.90293e-07,0.00234,0.04195,False,False,True,123.08666666666666,122.95666666666666,113.82666666666668,102.14,58.59333333333333,60.111666666666665,57.17,59.68833333333332,57.44166666666667,57.88000000000001
LZW-E001278,1278,1278,2237620,134,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.93333333333334,90.12,195.96166666666667,119.55,False,72.13833333333332,139.2891666666667,122.38083333333333,-74.10000000000002,74.10000000000002,264.0,1014.0,25766.0,21873.0,520225.0,391244.0,93297.0,975803.0,192582.0,9062.0,1.90294e-07,0.00234,0.04194,False,False,True,139.94166666666666,138.63666666666668,130.47166666666666,114.29,69.98666666666666,74.28999999999999,70.34333333333333,73.77,64.24833333333333,69.88000000000001
LZW-E001279,1279,1279,2239868,134,论文代码/电堆数据/工况数据提取/data_mark.mat,3,195.96166666666667,269.93333333333334,91.12000000000002,123.0,False,69.4475,131.45,115.26666666666667,-105.0,105.0,264.0,1015.0,25766.0,21873.0,520225.0,391244.0,93297.0,981861.0,192582.0,9062.0,1.90294e-07,0.00234,0.04194,False,False,True,131.8733333333333,131.02666666666667,122.19333333333331,108.34000000000002,67.935,70.96000000000001,67.10666666666665,70.07166666666667,63.9,66.85833333333333
LZW-E001280,1280,1280,2243133,134,论文代码/电堆数据/工况数据提取/data_mark.mat,2,91.12000000000002,195.96166666666667,119.91166666666663,130.0,False,58.977500000000006,123.62166666666664,108.14250000000001,28.0,28.0,264.0,1016.0,25766.0,21873.0,523578.0,391244.0,93297.0,981861.0,192582.0,9062.0,1.90293e-07,0.00234,0.04195,False,False,True,123.64666666666666,123.59666666666664,114.15166666666669,102.13333333333333,58.220000000000006,59.735,57.17000000000001,59.75666666666666,57.56000000000001,57.801666666666655
LZW-E001281,1281,1281,2245380,134,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.91166666666663,91.12000000000002,193.94833333333327,127.61666666666666,False,64.575,124.92,109.99166666666667,75.4,75.4,264.0,1017.0,25766.0,21873.0,523578.0,394117.0,93297.0,981861.0,192582.0,9062.0,1.90292e-07,0.00234,0.04195,False,False,True,124.96333333333332,124.87666666666668,115.715,104.26833333333336,63.515,65.635,62.176666666666655,64.865,60.98,62.77833333333332
LZW-E001282,1282,1282,2248298,134,论文代码/电堆数据/工况数据提取/data_mark.mat,3,193.94833333333327,119.91166666666663,89.94500000000001,122.91666666666669,False,70.28666666666666,131.36666666666667,115.36166666666666,-104.4,104.4,264.0,1018.0,25766.0,21873.0,523578.0,394117.0,93297.0,989957.0,192582.0,9062.0,1.90293e-07,0.00234,0.04195,False,False,True,131.77333333333334,130.96,122.27666666666669,108.44666666666664,68.73,71.84333333333333,67.49833333333333,70.50999999999999,64.29833333333333,67.47
LZW-E001283,1283,1283,2250353,134,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.94500000000001,193.94833333333327,24.939999999999998,130.0,False,59.15166666666667,123.455,108.08333333333331,-65.0,65.0,264.0,1019.0,25766.0,21873.0,530050.0,394117.0,93297.0,989957.0,192582.0,9062.0,1.90291e-07,0.00234,0.04195,False,False,True,123.44,123.47,113.89666666666666,102.26999999999998,58.22833333333334,60.075,57.42666666666665,59.975,58.105,58.15166666666666
LZW-E001284,1284,1284,2253480,134,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.939999999999998,89.94500000000001,0.0,139.86666666666667,False,45.2625,123.055,108.09916666666666,-25.0,25.0,264.0,1020.0,25766.0,22024.0,530050.0,394117.0,93297.0,989957.0,192582.0,9062.0,1.9029e-07,0.00234,0.04195,False,False,True,122.96666666666668,123.14333333333332,113.36833333333334,102.83,44.91166666666667,45.61333333333334,50.25333333333333,52.06000000000001,51.76,48.05
LZW-E001285,1285,1285,2253634,134,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.939999999999998,0.0,163.0,False,45.55,121.9,100.44999999999999,0.0,0.0,265.0,1020.0,25809.0,22024.0,530050.0,394117.0,93297.0,989957.0,192582.0,9062.0,1.9029e-07,0.00234,0.04195,False,False,True,121.9,121.9,102.8,98.1,45.4,45.7,48.8,50.2,50.1,46.6
LZW-E001286,1286,1286,2258562,135,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.125,166.0,False,33.7,124.19999999999999,111.4,160.0,160.0,266.0,1020.0,25839.0,22024.0,530050.0,394117.0,93297.0,989957.0,192582.0,9062.0,1.90291e-07,0.00234,0.04195,False,False,True,124.1,124.3,117.2,105.6,32.9,34.5,39.4,40.7,42.1,38.7
LZW-E001287,1287,1287,2258626,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.125,0.0,269.935,126.46666666666668,False,57.965833333333336,130.56583333333333,113.96583333333334,109.89999999999998,109.89999999999998,266.0,1021.0,25839.0,22024.0,530050.0,394117.0,93809.0,989957.0,192582.0,9062.0,1.9029e-07,0.00234,0.04196,False,False,True,130.95666666666665,130.175,121.50833333333334,106.42333333333332,56.82333333333335,59.10833333333333,51.46666666666668,57.26666666666666,52.071666666666665,54.83333333333334
LZW-E001288,1288,1288,2259192,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.935,160.125,91.08666666666666,120.0,False,72.45166666666665,139.54583333333335,122.60666666666667,-178.89999999999998,178.89999999999998,266.0,1022.0,25839.0,22024.0,530050.0,394117.0,93809.0,989957.0,193542.0,9062.0,1.9029e-07,0.00234,0.04195,False,False,True,140.19500000000002,138.89666666666668,130.75666666666666,114.45666666666668,70.40833333333332,74.49499999999999,69.85333333333331,73.32000000000001,66.12500000000001,69.15666666666667
LZW-E001289,1289,1289,2260187,135,论文代码/电堆数据/工况数据提取/data_mark.mat,2,91.08666666666666,269.935,194.95666666666668,130.96666666666667,False,58.89416666666666,123.77666666666667,108.35666666666665,103.7,103.7,266.0,1023.0,25839.0,22024.0,532120.0,394117.0,93809.0,989957.0,193542.0,9062.0,1.9029e-07,0.00234,0.04196,False,False,True,123.78666666666666,123.7666666666667,114.41666666666669,102.29666666666664,58.08166666666667,59.70666666666666,57.26166666666666,59.81999999999999,57.84333333333334,57.83166666666666
LZW-E001290,1290,1290,2262306,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.95666666666668,91.08666666666666,119.9816666666667,123.0,False,69.42750000000001,131.67833333333334,115.29333333333335,-74.79999999999998,74.79999999999998,266.0,1024.0,25839.0,22024.0,532120.0,394117.0,93809.0,994896.0,193542.0,9062.0,1.9029e-07,0.00234,0.04195,False,False,True,132.11333333333334,131.24333333333334,122.22666666666667,108.36000000000004,67.79666666666667,71.05833333333334,67.335,70.30499999999999,64.53166666666668,67.14833333333334
LZW-E001291,1291,1291,2269851,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.9816666666667,194.95666666666668,194.955,127.3,False,64.01166666666667,124.91833333333332,109.96666666666667,75.0,75.0,266.0,1025.0,25839.0,22024.0,532120.0,397105.0,93809.0,994896.0,193542.0,9062.0,1.90289e-07,0.00234,0.04196,False,False,True,125.08333333333331,124.75333333333332,115.66333333333334,104.27,62.85833333333334,65.165,62.30166666666667,64.92666666666666,61.080000000000005,62.745
LZW-E001292,1292,1292,2272877,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.955,119.9816666666667,119.96000000000002,122.28333333333332,False,68.6625,131.1225,115.07166666666669,-74.9,74.9,266.0,1026.0,25839.0,22024.0,532120.0,397105.0,93809.0,1002458.0,193542.0,9062.0,1.90289e-07,0.00234,0.04196,False,False,True,131.5533333333333,130.69166666666666,121.96,108.18333333333337,67.22833333333332,70.09666666666666,66.67,69.64666666666668,63.17166666666667,66.225
LZW-E001293,1293,1293,2275513,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.96000000000002,194.955,89.94833333333334,128.0,False,60.240833333333335,124.12333333333333,109.26500000000001,-30.099999999999994,30.099999999999994,266.0,1027.0,25839.0,22024.0,532120.0,400229.0,93809.0,1002458.0,193542.0,9062.0,1.90288e-07,0.00234,0.04196,False,False,True,124.26666666666668,123.97999999999998,114.83,103.70000000000005,59.16,61.32166666666667,61.72833333333333,64.61999999999999,59.65666666666667,59.92
LZW-E001294,1294,1294,2275655,135,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.94833333333334,119.96000000000002,120.145,130.0,False,58.62166666666667,123.97666666666666,108.28583333333333,30.099999999999994,30.099999999999994,266.0,1028.0,25839.0,22024.0,536063.0,400229.0,93809.0,1002458.0,193542.0,9062.0,1.90287e-07,0.00234,0.04197,False,False,True,123.94,124.01333333333332,114.35833333333332,102.21333333333332,57.55833333333333,59.68500000000001,57.27166666666666,59.86333333333334,57.43,58.013333333333335
LZW-E001295,1295,1295,2277550,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,120.145,89.94833333333334,165.0,127.0,False,63.955833333333345,124.79833333333333,109.98750000000001,40.80000000000001,40.80000000000001,266.0,1029.0,25839.0,22024.0,536063.0,407944.0,93809.0,1002458.0,193542.0,9062.0,1.90286e-07,0.00234,0.04197,False,False,True,124.99333333333334,124.60333333333332,115.68666666666668,104.28833333333336,62.96500000000001,64.94666666666667,61.26333333333332,64.05166666666668,59.74666666666666,61.965
LZW-E001296,1296,1296,2282159,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,165.0,120.145,194.96000000000004,123.0,False,64.45,129.3,113.6,34.19999999999999,34.19999999999999,266.0,1030.0,25839.0,22024.0,536063.0,407944.0,94323.0,1002458.0,193542.0,9062.0,1.90285e-07,0.00234,0.04198,False,False,True,129.7,128.9,120.2,107.0,63.4,65.5,61.6,64.4,59.7,62.5
LZW-E001297,1297,1297,2282180,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.96000000000004,165.0,94.9,121.91666666666669,False,68.55333333333334,130.89499999999998,115.17583333333334,-105.1,105.1,266.0,1031.0,25839.0,22024.0,536063.0,407944.0,94323.0,1010743.0,193542.0,9062.0,1.90284e-07,0.00234,0.04198,False,False,True,131.29333333333332,130.49666666666667,121.85166666666667,108.5,67.105,70.00166666666668,66.41666666666667,69.49333333333334,62.65833333333333,66.14833333333333
LZW-E001298,1298,1298,2282922,135,论文代码/电堆数据/工况数据提取/data_mark.mat,2,94.9,194.96000000000004,194.95666666666668,131.0,False,63.150000000000006,123.1,109.8,105.2,105.2,266.0,1032.0,25839.0,22024.0,540022.0,407944.0,94323.0,1010743.0,193542.0,9062.0,1.90285e-07,0.00234,0.04198,False,False,True,123.1,123.1,115.0,104.6,60.4,65.9,66.1,69.1,64.4,66.0
LZW-E001299,1299,1299,2282986,135,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.95666666666668,94.9,24.93833333333333,122.0,False,69.03416666666666,131.19333333333333,115.42750000000001,-170.2,170.2,266.0,1033.0,25839.0,22024.0,540022.0,407944.0,94323.0,1021606.0,193542.0,9062.0,1.90285e-07,0.00234,0.04198,False,False,True,131.60666666666668,130.78,122.185,108.67,67.45666666666666,70.61166666666666,66.89833333333334,69.96166666666667,63.023333333333326,66.73666666666668
LZW-E001300,1300,1300,2287242,135,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.93833333333333,194.95666666666668,0.0,139.0,False,43.403333333333336,122.18166666666667,108.05416666666666,-24.9,24.9,266.0,1034.0,25839.0,22184.0,540022.0,407944.0,94323.0,1021606.0,193542.0,9062.0,1.90282e-07,0.00234,0.04199,False,False,True,121.99333333333334,122.37,112.70833333333331,103.4,42.976666666666674,43.830000000000005,50.70000000000001,52.85,51.31999999999999,47.23333333333333
LZW-E001301,1301,1301,2287405,135,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.93833333333333,0.0,157.0,False,43.35,123.0,108.15,0.0,0.0,267.0,1034.0,25868.0,22184.0,540022.0,407944.0,94323.0,1021606.0,193542.0,9062.0,1.9028e-07,0.00235,0.04199,False,False,True,122.7,123.3,112.6,103.7,43.0,43.7,48.5,50.4,49.8,45.5
LZW-E001302,1302,1302,2291599,136,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.14166666666668,170.0,False,22.049999999999997,118.1,109.05,160.0,160.0,268.0,1034.0,25899.0,22184.0,540022.0,407944.0,94323.0,1021606.0,193542.0,9062.0,1.90281e-07,0.00235,0.04199,False,False,True,118.5,117.7,113.1,105.0,20.9,23.2,23.5,25.1,25.4,24.5
LZW-E001303,1303,1303,2291664,136,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.14166666666668,0.0,199.9,125.93333333333334,False,58.10583333333334,131.31083333333333,114.88833333333335,34.900000000000006,34.900000000000006,268.0,1035.0,25899.0,22184.0,540022.0,407944.0,95141.0,1021606.0,193542.0,9062.0,1.90279e-07,0.00235,0.042,False,False,True,131.82999999999998,130.79166666666666,122.26666666666668,107.51,56.961666666666666,59.25,50.99833333333333,57.23,49.56833333333332,54.891666666666666
LZW-E001304,1304,1304,2292501,136,论文代码/电堆数据/工况数据提取/data_mark.mat,3,199.9,160.14166666666668,269.9383333333334,122.0,False,61.099999999999994,130.64999999999998,115.2,74.9,74.9,268.0,1036.0,25899.0,22184.0,540022.0,407944.0,95141.0,1021628.0,193542.0,9062.0,1.90277e-07,0.00235,0.04202,False,False,True,131.2,130.1,122.4,108.0,59.8,62.4,53.4,59.9,51.2,57.2
LZW-E001305,1305,1305,2292565,136,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.9383333333334,199.9,195.94833333333332,119.58333333333331,False,72.47583333333333,139.2808333333333,122.54999999999998,-73.9,73.9,268.0,1037.0,25899.0,22184.0,540022.0,407944.0,95141.0,1021628.0,195640.0,9062.0,1.90277e-07,0.00235,0.04201,False,False,True,139.935,138.62666666666664,130.44333333333333,114.65666666666664,70.53,74.42166666666665,70.075,73.40833333333333,64.09333333333333,69.52166666666666
LZW-E001306,1306,1306,2294705,136,论文代码/电堆数据/工况数据提取/data_mark.mat,3,195.94833333333332,269.9383333333334,90.04333333333334,123.26666666666668,False,69.15166666666667,131.5283333333333,115.55666666666667,-106.0,106.0,268.0,1038.0,25899.0,22184.0,540022.0,407944.0,95141.0,1022210.0,195640.0,9062.0,1.90278e-07,0.00235,0.04201,False,False,True,131.95333333333332,131.10333333333332,122.44333333333334,108.67,67.77166666666668,70.53166666666667,66.795,69.705,63.175,66.50166666666668
LZW-E001307,1307,1307,2295283,136,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.04333333333334,195.94833333333332,194.945,131.0,False,59.30666666666666,123.89166666666668,108.48833333333334,105.1,105.1,268.0,1039.0,25899.0,22184.0,540691.0,407944.0,95141.0,1022210.0,195640.0,9062.0,1.90277e-07,0.00235,0.04201,False,False,True,123.85666666666668,123.92666666666666,114.21,102.76666666666668,58.55499999999999,60.05833333333333,57.246666666666655,59.63333333333334,57.28499999999999,57.85833333333333
LZW-E001308,1308,1308,2296004,136,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.945,90.04333333333334,120.95166666666668,123.0,False,69.39083333333332,131.4725,115.48416666666664,-74.1,74.1,268.0,1040.0,25899.0,22184.0,540691.0,407944.0,95141.0,1024763.0,195640.0,9062.0,1.90277e-07,0.00235,0.04201,False,False,True,131.88,131.065,122.23166666666664,108.73666666666664,67.84666666666666,70.93499999999999,67.04333333333334,70.03333333333333,63.48333333333334,66.94333333333334
LZW-E001309,1309,1309,2298014,136,论文代码/电堆数据/工况数据提取/data_mark.mat,3,120.95166666666668,194.945,89.94666666666669,128.0,False,64.0175,124.65833333333333,110.01333333333332,-30.90000000000001,30.90000000000001,268.0,1041.0,25899.0,22184.0,540691.0,411871.0,95141.0,1024763.0,195640.0,9062.0,1.90277e-07,0.00235,0.04201,False,False,True,124.78000000000002,124.53666666666666,115.49,104.53666666666666,63.11,64.925,62.22833333333334,64.72166666666666,61.08166666666668,62.35666666666666
LZW-E001310,1310,1310,2301947,136,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.94666666666669,120.95166666666668,24.941666666666663,130.0,False,58.87416666666666,123.10666666666665,108.33833333333335,-65.1,65.1,268.0,1042.0,25899.0,22184.0,542516.0,411871.0,95141.0,1024763.0,195640.0,9062.0,1.90276e-07,0.00235,0.04202,False,False,True,123.10333333333332,123.11,113.90666666666668,102.77000000000002,57.88833333333332,59.86,57.38166666666666,59.94333333333332,58.14166666666666,58.09666666666667
