policy,effective_policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,boundary_id,boundary_label,health_limit_pct,diagnostic_current_a,voltage_loss_fraction,extrapolated,boundary_order,boundary_over_calibration,scenario_id,local_seed,initial_damage_fraction,initial_damage_absolute_pct,heterogeneity_factors,guard_source,simulation_seed
guarded_blend,order_blend_50,True,True,4304.0,4801.0,497.0,46.11413025471289,4.759728546390786,4801.0,52.185662777639465,3.4022235992381127,61,59,"(np.int64(0), np.int64(2), np.int64(1))",4304.0,,4801.0,18.52681603642585,15.128311570987751,18.530535170225864,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,12,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100012
guarded_blend,order_blend_50,True,True,4782.0,5104.0,322.0,49.99837767563731,2.8969710170412384,5104.0,53.33281627563757,2.2500533905309155,71,69,"(np.int64(0), np.int64(2), np.int64(1))",4782.0,,5104.0,18.526811000210504,16.277975942448073,18.52802933297899,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,13,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100013
guarded_blend,order_blend_50,True,True,4500.0,4983.0,483.0,47.47360785166997,4.108734646420755,4983.0,52.96274924855498,2.619635582411954,59,57,"(np.int64(0), np.int64(2), np.int64(1))",4500.0,,4983.0,18.527181494270245,15.907966085936389,18.527601668348343,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,14,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100014
guarded_blend,order_blend_50,True,True,5164.0,5599.0,435.0,49.04012173619414,3.2914637571974428,5599.0,53.64911571144535,1.935392100016042,67,65,"(np.int64(0), np.int64(2), np.int64(1))",5164.0,,5599.0,18.527219076185823,16.593252267621743,18.528644367637785,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,15,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100015
guarded_blend,order_blend_50,True,True,4479.0,5024.0,545.0,45.722182173581125,4.992548347202879,5024.0,52.331379109781636,3.2964962369358517,53,51,"(np.int64(0), np.int64(2), np.int64(1))",4479.0,,5024.0,18.54989170007995,15.253395463144098,18.52809194655759,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,16,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100016
guarded_blend,order_blend_50,True,True,4248.0,4818.0,570.0,45.57320855102445,5.103005939643532,4818.0,52.082208823903166,3.5522866797204937,55,53,"(np.int64(0), np.int64(2), np.int64(1))",4248.0,,4818.0,18.530065583127847,14.999928280527412,18.552214960247905,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,17,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100017
guarded_blend,order_blend_50,True,True,4568.0,5107.0,539.0,48.203258061867956,3.9143538940682117,5107.0,53.5459158780005,2.2774353612029614,67,65,"(np.int64(0), np.int64(2), np.int64(1))",4568.0,,5107.0,18.647964709117037,16.370529347914076,18.52742182096939,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,18,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100018
guarded_blend,order_blend_50,True,True,4428.0,4872.0,444.0,47.18086537535075,4.2412044983202275,4872.0,52.52481436982562,3.0637215005950047,55,53,"(np.int64(0), np.int64(2), np.int64(1))",4428.0,,4872.0,18.52782830628092,15.466632281474848,18.530353782069852,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,19,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100019
guarded_blend,fixed_pair,True,True,1783.0,3807.0,2024.0,35.52685219192696,11.2172861322965,3807.0,49.42052794747907,6.54611347781959,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3807.0,1783.0,,18.567223511816774,18.699708956740945,12.153595478921355,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,0,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200000
guarded_blend,fixed_pair,True,True,1826.0,3978.0,2152.0,35.13130960383455,11.082835298812672,3978.0,50.77044478334152,4.967142967917638,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3978.0,1826.0,,18.58616481400102,18.565258123257117,13.619021846083381,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,1,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200001
guarded_blend,fixed_pair,True,True,1541.0,3657.0,2116.0,34.321100934206186,11.080737465204074,3657.0,50.1598348596456,5.496203240371569,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3657.0,1541.0,,18.52971752072013,18.56316028964852,13.06695704927695,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,2,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200002
guarded_blend,fixed_pair,True,True,1979.0,3958.0,1979.0,36.41950098655673,11.047354145170011,3958.0,49.12346162309556,6.465356586535821,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3958.0,1979.0,,18.529264270402468,18.529776969614456,12.064420383078636,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,3,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200003
guarded_blend,fixed_pair,True,True,1872.0,3992.0,2120.0,35.61813688098364,11.044041579080119,3992.0,49.310374702584944,6.269635182427622,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3992.0,1872.0,,18.526772740744,18.526464403524564,12.257137558316378,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,4,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200004
guarded_blend,fixed_pair,True,True,1884.0,3577.0,1693.0,35.90818700323585,11.046662032555247,3577.0,48.68721381926004,6.897559874369781,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3577.0,1884.0,,18.526603979630437,18.52908485699969,11.63152498262991,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,5,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200005
guarded_blend,fixed_pair,True,True,1796.0,3943.0,2147.0,35.401682356900466,11.061495385343282,3943.0,49.33567010729687,6.282957400263022,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3943.0,1796.0,,18.53079108798444,18.543918209787726,12.260960809524704,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,6,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200006
guarded_blend,fixed_pair,True,True,1542.0,3675.0,2133.0,34.300826729637635,11.04633437780755,3675.0,50.203943692776,5.496239640822736,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3675.0,1542.0,,18.58571306567337,18.528757202251995,13.089473424850635,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,7,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200007
guarded_blend,fixed_pair,True,True,2007.0,3549.0,1542.0,37.30407397705636,11.050128133494123,3549.0,48.23046114102115,7.5256428252911185,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3549.0,2007.0,,18.611776504186853,18.532550957938568,11.086133678895735,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,8,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200008
guarded_blend,fixed_pair,True,True,1813.0,3801.0,1988.0,34.847382675535655,11.047952943546388,3801.0,49.013464946738296,6.5747243166607685,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3801.0,1813.0,,18.527437727417396,18.530375767990833,11.955651451330064,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,9,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200009
guarded_blend,fixed_pair,True,True,1717.0,3527.0,1810.0,36.270983235590066,11.045813644243822,3527.0,48.91179041849613,6.672611317734502,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3527.0,1717.0,,18.527928798854102,18.528236468688267,11.855625150953765,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,10,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200010
guarded_blend,fixed_pair,True,True,1771.0,3903.0,2132.0,35.097653942706685,11.047211092875997,3903.0,49.073446347337615,6.6294851090819,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3903.0,1771.0,,18.586648769549537,18.529633917320442,11.957163660467637,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,11,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200011
guarded_blend,fixed_pair,True,True,1896.0,3642.0,1746.0,37.0402014489686,11.047082158005377,3642.0,48.33596180248559,7.2510292680164845,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3642.0,1896.0,,18.527981105602432,18.529504982449822,11.278475714433338,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,12,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200012
guarded_blend,fixed_pair,True,True,1822.0,3600.0,1778.0,37.19064662831592,11.048279405248085,3600.0,48.64706596629357,6.942384356121941,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3600.0,1822.0,,18.528045863030453,18.53070222969253,11.588317873570588,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,13,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200013
guarded_blend,fixed_pair,True,True,1625.0,3888.0,2263.0,34.302089369435166,11.09891727579015,3888.0,50.09896166201185,5.591685957905913,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3888.0,1625.0,,18.527967419448576,18.581340100234595,12.989654142328682,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,14,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200014
guarded_blend,fixed_pair,True,True,1679.0,3828.0,2149.0,35.07630491519855,11.046739796308469,3828.0,49.683621597284926,5.901912326579165,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3828.0,1679.0,,18.527208682358268,18.529162620752913,12.627250294173749,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,15,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200015
guarded_blend,fixed_pair,True,True,1768.0,4073.0,2305.0,35.3947777982319,11.114106611370648,4073.0,51.548384343672836,4.1737562210954575,3,1,"(np.int64(1), np.int64(0), np.int64(2))",4073.0,1768.0,,18.529081693138107,18.596529435815093,14.422773214719635,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,16,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200016
guarded_blend,fixed_pair,True,True,1799.0,3701.0,1902.0,35.479572966316596,11.046586984900156,3701.0,48.963688137738345,6.62373821308309,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3701.0,1799.0,,18.52920827073842,18.5290098093446,11.905470057655329,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,17,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200017
guarded_blend,fixed_pair,True,True,1702.0,3715.0,2013.0,35.94695464211979,11.579480162376033,3715.0,49.452023906166325,7.199193887630793,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3715.0,1702.0,,18.52741182015616,19.061902986820478,11.862709099189685,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,18,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200018
guarded_blend,fixed_pair,True,True,1654.0,3401.0,1747.0,35.855940668654014,11.050914417155656,3401.0,49.200877469176696,6.393157841656331,3,1,"(np.int64(1), np.int64(0), np.int64(2))",3401.0,1654.0,,18.527360827632826,18.5333372416001,12.14017939994377,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_3,19,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 1.6281355435290994, 0.45365688105154717)",fixed_pair,200019
