scenario_id,local_seed,policy,effective_policy,first_boundary_gain_h,second_boundary_gain_h,start_count_delta
initial_equal_fresh,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_fresh,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
initial_equal_midlife,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_1,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_2,0,rate_bounded_blend,order_blend_50,374.0,-5.0,8
heterogeneity_current_perm_2,1,rate_bounded_blend,order_blend_50,210.0,51.0,13
heterogeneity_current_perm_2,2,rate_bounded_blend,order_blend_50,239.0,21.0,6
heterogeneity_current_perm_2,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
heterogeneity_current_perm_2,4,rate_bounded_blend,order_blend_50,221.0,45.0,4
heterogeneity_current_perm_2,5,rate_bounded_blend,order_blend_50,47.0,-4.0,2
heterogeneity_current_perm_2,6,rate_bounded_blend,order_blend_50,318.0,-1.0,6
heterogeneity_current_perm_2,7,rate_bounded_blend,order_blend_50,239.0,0.0,2
heterogeneity_current_perm_2,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
heterogeneity_current_perm_2,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
heterogeneity_current_perm_2,10,rate_bounded_blend,order_blend_50,100.0,-3.0,2
heterogeneity_current_perm_2,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
heterogeneity_current_perm_2,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
heterogeneity_current_perm_2,13,rate_bounded_blend,order_blend_50,277.0,26.0,10
heterogeneity_current_perm_2,14,rate_bounded_blend,order_blend_50,246.0,54.0,9
heterogeneity_current_perm_2,15,rate_bounded_blend,order_blend_50,225.0,-3.0,4
heterogeneity_current_perm_2,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
heterogeneity_current_perm_2,17,rate_bounded_blend,order_blend_50,278.0,0.0,4
heterogeneity_current_perm_2,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
heterogeneity_current_perm_2,19,rate_bounded_blend,order_blend_50,317.0,24.0,8
heterogeneity_current_perm_3,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_3,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_4,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_current_perm_5,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_identical,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_0,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_low_perm_1,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_0,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_base_perm_1,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_0,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_1,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_2,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_3,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
