step,block,requested_current_a,is_on,load_increment_pct,natural_increment_pct,ramp_increment_pct,shift_increment_pct,start_stop_increment_pct,total_increment_pct,damage_pct,theta_i0_a_per_cm2,theta_ih_a_per_cm2,theta_r_ohm_cm2,actual_cell_voltage_v,actual_stack_power_kw,diagnostic_cell_voltage_270a_v,diagnostic_stack_power_270a_kw
350,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435702788888268,1.891251984373969e-07,0.0028426318657385585,0.04585422026689627,0.7394026562766679,24.51119805557154,0.7179954676612492,32.955991965651336
351,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743570834444382,1.8912519795846966e-07,0.0028426319583695426,0.04585422151753231,0.7394026555964613,24.511198033022694,0.7179954667509799,32.95599192386998
352,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435713899999374,1.8912519747954232e-07,0.0028426320510005236,0.045854222768168466,0.7394026549162548,24.511198010473848,0.7179954658407103,32.955991882088604
353,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435719455554928,1.8912519700061494e-07,0.002842632143631501,0.045854224018804735,0.7394026542360482,24.511197987924998,0.7179954649304406,32.95599184030723
354,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743572501111048,1.8912519652168745e-07,0.0028426322362624747,0.045854225269441114,0.7394026535558417,24.51119796537615,0.717995464020171,32.95599179852585
355,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435730566666034,1.891251960427599e-07,0.002842632328893445,0.04585422652007761,0.7394026528756348,24.511197942827295,0.717995463109901,32.95599175674446
356,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743573612222159,1.8912519556383229e-07,0.0028426324215244116,0.04585422777071421,0.7394026521954279,24.511197920278434,0.7179954621996313,32.95599171496307
357,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743574167777714,1.8912519508490458e-07,0.0028426325141553744,0.04585422902135093,0.739402651515221,24.511197897729577,0.7179954612893613,32.955991673181686
358,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435747233332695,1.8912519460597683e-07,0.002842632606786334,0.04585423027198776,0.739402650835014,24.511197875180713,0.7179954603790912,32.955991631400295
359,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743575278888825,1.8912519412704897e-07,0.00284263269941729,0.0458542315226247,0.7394026501548071,24.511197852631852,0.717995459468821,32.95599158961889
360,6,270.0,True,5.555555555555555e-07,0.0,0.0,5.93e-05,0.0,5.9855555555555554e-05,3.7436351344443803,1.891251425269261e-07,0.002842642679455612,0.04585436626690534,0.717995361395812,32.95598708806777,0.717995361395812,32.95598708806777
361,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436356899999357,1.8912514204799014e-07,0.0028426427720861804,0.045854367517554465,0.7179953604855324,32.955987046285934,0.7179953604855324,32.955987046285934
362,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743636245555491,1.8912514156905413e-07,0.0028426428647167455,0.04585436876820371,0.7179953595752527,32.9559870045041,0.7179953595752527,32.9559870045041
363,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436368011110464,1.89125141090118e-07,0.0028426429573473067,0.04585437001885306,0.7179953586649732,32.95598696272227,0.7179953586649732,32.95598696272227
364,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436373566666017,1.8912514061118184e-07,0.0028426430499778645,0.04585437126950253,0.7179953577546935,32.95598692094043,0.7179953577546935,32.95598692094043
365,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743637912222157,1.8912514013224559e-07,0.0028426431426084187,0.045854372520152106,0.7179953568444136,32.95598687915858,0.7179953568444136,32.95598687915858
366,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436384677777124,1.8912513965330926e-07,0.002842643235238969,0.045854373770801794,0.7179953559341337,32.95598683737674,0.7179953559341337,32.95598683737674
367,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436390233332677,1.8912513917437287e-07,0.002842643327869516,0.04585437502145159,0.7179953550238537,32.95598679559489,0.7179953550238537,32.95598679559489
368,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743639578888823,1.8912513869543638e-07,0.00284264342050006,0.04585437627210151,0.7179953541135736,32.95598675381303,0.7179953541135736,32.95598675381303
369,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436401344443784,1.8912513821649984e-07,0.0028426435131306,0.04585437752275154,0.7179953532032934,32.95598671203117,0.7179953532032934,32.95598671203117
370,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436406899999337,1.8912513773756322e-07,0.002842643605761136,0.04585437877340167,0.7179953522930133,32.95598667024931,0.7179953522930133,32.95598667024931
371,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743641245555489,1.8912513725862652e-07,0.002842643698391669,0.04585438002405192,0.7179953513827328,32.955986628467436,0.7179953513827328,32.955986628467436
372,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436418011110444,1.8912513677968974e-07,0.002842643791022198,0.04585438127470228,0.7179953504724524,32.95598658668556,0.7179953504724524,32.95598658668556
373,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436423566665997,1.8912513630075288e-07,0.0028426438836527236,0.04585438252535276,0.7179953495621719,32.95598654490369,0.7179953495621719,32.95598654490369
374,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743642912222155,1.8912513582181596e-07,0.002842643976283246,0.045854383776003343,0.7179953486518913,32.95598650312181,0.7179953486518913,32.95598650312181
375,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436434677777104,1.8912513534287897e-07,0.002842644068913764,0.04585438502665404,0.7179953477416107,32.955986461339926,0.7179953477416107,32.955986461339926
376,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436440233332657,1.891251348639419e-07,0.0028426441615442793,0.04585438627730485,0.7179953468313297,32.95598641955804,0.7179953468313297,32.95598641955804
377,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743644578888821,1.8912513438500475e-07,0.0028426442541747907,0.04585438752795577,0.717995345921049,32.95598637777615,0.717995345921049,32.95598637777615
378,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436451344443764,1.8912513390606752e-07,0.0028426443468052985,0.04585438877860681,0.717995345010768,32.95598633599425,0.717995345010768,32.95598633599425
379,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436456899999317,1.8912513342713023e-07,0.002842644439435803,0.04585439002925796,0.7179953441004869,32.95598629421235,0.7179953441004869,32.95598629421235
380,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743646245555487,1.8912513294819284e-07,0.0028426445320663034,0.045854391279909215,0.717995343190206,32.955986252430456,0.717995343190206,32.955986252430456
381,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436468011110424,1.891251324692554e-07,0.0028426446246968004,0.04585439253056058,0.7179953422799247,32.95598621064854,0.7179953422799247,32.95598621064854
382,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436473566665978,1.8912513199031788e-07,0.0028426447173272944,0.04585439378121207,0.7179953413696434,32.95598616886664,0.7179953413696434,32.95598616886664
383,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743647912222153,1.8912513151138028e-07,0.002842644809957784,0.045854395031863664,0.717995340459362,32.955986127084714,0.717995340459362,32.955986127084714
384,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436484677777084,1.8912513103244263e-07,0.0028426449025882707,0.04585439628251537,0.7179953395490806,32.9559860853028,0.7179953395490806,32.9559860853028
385,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436490233332638,1.8912513055350487e-07,0.002842644995218754,0.04585439753316719,0.717995338638799,32.95598604352087,0.717995338638799,32.95598604352087
386,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743649578888819,1.8912513007456705e-07,0.002842645087849233,0.04585439878381912,0.7179953377285174,32.95598600173895,0.7179953377285174,32.95598600173895
387,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436501344443744,1.8912512959562916e-07,0.002842645180479709,0.045854400034471166,0.7179953368182358,32.955985959957026,0.7179953368182358,32.955985959957026
388,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.74365068999993,1.891251291166912e-07,0.002842645273110181,0.04585440128512332,0.717995335907954,32.95598591817509,0.717995335907954,32.95598591817509
389,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743651245555485,1.8912512863775316e-07,0.0028426453657406496,0.045854402535775586,0.717995334997672,32.95598587639314,0.717995334997672,32.95598587639314
390,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436518011110405,1.8912512815881503e-07,0.002842645458371115,0.045854403786427966,0.71799533408739,32.9559858346112,0.71799533408739,32.9559858346112
391,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743652356666596,1.8912512767987685e-07,0.0028426455510015764,0.04585440503708046,0.717995333177108,32.95598579282925,0.717995333177108,32.95598579282925
392,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743652912222151,1.891251272009386e-07,0.0028426456436320344,0.04585440628773306,0.7179953322668259,32.95598575104731,0.7179953322668259,32.95598575104731
393,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436534677777065,1.8912512672200024e-07,0.0028426457362624885,0.04585440753838577,0.7179953313565437,32.955985709265356,0.7179953313565437,32.955985709265356
394,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743654023333262,1.8912512624306182e-07,0.0028426458288929395,0.045854408789038605,0.7179953304462614,32.955985667483404,0.7179953304462614,32.955985667483404
395,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743654578888817,1.8912512576412332e-07,0.0028426459215233867,0.04585441003969154,0.7179953295359789,32.95598562570143,0.7179953295359789,32.95598562570143
396,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436551344443725,1.8912512528518477e-07,0.0028426460141538303,0.04585441129034459,0.7179953286256964,32.955985583919464,0.7179953286256964,32.955985583919464
397,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743655689999928,1.8912512480624613e-07,0.0028426461067842706,0.04585441254099776,0.7179953277154139,32.9559855421375,0.7179953277154139,32.9559855421375
398,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743656245555483,1.8912512432730742e-07,0.002842646199414707,0.04585441379165103,0.7179953268051311,32.95598550035552,0.7179953268051311,32.95598550035552
399,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436568011110385,1.8912512384836863e-07,0.00284264629204514,0.04585441504230442,0.7179953258948486,32.95598545857355,0.7179953258948486,32.95598545857355
400,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743657356666594,1.8912512336942976e-07,0.0028426463846755695,0.045854416292957924,0.7179953249845656,32.95598541679156,0.7179953249845656,32.95598541679156
401,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743657912222149,1.8912512289049083e-07,0.0028426464773059954,0.04585441754361154,0.7179953240742828,32.955985375009575,0.7179953240742828,32.955985375009575
402,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436584677777045,1.891251224115518e-07,0.002842646569936418,0.04585441879426526,0.7179953231639996,32.95598533322758,0.7179953231639996,32.95598533322758
403,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.74365902333326,1.8912512193261272e-07,0.0028426466625668364,0.045854420044919096,0.7179953222537165,32.955985291445586,0.7179953222537165,32.955985291445586
404,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743659578888815,1.8912512145367356e-07,0.002842646755197252,0.045854421295573045,0.7179953213434335,32.95598524966359,0.7179953213434335,32.95598524966359
405,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436601344443705,1.8912512097473434e-07,0.0028426468478276634,0.045854422546227104,0.7179953204331502,32.9559852078816,0.7179953204331502,32.9559852078816
406,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743660689999926,1.8912512049579502e-07,0.0028426469404580715,0.04585442379688128,0.7179953195228669,32.955985166099595,0.7179953195228669,32.955985166099595
407,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743661245555481,1.8912512001685564e-07,0.0028426470330884758,0.04585442504753556,0.7179953186125835,32.95598512431758,0.7179953186125835,32.95598512431758
408,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436618011110365,1.891251195379162e-07,0.002842647125718877,0.04585442629818996,0.7179953177023,32.95598508253557,0.7179953177023,32.95598508253557
409,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743662356666592,1.8912511905897663e-07,0.0028426472183492742,0.04585442754884447,0.7179953167920163,32.955985040753546,0.7179953167920163,32.955985040753546
410,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743662912222147,1.8912511858003704e-07,0.002842647310979668,0.04585442879949909,0.7179953158817326,32.95598499897153,0.7179953158817326,32.95598499897153
411,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436634677777025,1.8912511810109735e-07,0.0028426474036100584,0.04585443005015383,0.717995314971449,32.95598495718951,0.717995314971449,32.95598495718951
412,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743664023333258,1.891251176221576e-07,0.002842647496240445,0.04585443130080867,0.7179953140611649,32.95598491540747,0.7179953140611649,32.95598491540747
413,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743664578888813,1.8912511714321776e-07,0.002842647588870828,0.045854432551463625,0.717995313150881,32.95598487362544,0.717995313150881,32.95598487362544
414,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436651344443685,1.8912511666427785e-07,0.0028426476815012077,0.0458544338021187,0.717995312240597,32.9559848318434,0.717995312240597,32.9559848318434
415,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743665689999924,1.8912511618533787e-07,0.0028426477741315837,0.04585443505277388,0.717995311330313,32.955984790061365,0.717995311330313,32.955984790061365
416,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743666245555479,1.891251157063978e-07,0.002842647866761956,0.04585443630342917,0.7179953104200287,32.95598474827932,0.7179953104200287,32.95598474827932
417,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436668011110346,1.891251152274577e-07,0.002842647959392325,0.045854437554084575,0.7179953095097444,32.95598470649727,0.7179953095097444,32.95598470649727
418,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.74366735666659,1.891251147485175e-07,0.0028426480520226905,0.04585443880474009,0.71799530859946,32.95598466471522,0.71799530859946,32.95598466471522
419,6,270.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7436679122221452,1.891251142695772e-07,0.0028426481446530523,0.045854440055395726,0.7179953076891755,32.95598462293315,0.7179953076891755,32.95598462293315
420,7,370.0,True,9.638888888888888e-07,0.0,0.0,5.93e-05,0.0,6.026388888888889e-05,3.743728176111034,1.8912506231608753e-07,0.002842658192710387,0.04585457572093074,0.6900709488435114,43.40546268225687,0.7179952089455597,32.955980090601194
421,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743729139999923,1.8912506148511192e-07,0.0028426583534233853,0.04585457789083962,0.6900709467283576,43.40546254921369,0.7179952073661998,32.955980018108576
422,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437301038888116,1.891250606541361e-07,0.0028426585141363733,0.045854580060748835,0.6900709446132033,43.40546241617049,0.7179952057868397,32.95597994561594
423,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437310677777003,1.8912505982316006e-07,0.00284265867484935,0.045854582230658386,0.6900709424980488,43.40546228312727,0.7179952042074793,32.955979873123304
424,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743732031666589,1.891250589921838e-07,0.0028426588355623165,0.045854584400568284,0.6900709403828937,43.40546215008401,0.7179952026281187,32.955979800630644
425,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437329955554777,1.8912505816120728e-07,0.002842658996275272,0.04585458657047851,0.6900709382677385,43.40546201704075,0.7179952010487577,32.95597972813798
426,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437339594443664,1.8912505733023058e-07,0.002842659156988217,0.04585458874038908,0.6900709361525829,43.40546188399747,0.7179951994693966,32.95597965564531
427,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743734923333255,1.8912505649925362e-07,0.002842659317701151,0.045854590910299975,0.6900709340374268,43.40546175095414,0.7179951978900352,32.95597958315261
428,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743735887222144,1.8912505566827645e-07,0.002842659478414075,0.04585459308021122,0.6900709319222705,43.40546161791081,0.7179951963106734,32.955979510659915
429,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437368511110325,1.8912505483729906e-07,0.0028426596391269874,0.045854595250122795,0.6900709298071139,43.405461484867466,0.7179951947313116,32.955979438167205
430,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743737814999921,1.8912505400632144e-07,0.002842659799839889,0.04585459742003471,0.6900709276919568,43.40546135182408,0.7179951931519493,32.95597936567447
431,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.74373877888881,1.891250531753436e-07,0.0028426599605527805,0.04585459958994696,0.6900709255767996,43.4054612187807,0.7179951915725868,32.955979293181734
432,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437397427776986,1.8912505234436553e-07,0.002842660121265661,0.04585460175985955,0.690070923461642,43.40546108573728,0.7179951899932243,32.955979220688995
433,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437407066665873,1.8912505151338725e-07,0.002842660281978531,0.04585460392977248,0.690070921346484,43.40546095269384,0.7179951884138611,32.95597914819622
434,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743741670555476,1.8912505068240872e-07,0.00284266044269139,0.045854606099685745,0.6900709192313257,43.405460819650386,0.7179951868344978,32.955979075703446
435,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437426344443647,1.8912504985143e-07,0.0028426606034042384,0.04585460826959935,0.6900709171161667,43.40546068660689,0.7179951852551344,32.95597900321067
436,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437435983332534,1.8912504902045102e-07,0.002842660764117076,0.04585461043951329,0.6900709150010078,43.40546055356339,0.7179951836757705,32.95597893071786
437,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743744562222142,1.8912504818947183e-07,0.002842660924829903,0.04585461260942757,0.6900709128858483,43.40546042051986,0.7179951820964067,32.95597885822506
438,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743745526111031,1.891250473584924e-07,0.002842661085542719,0.04585461477934218,0.6900709107706887,43.40546028747632,0.7179951805170424,32.95597878573224
439,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437464899999195,1.8912504652751277e-07,0.0028426612462555245,0.04585461694925713,0.6900709086555286,43.405460154432745,0.7179951789376778,32.95597871323941
440,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437474538888083,1.891250456965329e-07,0.002842661406968319,0.04585461911917242,0.6900709065403682,43.40546002138916,0.7179951773583131,32.955978640746565
441,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743748417777697,1.8912504486555281e-07,0.0028426615676811033,0.04585462128908805,0.6900709044252075,43.40545988834555,0.717995175778948,32.95597856825371
442,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437493816665857,1.8912504403457252e-07,0.0028426617283938763,0.04585462345900401,0.6900709023100464,43.40545975530192,0.7179951741995826,32.955978495760846
443,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437503455554744,1.8912504320359198e-07,0.002842661889106639,0.045854625628920315,0.6900709001948849,43.40545962225826,0.7179951726202172,32.955978423267965
444,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743751309444363,1.891250423726112e-07,0.002842662049819391,0.04585462779883695,0.6900708980797232,43.40545948921459,0.7179951710408513,32.95597835077508
445,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743752273333252,1.8912504154163023e-07,0.002842662210532132,0.04585462996875393,0.6900708959645612,43.405459356170894,0.7179951694614852,32.955978278282174
446,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437532372221405,1.89125040710649e-07,0.0028426623712448622,0.04585463213867124,0.6900708938493987,43.405459223127174,0.7179951678821189,32.95597820578926
447,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743754201111029,1.8912503987966757e-07,0.002842662531957582,0.045854634308588896,0.6900708917342357,43.40545909008343,0.7179951663027523,32.955978133296334
448,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743755164999918,1.8912503904868592e-07,0.0028426626926702906,0.045854636478506884,0.6900708896190726,43.40545895703966,0.7179951647233854,32.95597806080339
449,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437561288888066,1.8912503821770404e-07,0.002842662853382989,0.045854638648425206,0.6900708875039092,43.40545882399589,0.7179951631440185,32.95597798831045
450,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437570927776953,1.8912503738672191e-07,0.0028426630140956765,0.045854640818343874,0.6900708853887455,43.40545869095209,0.717995161564651,32.95597791581748
451,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743758056666584,1.8912503655573958e-07,0.002842663174808353,0.045854642988262875,0.6900708832735813,43.40545855790826,0.7179951599852834,32.95597784332451
452,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437590205554727,1.8912503572475703e-07,0.002842663335521019,0.04585464515818221,0.6900708811584166,43.4054584248644,0.7179951584059155,32.955977770831524
453,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437599844443614,1.8912503489377425e-07,0.0028426634962336744,0.045854647328101884,0.6900708790432519,43.40545829182055,0.7179951568265475,32.95597769833852
454,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.74376094833325,1.8912503406279125e-07,0.002842663656946319,0.0458546494980219,0.6900708769280867,43.40545815877665,0.717995155247179,32.95597762584552
455,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743761912222139,1.8912503323180802e-07,0.0028426638176589527,0.045854651667942246,0.6900708748129212,43.40545802573274,0.7179951536678103,32.9559775533525
456,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437628761110275,1.8912503240082457e-07,0.0028426639783715756,0.045854653837862934,0.6900708726977554,43.405457892688815,0.7179951520884413,32.95597748085945
457,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437638399999162,1.891250315698409e-07,0.002842664139084188,0.04585465600778396,0.6900708705825891,43.405457759644854,0.7179951505090723,32.955977408366415
458,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743764803888805,1.8912503073885696e-07,0.0028426642997967898,0.04585465817770532,0.6900708684674226,43.40545762660088,0.717995148929703,32.955977335873364
459,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437657677776937,1.8912502990787286e-07,0.0028426644605093806,0.04585466034762702,0.6900708663522558,43.40545749355689,0.7179951473503331,32.955977263380284
460,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437667316665824,1.8912502907688848e-07,0.002842664621221961,0.045854662517549064,0.6900708642370885,43.40545736051287,0.7179951457709631,32.955977190887204
461,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.743767695555471,1.8912502824590393e-07,0.00284266478193453,0.04585466468747144,0.6900708621219209,43.40545722746882,0.717995144191593,32.95597711839412
462,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437686594443598,1.891250274149191e-07,0.002842664942647089,0.045854666857394144,0.690070860006753,43.40545709442476,0.7179951426122224,32.95597704590101
463,7,370.0,True,9.638888888888888e-07,0.0,0.0,0.0,0.0,9.638888888888888e-07,3.7437696233332485,1.891250265839341e-07,0.002842665103359637,0.0458546690273172,0.6900708578915847,43.40545696138068,0.7179951410328518,32.95597697340789
